campus_id,year,category,geography,federal_count,current_report_count,current_status,comparison,pdf_page,source_url,source_sha256
186131002,2022,arson,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,arson,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,arson,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,burglary,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,burglary,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,burglary,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,burglary,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,dating_violence,noncampus,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,dating_violence,oncampus,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,dating_violence,publicproperty,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,dating_violence,residential,,0,reported_numeric,source_or_scope_missing,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,domestic_violence,noncampus,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,domestic_violence,oncampus,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,domestic_violence,publicproperty,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,domestic_violence,residential,,0,reported_numeric,source_or_scope_missing,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,fondling,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,fondling,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,fondling,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,fondling,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,incest,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,incest,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,incest,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,incest,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,motor_vehicle_theft,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,motor_vehicle_theft,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,motor_vehicle_theft,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,motor_vehicle_theft,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,murder,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,murder,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,murder,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,murder,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,negligent_manslaughter,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,negligent_manslaughter,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,negligent_manslaughter,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,negligent_manslaughter,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,rape,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,rape,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,rape,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,rape,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,robbery,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,robbery,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,robbery,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,robbery,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,stalking,noncampus,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,stalking,oncampus,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,stalking,publicproperty,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,stalking,residential,,0,reported_numeric,source_or_scope_missing,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,statutory_rape,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,statutory_rape,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,statutory_rape,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2022,statutory_rape,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,aggravated_assault,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,aggravated_assault,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,aggravated_assault,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,aggravated_assault,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,arson,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,arson,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,arson,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,arson,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,burglary,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,burglary,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,burglary,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,burglary,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,dating_violence,noncampus,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,dating_violence,oncampus,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,dating_violence,publicproperty,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,dating_violence,residential,,0,reported_numeric,source_or_scope_missing,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,domestic_violence,noncampus,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,domestic_violence,oncampus,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,domestic_violence,publicproperty,0,0,reported_numeric,numeric_agreement,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,domestic_violence,residential,,0,reported_numeric,source_or_scope_missing,53,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=53,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,fondling,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,fondling,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,fondling,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,fondling,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,incest,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,incest,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,incest,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,incest,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,motor_vehicle_theft,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,motor_vehicle_theft,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,motor_vehicle_theft,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,motor_vehicle_theft,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,murder,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,murder,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,murder,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,murder,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,negligent_manslaughter,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,negligent_manslaughter,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,negligent_manslaughter,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,negligent_manslaughter,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,rape,noncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,rape,oncampus,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,rape,publicproperty,0,0,reported_numeric,numeric_agreement,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
186131002,2023,rape,residential,,0,reported_numeric,source_or_scope_missing,51,https://publicsafety.princeton.edu/sites/g/files/toruqf2581/files/documents/Security%26FireSafety_Report_2025_V5.pdf#page=51,ccbe00f7856bb20e98e1b47573fc16eacd8d029fc3d377bf2eb38c92f77f7094
