campus_id,year,category,geography,federal_count,current_report_count,comparison,current_pdf_page,federal_source_file,federal_source_row,federal_source_column
198419002,2022,robbery,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,ROBBE22
198419002,2023,robbery,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,ROBBE23
198419002,2024,robbery,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,ROBBE24
198419002,2022,aggravated_assault,oncampus,0,0,numeric_agreement,42,Oncampuscrime222324.xls,4618,AGG_A22
198419002,2023,aggravated_assault,oncampus,0,0,numeric_agreement,42,Oncampuscrime222324.xls,4618,AGG_A23
198419002,2024,aggravated_assault,oncampus,0,0,numeric_agreement,42,Oncampuscrime222324.xls,4618,AGG_A24
198419002,2022,aggravated_assault,residential,0,0,numeric_agreement,42,Residencehallcrime222324.xls,4618,AGG_A22
198419002,2023,aggravated_assault,residential,0,0,numeric_agreement,42,Residencehallcrime222324.xls,4618,AGG_A23
198419002,2024,aggravated_assault,residential,0,0,numeric_agreement,42,Residencehallcrime222324.xls,4618,AGG_A24
198419002,2022,aggravated_assault,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampuscrime222324.xls,4618,AGG_A22
198419002,2023,aggravated_assault,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampuscrime222324.xls,4618,AGG_A23
198419002,2024,aggravated_assault,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampuscrime222324.xls,4618,AGG_A24
198419002,2022,aggravated_assault,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,AGG_A22
198419002,2023,aggravated_assault,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,AGG_A23
198419002,2024,aggravated_assault,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,AGG_A24
198419002,2022,burglary,oncampus,0,0,numeric_agreement,42,Oncampuscrime222324.xls,4618,BURGLA22
198419002,2023,burglary,oncampus,0,0,numeric_agreement,42,Oncampuscrime222324.xls,4618,BURGLA23
198419002,2024,burglary,oncampus,0,0,numeric_agreement,42,Oncampuscrime222324.xls,4618,BURGLA24
198419002,2022,burglary,residential,0,0,numeric_agreement,42,Residencehallcrime222324.xls,4618,BURGLA22
198419002,2023,burglary,residential,0,0,numeric_agreement,42,Residencehallcrime222324.xls,4618,BURGLA23
198419002,2024,burglary,residential,0,0,numeric_agreement,42,Residencehallcrime222324.xls,4618,BURGLA24
198419002,2022,burglary,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampuscrime222324.xls,4618,BURGLA22
198419002,2023,burglary,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampuscrime222324.xls,4618,BURGLA23
198419002,2024,burglary,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampuscrime222324.xls,4618,BURGLA24
198419002,2022,burglary,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,BURGLA22
198419002,2023,burglary,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,BURGLA23
198419002,2024,burglary,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,BURGLA24
198419002,2022,motor_vehicle_theft,oncampus,0,0,numeric_agreement,42,Oncampuscrime222324.xls,4618,VEHIC22
198419002,2023,motor_vehicle_theft,oncampus,0,0,numeric_agreement,42,Oncampuscrime222324.xls,4618,VEHIC23
198419002,2024,motor_vehicle_theft,oncampus,0,0,numeric_agreement,42,Oncampuscrime222324.xls,4618,VEHIC24
198419002,2022,motor_vehicle_theft,residential,0,0,numeric_agreement,42,Residencehallcrime222324.xls,4618,VEHIC22
198419002,2023,motor_vehicle_theft,residential,0,0,numeric_agreement,42,Residencehallcrime222324.xls,4618,VEHIC23
198419002,2024,motor_vehicle_theft,residential,0,0,numeric_agreement,42,Residencehallcrime222324.xls,4618,VEHIC24
198419002,2022,motor_vehicle_theft,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampuscrime222324.xls,4618,VEHIC22
198419002,2023,motor_vehicle_theft,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampuscrime222324.xls,4618,VEHIC23
198419002,2024,motor_vehicle_theft,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampuscrime222324.xls,4618,VEHIC24
198419002,2022,motor_vehicle_theft,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,VEHIC22
198419002,2023,motor_vehicle_theft,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,VEHIC23
198419002,2024,motor_vehicle_theft,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,VEHIC24
198419002,2022,arson,oncampus,0,0,numeric_agreement,42,Oncampuscrime222324.xls,4618,ARSON22
198419002,2023,arson,oncampus,0,0,numeric_agreement,42,Oncampuscrime222324.xls,4618,ARSON23
198419002,2024,arson,oncampus,0,0,numeric_agreement,42,Oncampuscrime222324.xls,4618,ARSON24
198419002,2022,arson,residential,0,0,numeric_agreement,42,Residencehallcrime222324.xls,4618,ARSON22
198419002,2023,arson,residential,0,0,numeric_agreement,42,Residencehallcrime222324.xls,4618,ARSON23
198419002,2024,arson,residential,0,0,numeric_agreement,42,Residencehallcrime222324.xls,4618,ARSON24
198419002,2022,arson,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampuscrime222324.xls,4618,ARSON22
198419002,2023,arson,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampuscrime222324.xls,4618,ARSON23
198419002,2024,arson,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampuscrime222324.xls,4618,ARSON24
198419002,2022,arson,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,ARSON22
198419002,2023,arson,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,ARSON23
198419002,2024,arson,publicproperty,0,0,numeric_agreement,42,Publicpropertycrime222324.xls,4618,ARSON24
198419002,2022,stalking,oncampus,0,0,numeric_agreement,42,Oncampusvawa222324.xls,4618,STALK22
198419002,2023,stalking,oncampus,0,0,numeric_agreement,42,Oncampusvawa222324.xls,4618,STALK23
198419002,2024,stalking,oncampus,0,0,numeric_agreement,42,Oncampusvawa222324.xls,4618,STALK24
198419002,2022,stalking,residential,0,0,numeric_agreement,42,Residencehallvawa222324.xls,4618,STALK22
198419002,2023,stalking,residential,0,0,numeric_agreement,42,Residencehallvawa222324.xls,4618,STALK23
198419002,2024,stalking,residential,0,0,numeric_agreement,42,Residencehallvawa222324.xls,4618,STALK24
198419002,2022,stalking,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampusvawa222324.xls,4618,STALK22
198419002,2023,stalking,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampusvawa222324.xls,4618,STALK23
198419002,2024,stalking,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampusvawa222324.xls,4618,STALK24
198419002,2022,stalking,publicproperty,0,0,numeric_agreement,42,Publicpropertyvawa222324.xls,4618,STALK22
198419002,2023,stalking,publicproperty,0,0,numeric_agreement,42,Publicpropertyvawa222324.xls,4618,STALK23
198419002,2024,stalking,publicproperty,0,0,numeric_agreement,42,Publicpropertyvawa222324.xls,4618,STALK24
198419002,2022,domestic_violence,oncampus,0,0,numeric_agreement,42,Oncampusvawa222324.xls,4618,DOMEST22
198419002,2023,domestic_violence,oncampus,0,0,numeric_agreement,42,Oncampusvawa222324.xls,4618,DOMEST23
198419002,2024,domestic_violence,oncampus,0,0,numeric_agreement,42,Oncampusvawa222324.xls,4618,DOMEST24
198419002,2022,domestic_violence,residential,0,0,numeric_agreement,42,Residencehallvawa222324.xls,4618,DOMEST22
198419002,2023,domestic_violence,residential,0,0,numeric_agreement,42,Residencehallvawa222324.xls,4618,DOMEST23
198419002,2024,domestic_violence,residential,0,0,numeric_agreement,42,Residencehallvawa222324.xls,4618,DOMEST24
198419002,2022,domestic_violence,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampusvawa222324.xls,4618,DOMEST22
198419002,2023,domestic_violence,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampusvawa222324.xls,4618,DOMEST23
198419002,2024,domestic_violence,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampusvawa222324.xls,4618,DOMEST24
198419002,2022,domestic_violence,publicproperty,0,0,numeric_agreement,42,Publicpropertyvawa222324.xls,4618,DOMEST22
198419002,2023,domestic_violence,publicproperty,0,0,numeric_agreement,42,Publicpropertyvawa222324.xls,4618,DOMEST23
198419002,2024,domestic_violence,publicproperty,0,0,numeric_agreement,42,Publicpropertyvawa222324.xls,4618,DOMEST24
198419002,2022,dating_violence,oncampus,0,0,numeric_agreement,42,Oncampusvawa222324.xls,4618,DATING22
198419002,2023,dating_violence,oncampus,0,0,numeric_agreement,42,Oncampusvawa222324.xls,4618,DATING23
198419002,2024,dating_violence,oncampus,0,0,numeric_agreement,42,Oncampusvawa222324.xls,4618,DATING24
198419002,2022,dating_violence,residential,0,0,numeric_agreement,42,Residencehallvawa222324.xls,4618,DATING22
198419002,2023,dating_violence,residential,0,0,numeric_agreement,42,Residencehallvawa222324.xls,4618,DATING23
198419002,2024,dating_violence,residential,0,0,numeric_agreement,42,Residencehallvawa222324.xls,4618,DATING24
198419002,2022,dating_violence,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampusvawa222324.xls,4618,DATING22
198419002,2023,dating_violence,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampusvawa222324.xls,4618,DATING23
198419002,2024,dating_violence,noncampus,,0,federal_blank_current_report_explicit_zero,42,Noncampusvawa222324.xls,4618,DATING24
198419002,2022,dating_violence,publicproperty,0,0,numeric_agreement,42,Publicpropertyvawa222324.xls,4618,DATING22
198419002,2023,dating_violence,publicproperty,0,0,numeric_agreement,42,Publicpropertyvawa222324.xls,4618,DATING23
198419002,2024,dating_violence,publicproperty,0,0,numeric_agreement,42,Publicpropertyvawa222324.xls,4618,DATING24
198419003,2022,murder,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,MURD22
198419003,2023,murder,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,MURD23
198419003,2024,murder,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,MURD24
198419003,2022,murder,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,MURD22
198419003,2023,murder,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,MURD23
198419003,2024,murder,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,MURD24
198419003,2022,murder,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,MURD22
198419003,2023,murder,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,MURD23
198419003,2024,murder,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,MURD24
198419003,2022,murder,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,MURD22
198419003,2023,murder,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,MURD23
198419003,2024,murder,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,MURD24
198419003,2022,negligent_manslaughter,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,NEG_M22
198419003,2023,negligent_manslaughter,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,NEG_M23
198419003,2024,negligent_manslaughter,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,NEG_M24
198419003,2022,negligent_manslaughter,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,NEG_M22
198419003,2023,negligent_manslaughter,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,NEG_M23
198419003,2024,negligent_manslaughter,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,NEG_M24
198419003,2022,negligent_manslaughter,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,NEG_M22
198419003,2023,negligent_manslaughter,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,NEG_M23
198419003,2024,negligent_manslaughter,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,NEG_M24
198419003,2022,negligent_manslaughter,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,NEG_M22
198419003,2023,negligent_manslaughter,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,NEG_M23
198419003,2024,negligent_manslaughter,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,NEG_M24
198419003,2022,rape,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,RAPE22
198419003,2023,rape,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,RAPE23
198419003,2024,rape,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,RAPE24
198419003,2022,rape,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,RAPE22
198419003,2023,rape,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,RAPE23
198419003,2024,rape,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,RAPE24
198419003,2022,rape,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,RAPE22
198419003,2023,rape,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,RAPE23
198419003,2024,rape,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,RAPE24
198419003,2022,rape,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,RAPE22
198419003,2023,rape,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,RAPE23
198419003,2024,rape,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,RAPE24
198419003,2022,fondling,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,FONDL22
198419003,2023,fondling,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,FONDL23
198419003,2024,fondling,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,FONDL24
198419003,2022,fondling,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,FONDL22
198419003,2023,fondling,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,FONDL23
198419003,2024,fondling,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,FONDL24
198419003,2022,fondling,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,FONDL22
198419003,2023,fondling,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,FONDL23
198419003,2024,fondling,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,FONDL24
198419003,2022,fondling,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,FONDL22
198419003,2023,fondling,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,FONDL23
198419003,2024,fondling,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,FONDL24
198419003,2022,incest,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,INCES22
198419003,2023,incest,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,INCES23
198419003,2024,incest,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,INCES24
198419003,2022,incest,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,INCES22
198419003,2023,incest,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,INCES23
198419003,2024,incest,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,INCES24
198419003,2022,incest,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,INCES22
198419003,2023,incest,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,INCES23
198419003,2024,incest,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,INCES24
198419003,2022,incest,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,INCES22
198419003,2023,incest,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,INCES23
198419003,2024,incest,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,INCES24
198419003,2022,statutory_rape,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,STATR22
198419003,2023,statutory_rape,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,STATR23
198419003,2024,statutory_rape,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,STATR24
198419003,2022,statutory_rape,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,STATR22
198419003,2023,statutory_rape,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,STATR23
198419003,2024,statutory_rape,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,STATR24
198419003,2022,statutory_rape,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,STATR22
198419003,2023,statutory_rape,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,STATR23
198419003,2024,statutory_rape,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,STATR24
198419003,2022,statutory_rape,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,STATR22
198419003,2023,statutory_rape,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,STATR23
198419003,2024,statutory_rape,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,STATR24
198419003,2022,robbery,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,ROBBE22
198419003,2023,robbery,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,ROBBE23
198419003,2024,robbery,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,ROBBE24
198419003,2022,robbery,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,ROBBE22
198419003,2023,robbery,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,ROBBE23
198419003,2024,robbery,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,ROBBE24
198419003,2022,robbery,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,ROBBE22
198419003,2023,robbery,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,ROBBE23
198419003,2024,robbery,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,ROBBE24
198419003,2022,robbery,publicproperty,1,1,numeric_agreement,43,Publicpropertycrime222324.xls,4619,ROBBE22
198419003,2023,robbery,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,ROBBE23
198419003,2024,robbery,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,ROBBE24
198419003,2022,aggravated_assault,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,AGG_A22
198419003,2023,aggravated_assault,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,AGG_A23
198419003,2024,aggravated_assault,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,AGG_A24
198419003,2022,aggravated_assault,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,AGG_A22
198419003,2023,aggravated_assault,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,AGG_A23
198419003,2024,aggravated_assault,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,AGG_A24
198419003,2022,aggravated_assault,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,AGG_A22
198419003,2023,aggravated_assault,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,AGG_A23
198419003,2024,aggravated_assault,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,AGG_A24
198419003,2022,aggravated_assault,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,AGG_A22
198419003,2023,aggravated_assault,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,AGG_A23
198419003,2024,aggravated_assault,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,AGG_A24
198419003,2022,burglary,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,BURGLA22
198419003,2023,burglary,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,BURGLA23
198419003,2024,burglary,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,BURGLA24
198419003,2022,burglary,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,BURGLA22
198419003,2023,burglary,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,BURGLA23
198419003,2024,burglary,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,BURGLA24
198419003,2022,burglary,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,BURGLA22
198419003,2023,burglary,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,BURGLA23
198419003,2024,burglary,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,BURGLA24
198419003,2022,burglary,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,BURGLA22
198419003,2023,burglary,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,BURGLA23
198419003,2024,burglary,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,BURGLA24
198419003,2022,motor_vehicle_theft,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,VEHIC22
198419003,2023,motor_vehicle_theft,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,VEHIC23
198419003,2024,motor_vehicle_theft,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,VEHIC24
198419003,2022,motor_vehicle_theft,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,VEHIC22
198419003,2023,motor_vehicle_theft,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,VEHIC23
198419003,2024,motor_vehicle_theft,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,VEHIC24
198419003,2022,motor_vehicle_theft,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,VEHIC22
198419003,2023,motor_vehicle_theft,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,VEHIC23
198419003,2024,motor_vehicle_theft,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,VEHIC24
198419003,2022,motor_vehicle_theft,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,VEHIC22
198419003,2023,motor_vehicle_theft,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,VEHIC23
198419003,2024,motor_vehicle_theft,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,VEHIC24
198419003,2022,arson,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,ARSON22
198419003,2023,arson,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,ARSON23
198419003,2024,arson,oncampus,0,0,numeric_agreement,43,Oncampuscrime222324.xls,4619,ARSON24
198419003,2022,arson,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,ARSON22
198419003,2023,arson,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,ARSON23
198419003,2024,arson,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallcrime222324.xls,4619,ARSON24
198419003,2022,arson,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,ARSON22
198419003,2023,arson,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,ARSON23
198419003,2024,arson,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampuscrime222324.xls,4619,ARSON24
198419003,2022,arson,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,ARSON22
198419003,2023,arson,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,ARSON23
198419003,2024,arson,publicproperty,0,0,numeric_agreement,43,Publicpropertycrime222324.xls,4619,ARSON24
198419003,2022,stalking,oncampus,0,0,numeric_agreement,43,Oncampusvawa222324.xls,4619,STALK22
198419003,2023,stalking,oncampus,0,0,numeric_agreement,43,Oncampusvawa222324.xls,4619,STALK23
198419003,2024,stalking,oncampus,0,0,numeric_agreement,43,Oncampusvawa222324.xls,4619,STALK24
198419003,2022,stalking,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallvawa222324.xls,4619,STALK22
198419003,2023,stalking,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallvawa222324.xls,4619,STALK23
198419003,2024,stalking,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallvawa222324.xls,4619,STALK24
198419003,2022,stalking,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampusvawa222324.xls,4619,STALK22
198419003,2023,stalking,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampusvawa222324.xls,4619,STALK23
198419003,2024,stalking,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampusvawa222324.xls,4619,STALK24
198419003,2022,stalking,publicproperty,0,0,numeric_agreement,43,Publicpropertyvawa222324.xls,4619,STALK22
198419003,2023,stalking,publicproperty,0,0,numeric_agreement,43,Publicpropertyvawa222324.xls,4619,STALK23
198419003,2024,stalking,publicproperty,0,0,numeric_agreement,43,Publicpropertyvawa222324.xls,4619,STALK24
198419003,2022,domestic_violence,oncampus,0,0,numeric_agreement,43,Oncampusvawa222324.xls,4619,DOMEST22
198419003,2023,domestic_violence,oncampus,0,0,numeric_agreement,43,Oncampusvawa222324.xls,4619,DOMEST23
198419003,2024,domestic_violence,oncampus,0,0,numeric_agreement,43,Oncampusvawa222324.xls,4619,DOMEST24
198419003,2022,domestic_violence,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallvawa222324.xls,4619,DOMEST22
198419003,2023,domestic_violence,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallvawa222324.xls,4619,DOMEST23
198419003,2024,domestic_violence,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallvawa222324.xls,4619,DOMEST24
198419003,2022,domestic_violence,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampusvawa222324.xls,4619,DOMEST22
198419003,2023,domestic_violence,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampusvawa222324.xls,4619,DOMEST23
