unitid,institution,cohort,period,measure,category,geography,denominator_basis,reported_count,population_sum,years,rate_per_1000,rate_status,collection_year,interpretation
123961,USC,private,2023,enrollment,burglary,oncampus,enrollment,,47147,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2024,enrollment,burglary,oncampus,enrollment,23,46566,1,0.4939226044753683,available,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2022,housingEnrollment,burglary,residential,enrollment,,48945,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2023,housingEnrollment,burglary,residential,enrollment,,47147,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2024,housingEnrollment,burglary,residential,enrollment,8,46566,1,0.17179916677404114,available,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2022,residents,burglary,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2023,residents,burglary,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2024,residents,burglary,residential,residents,8,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2022,enrollment,motor_vehicle_theft,oncampus,enrollment,,48945,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2023,enrollment,motor_vehicle_theft,oncampus,enrollment,,47147,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2024,enrollment,motor_vehicle_theft,oncampus,enrollment,285,46566,1,6.120345316325216,available,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2022,housingEnrollment,motor_vehicle_theft,residential,enrollment,,48945,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2023,housingEnrollment,motor_vehicle_theft,residential,enrollment,,47147,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2024,housingEnrollment,motor_vehicle_theft,residential,enrollment,0,46566,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2022,residents,motor_vehicle_theft,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2023,residents,motor_vehicle_theft,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2024,residents,motor_vehicle_theft,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2022,enrollment,arson,oncampus,enrollment,,48945,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2023,enrollment,arson,oncampus,enrollment,,47147,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2024,enrollment,arson,oncampus,enrollment,7,46566,1,0.150324270927286,available,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2022,housingEnrollment,arson,residential,enrollment,,48945,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2023,housingEnrollment,arson,residential,enrollment,,47147,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2024,housingEnrollment,arson,residential,enrollment,3,46566,1,0.06442468754026542,available,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2022,residents,arson,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2023,residents,arson,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2024,residents,arson,residential,residents,3,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2022,enrollment,domestic_violence,oncampus,enrollment,,48945,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2023,enrollment,domestic_violence,oncampus,enrollment,,47147,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2024,enrollment,domestic_violence,oncampus,enrollment,5,46566,1,0.10737447923377572,available,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2022,housingEnrollment,domestic_violence,residential,enrollment,,48945,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2023,housingEnrollment,domestic_violence,residential,enrollment,,47147,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2024,housingEnrollment,domestic_violence,residential,enrollment,0,46566,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2022,residents,domestic_violence,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2023,residents,domestic_violence,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2024,residents,domestic_violence,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2022,enrollment,dating_violence,oncampus,enrollment,,48945,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2023,enrollment,dating_violence,oncampus,enrollment,,47147,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2024,enrollment,dating_violence,oncampus,enrollment,14,46566,1,0.300648541854572,available,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2022,housingEnrollment,dating_violence,residential,enrollment,,48945,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2023,housingEnrollment,dating_violence,residential,enrollment,,47147,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2024,housingEnrollment,dating_violence,residential,enrollment,8,46566,1,0.17179916677404114,available,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2022,residents,dating_violence,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2023,residents,dating_violence,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2024,residents,dating_violence,residential,residents,8,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2022,enrollment,stalking,oncampus,enrollment,,48945,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2023,enrollment,stalking,oncampus,enrollment,,47147,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2024,enrollment,stalking,oncampus,enrollment,45,46566,1,0.9663703131039815,available,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2022,housingEnrollment,stalking,residential,enrollment,,48945,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2023,housingEnrollment,stalking,residential,enrollment,,47147,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2024,housingEnrollment,stalking,residential,enrollment,10,46566,1,0.21474895846755143,available,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,2022,residents,stalking,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2023,residents,stalking,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,2024,residents,stalking,residential,residents,10,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,criminal_total,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,criminal_total,oncampus,enrollment,177,25924,1,6.827650054004012,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,criminal_total,oncampus,enrollment,254,26409,1,9.617933280321102,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,criminal_total,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,criminal_total,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,criminal_total,residential,enrollment,25,26409,1,0.9466469764095573,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,criminal_total,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,criminal_total,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,criminal_total,residential,residents,25,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,rape,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,rape,oncampus,enrollment,21,25924,1,0.8100601758987811,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,rape,oncampus,enrollment,21,26409,1,0.7951834601840282,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,rape,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,rape,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,rape,residential,enrollment,17,26409,1,0.643719943958499,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,rape,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,rape,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,rape,residential,residents,17,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,fondling,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,fondling,oncampus,enrollment,25,25924,1,0.9643573522604536,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,fondling,oncampus,enrollment,68,26409,1,2.574879775833996,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,fondling,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,fondling,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,fondling,residential,enrollment,2,26409,1,0.07573175811276459,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,fondling,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,fondling,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,fondling,residential,residents,2,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,incest,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,incest,oncampus,enrollment,0,25924,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,incest,oncampus,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,incest,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,incest,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,incest,residential,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,incest,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,incest,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,incest,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,statutory_rape,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,statutory_rape,oncampus,enrollment,0,25924,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,statutory_rape,oncampus,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,statutory_rape,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,statutory_rape,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,statutory_rape,residential,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,statutory_rape,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,statutory_rape,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,statutory_rape,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,murder,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,murder,oncampus,enrollment,1,25924,1,0.03857429409041815,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,murder,oncampus,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,murder,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,murder,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,murder,residential,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,murder,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,murder,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,murder,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,negligent_manslaughter,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,negligent_manslaughter,oncampus,enrollment,0,25924,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,negligent_manslaughter,oncampus,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,negligent_manslaughter,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,negligent_manslaughter,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,negligent_manslaughter,residential,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,negligent_manslaughter,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,negligent_manslaughter,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,negligent_manslaughter,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,robbery,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,robbery,oncampus,enrollment,4,25924,1,0.1542971763616726,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,robbery,oncampus,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,robbery,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,robbery,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,robbery,residential,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,robbery,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,robbery,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,robbery,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,aggravated_assault,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,aggravated_assault,oncampus,enrollment,24,25924,1,0.9257830581700355,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,aggravated_assault,oncampus,enrollment,24,26409,1,0.908781097353175,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,aggravated_assault,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,aggravated_assault,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,aggravated_assault,residential,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,aggravated_assault,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,aggravated_assault,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,aggravated_assault,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,burglary,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,burglary,oncampus,enrollment,14,25924,1,0.540040117265854,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,burglary,oncampus,enrollment,13,26409,1,0.49225642773296985,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,burglary,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,burglary,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,burglary,residential,enrollment,5,26409,1,0.18932939528191148,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,burglary,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,burglary,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,burglary,residential,residents,5,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,motor_vehicle_theft,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,motor_vehicle_theft,oncampus,enrollment,86,25924,1,3.3173892917759606,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,motor_vehicle_theft,oncampus,enrollment,127,26409,1,4.808966640160551,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,motor_vehicle_theft,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,motor_vehicle_theft,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,motor_vehicle_theft,residential,enrollment,1,26409,1,0.03786587905638229,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,motor_vehicle_theft,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,motor_vehicle_theft,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,motor_vehicle_theft,residential,residents,1,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,arson,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,arson,oncampus,enrollment,2,25924,1,0.0771485881808363,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,arson,oncampus,enrollment,1,26409,1,0.03786587905638229,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,arson,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,arson,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,arson,residential,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,arson,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,arson,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,arson,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,domestic_violence,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,domestic_violence,oncampus,enrollment,12,25924,1,0.46289152908501774,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,domestic_violence,oncampus,enrollment,7,26409,1,0.26506115339467606,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,domestic_violence,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,domestic_violence,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,domestic_violence,residential,enrollment,0,26409,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,domestic_violence,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,domestic_violence,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,domestic_violence,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,dating_violence,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,dating_violence,oncampus,enrollment,20,25924,1,0.7714858818083629,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,dating_violence,oncampus,enrollment,17,26409,1,0.643719943958499,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,dating_violence,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,dating_violence,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,dating_violence,residential,enrollment,8,26409,1,0.30292703245105834,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,dating_violence,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,dating_violence,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,dating_violence,residential,residents,8,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2022,enrollment,stalking,oncampus,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,enrollment,stalking,oncampus,enrollment,40,25924,1,1.5429717636167257,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,enrollment,stalking,oncampus,enrollment,85,26409,1,3.218599719792495,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,housingEnrollment,stalking,residential,enrollment,,26082,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2023,housingEnrollment,stalking,residential,enrollment,,25924,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2024,housingEnrollment,stalking,residential,enrollment,20,26409,1,0.7573175811276459,available,2025,Reported offenses relative to enrolled population; not victimization probability
234076,Virginia,public,2022,residents,stalking,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2023,residents,stalking,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
234076,Virginia,public,2024,residents,stalking,residential,residents,20,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2022,enrollment,criminal_total,oncampus,enrollment,248,52319,1,4.740151761310423,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,enrollment,criminal_total,oncampus,enrollment,274,55620,1,4.926285508809781,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2024,enrollment,criminal_total,oncampus,enrollment,238,56997,1,4.17565836798428,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,housingEnrollment,criminal_total,residential,enrollment,23,52319,1,0.43961084883120854,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,housingEnrollment,criminal_total,residential,enrollment,12,55620,1,0.21574973031283712,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2024,housingEnrollment,criminal_total,residential,enrollment,15,56997,1,0.26317174588136216,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,residents,criminal_total,residential,residents,23,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2023,residents,criminal_total,residential,residents,12,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2024,residents,criminal_total,residential,residents,15,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2022,enrollment,rape,oncampus,enrollment,20,52319,1,0.3822703033314857,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,enrollment,rape,oncampus,enrollment,8,55620,1,0.1438331535418914,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2024,enrollment,rape,oncampus,enrollment,6,56997,1,0.10526869835254488,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,housingEnrollment,rape,residential,enrollment,10,52319,1,0.19113515166574285,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,housingEnrollment,rape,residential,enrollment,1,55620,1,0.017979144192736426,available,2025,Reported offenses relative to enrolled population; not victimization probability
