year,month,year_month,county,agency_name,jurisdiction_code,total_calls,weapons_involved,sub_firearm,sub_knife,sub_other,sub_personal,weapon_not_rpt,total_strang_suffo,sub_strangulation,sub_suffocation,explicit_sheriff_partial_reporting,coverage_note,unit
2010,11,2010-11,San Diego County,El Cajon,3705,60,47,0,1,2,44,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,Encinitas,37A4,25,15,0,0,1,14,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,Escondido,3706,85,70,0,1,3,66,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,Imperial Beach,3707,21,16,0,1,3,12,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,La Mesa,3708,26,22,0,0,1,21,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,Lemon Grove,37A1,10,8,0,0,1,7,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,National City,3709,30,28,0,3,3,22,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,Oceanside,3710,83,83,0,1,9,73,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,Ocotillo Wells DPR,3724,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,Poway,37A3,17,14,0,0,2,12,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,San Diego,3711,556,478,6,11,83,378,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,San Diego Co. Sheriff's Department,3700,155,115,0,3,19,93,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,San Diego Coast DPR,3725,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,San Diego Harbor,3715,3,3,0,0,0,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,San Marcos,3712,20,14,0,0,2,12,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,Santee,37A2,18,13,0,0,3,10,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,Solana Beach,37A5,3,2,0,0,0,2,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,UC San Diego,3797,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,11,2010-11,San Diego County,Vista,3713,55,49,0,0,4,45,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,CA Highway Patrol - San Diego,3799,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,CSU San Diego,3714,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,CSU San Marcos,3732,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Carlsbad,3701,23,4,0,0,2,2,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Chula Vista,3702,94,64,0,2,5,57,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Colorado Desert DPR,3722,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Coronado,3703,6,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Del Mar,3704,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,El Cajon,3705,64,45,0,0,1,44,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Encinitas,37A4,16,9,0,0,1,8,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Escondido,3706,80,67,0,0,5,62,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Imperial Beach,3707,13,10,0,0,3,7,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,La Mesa,3708,43,36,0,0,4,32,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Lemon Grove,37A1,15,11,0,0,0,11,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,National City,3709,44,36,0,0,4,32,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Oceanside,3710,71,68,0,2,8,58,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Ocotillo Wells DPR,3724,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Poway,37A3,15,8,0,0,0,8,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,San Diego,3711,589,486,3,18,81,384,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,San Diego Co. Sheriff's Department,3700,164,120,3,3,20,94,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,San Diego Coast DPR,3725,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,San Diego Harbor,3715,4,2,0,0,0,2,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,San Marcos,3712,16,13,0,0,2,11,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Santee,37A2,17,14,0,1,3,10,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Solana Beach,37A5,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,UC San Diego,3797,1,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2010,12,2010-12,San Diego County,Vista,3713,36,31,2,1,3,25,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,CA Highway Patrol - San Diego,3799,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,CSU San Diego,3714,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,CSU San Marcos,3732,1,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Carlsbad,3701,25,7,0,0,6,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Chula Vista,3702,90,69,1,3,10,55,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Colorado Desert DPR,3722,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Coronado,3703,7,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Del Mar,3704,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,El Cajon,3705,41,27,0,0,0,27,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Encinitas,37A4,23,15,0,0,2,13,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Escondido,3706,93,80,0,2,5,73,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Imperial Beach,3707,21,16,0,0,4,12,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,La Mesa,3708,15,14,0,0,1,13,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Lemon Grove,37A1,8,6,1,1,1,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,National City,3709,31,27,0,0,2,25,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Oceanside,3710,71,69,1,0,10,58,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Ocotillo Wells DPR,3724,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Poway,37A3,8,6,0,0,1,5,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,San Diego,3711,610,532,2,17,63,450,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,San Diego Co. Sheriff's Department,3700,188,150,2,1,16,131,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,San Diego Coast DPR,3725,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,San Diego Harbor,3715,3,3,0,0,0,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,San Marcos,3712,28,24,0,0,4,20,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Santee,37A2,13,9,1,0,0,8,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Solana Beach,37A5,2,2,0,0,0,2,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,UC San Diego,3797,2,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,1,2011-01,San Diego County,Vista,3713,43,33,0,0,2,31,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,CA Highway Patrol - San Diego,3799,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,CSU San Diego,3714,3,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,CSU San Marcos,3732,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Carlsbad,3701,23,5,0,0,5,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Chula Vista,3702,73,57,0,0,12,45,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Colorado Desert DPR,3722,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Coronado,3703,2,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Del Mar,3704,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,El Cajon,3705,59,41,0,2,3,36,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Encinitas,37A4,11,7,0,0,1,6,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Escondido,3706,73,62,1,0,3,58,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Imperial Beach,3707,13,8,0,0,2,6,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,La Mesa,3708,22,19,0,0,2,17,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Lemon Grove,37A1,16,12,0,1,0,11,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,National City,3709,27,24,0,0,3,21,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Oceanside,3710,61,58,0,0,5,53,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Ocotillo Wells DPR,3724,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Poway,37A3,11,11,0,0,2,9,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,San Diego,3711,503,426,2,16,71,337,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,San Diego Co. Sheriff's Department,3700,130,103,0,3,14,86,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,San Diego Coast DPR,3725,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,San Diego Harbor,3715,2,2,0,0,0,2,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,San Marcos,3712,13,10,0,0,0,10,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Santee,37A2,22,7,0,0,2,5,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Solana Beach,37A5,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,UC San Diego,3797,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,2,2011-02,San Diego County,Vista,3713,28,25,1,1,2,21,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,CA Highway Patrol - San Diego,3799,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,CSU San Diego,3714,3,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,CSU San Marcos,3732,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Carlsbad,3701,39,7,0,0,6,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Chula Vista,3702,126,94,0,4,15,75,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Colorado Desert DPR,3722,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Coronado,3703,5,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Del Mar,3704,1,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,El Cajon,3705,67,43,1,2,1,39,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Encinitas,37A4,28,20,0,0,3,17,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Escondido,3706,60,52,0,3,3,46,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Imperial Beach,3707,17,13,0,0,3,10,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,La Mesa,3708,33,32,1,1,1,29,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Lemon Grove,37A1,16,12,0,0,1,11,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,National City,3709,32,27,0,1,3,23,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Oceanside,3710,86,79,0,0,8,71,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Ocotillo Wells DPR,3724,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Poway,37A3,13,9,0,0,2,7,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,San Diego,3711,572,492,1,12,77,402,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,San Diego Co. Sheriff's Department,3700,157,125,4,2,18,101,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,San Diego Coast DPR,3725,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,San Diego Harbor,3715,4,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,San Marcos,3712,13,10,0,0,1,9,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Santee,37A2,15,11,0,0,2,9,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Solana Beach,37A5,4,4,0,0,1,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,UC San Diego,3797,1,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,3,2011-03,San Diego County,Vista,3713,36,26,0,0,1,25,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,CA Highway Patrol - San Diego,3799,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,CSU San Diego,3714,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,CSU San Marcos,3732,1,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Carlsbad,3701,23,8,0,0,2,6,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Chula Vista,3702,125,75,0,1,16,58,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Colorado Desert DPR,3722,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Coronado,3703,5,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Del Mar,3704,3,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,El Cajon,3705,63,40,0,1,0,39,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Encinitas,37A4,14,11,0,0,2,9,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Escondido,3706,61,56,0,1,5,50,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Imperial Beach,3707,17,10,0,1,1,8,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,La Mesa,3708,31,29,0,0,1,28,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Lemon Grove,37A1,15,12,0,0,3,9,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,National City,3709,43,38,0,0,8,30,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Oceanside,3710,77,69,0,2,10,57,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Ocotillo Wells DPR,3724,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Poway,37A3,11,8,0,1,0,7,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,San Diego,3711,600,509,3,13,77,416,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,San Diego Co. Sheriff's Department,3700,126,106,2,2,15,87,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,San Diego Coast DPR,3725,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,San Diego Harbor,3715,8,8,0,0,0,8,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,San Marcos,3712,17,11,0,0,0,11,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2011,4,2011-04,San Diego County,Santee,37A2,22,16,0,0,2,14,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
