station,date,temp_high_f,baseline_p90_f,baseline_p95_f,exceeds_p90,three_consecutive_days_p90,exceeds_p95,three_consecutive_days_p95
USC00043914,2021-01-10,71.96,98.96,100.94,,,,
USC00043914,2021-01-11,64.94,98.96,100.94,,,,
USC00043914,2021-01-12,60.98,98.96,100.94,,,,
USC00043914,2021-01-13,64.94,98.96,100.94,,,,
USC00043914,2021-01-14,,98.96,100.94,,,,
USC00043914,2021-01-15,77.0,98.96,100.94,,,,
USC00043914,2021-01-16,80.96,98.96,100.94,,,,
USC00043914,2021-01-17,77.0,98.96,100.94,,,,
USC00043914,2021-01-18,73.94,98.96,100.94,,,,
USC00043914,2021-01-19,71.06,98.96,100.94,,,,
USC00043914,2021-01-20,57.02,98.96,100.94,,,,
USC00043914,2021-01-21,55.94,98.96,100.94,,,,
USC00043914,2021-01-22,64.04,98.96,100.94,,,,
USC00043914,2021-01-23,53.06,98.96,100.94,,,,
USC00043914,2021-01-24,44.96,98.96,100.94,,,,
USC00043914,2021-01-25,46.94,98.96,100.94,,,,
USC00043914,2021-01-26,39.02,98.96,100.94,,,,
USC00043914,2021-01-27,46.04,98.96,100.94,,,,
USC00043914,2021-01-28,55.04,98.96,100.94,,,,
USC00043914,2021-01-29,62.06,98.96,100.94,,,,
USC00043914,2021-01-30,46.94,98.96,100.94,,,,
USC00043914,2021-01-31,50.0,98.96,100.94,,,,
USC00043914,2021-02-01,57.02,98.96,100.94,,,,
USC00043914,2021-02-02,64.94,98.96,100.94,,,,
USC00043914,2021-02-03,69.98,98.96,100.94,,,,
USC00043914,2021-02-04,64.94,98.96,100.94,,,,
USC00043914,2021-02-05,62.06,98.96,100.94,,,,
USC00043914,2021-02-06,66.92,98.96,100.94,,,,
USC00043914,2021-02-07,71.96,98.96,100.94,,,,
USC00043914,2021-02-08,77.0,98.96,100.94,,,,
USC00043914,2021-02-09,66.02,98.96,100.94,,,,
USC00043914,2021-02-10,59.0,98.96,100.94,,,,
USC00043914,2021-02-11,60.08,98.96,100.94,,,,
USC00043914,2021-02-12,68.0,98.96,100.94,,,,
USC00043914,2021-02-13,55.04,98.96,100.94,,,,
USC00043914,2021-02-14,53.06,98.96,100.94,,,,
USC00043914,2021-02-15,57.02,98.96,100.94,,,,
USC00043914,2021-02-16,55.94,98.96,100.94,,,,
USC00043914,2021-02-17,55.94,98.96,100.94,,,,
USC00043914,2021-02-18,59.0,98.96,100.94,,,,
USC00043914,2021-02-19,57.02,98.96,100.94,,,,
USC00043914,2021-02-20,69.98,98.96,100.94,,,,
USC00043914,2021-02-21,60.98,98.96,100.94,,,,
USC00043914,2021-02-22,60.98,98.96,100.94,,,,
USC00043914,2021-02-23,64.94,98.96,100.94,,,,
USC00043914,2021-02-24,73.94,98.96,100.94,,,,
USC00043914,2021-02-25,69.98,98.96,100.94,,,,
USC00043914,2021-02-26,62.06,98.96,100.94,,,,
USC00043914,2021-02-27,71.06,98.96,100.94,,,,
USC00043914,2021-02-28,66.02,98.96,100.94,,,,
USC00043914,2021-03-01,55.04,98.96,100.94,,,,
USC00043914,2021-03-02,59.0,98.96,100.94,,,,
USC00043914,2021-03-03,66.02,98.96,100.94,,,,
USC00043914,2021-03-04,55.94,98.96,100.94,,,,
USC00043914,2021-03-05,64.94,98.96,100.94,,,,
USC00043914,2021-03-06,69.98,98.96,100.94,,,,
USC00043914,2021-03-07,64.94,98.96,100.94,,,,
USC00043914,2021-03-08,64.94,98.96,100.94,,,,
USC00043914,2021-03-09,59.0,98.96,100.94,,,,
USC00043914,2021-03-10,53.06,98.96,100.94,,,,
USC00043914,2021-03-11,48.02,98.96,100.94,,,,
USC00043914,2021-03-12,46.04,98.96,100.94,,,,
USC00043914,2021-03-13,48.92,98.96,100.94,,,,
USC00043914,2021-03-14,53.96,98.96,100.94,,,,
USC00043914,2021-03-15,57.02,98.96,100.94,,,,
USC00043914,2021-03-16,46.94,98.96,100.94,,,,
USC00043914,2021-03-17,53.06,98.96,100.94,,,,
USC00043914,2021-03-18,64.04,98.96,100.94,,,,
USC00043914,2021-03-19,69.08,98.96,100.94,,,,
USC00043914,2021-03-20,71.06,98.96,100.94,,,,
USC00043914,2021-03-21,62.06,98.96,100.94,,,,
USC00043914,2021-03-22,59.0,98.96,100.94,,,,
USC00043914,2021-03-23,64.04,98.96,100.94,,,,
USC00043914,2021-03-24,57.92,98.96,100.94,,,,
USC00043914,2021-03-25,64.04,98.96,100.94,,,,
USC00043914,2021-03-26,51.98,98.96,100.94,,,,
USC00043914,2021-03-27,57.02,98.96,100.94,,,,
USC00043914,2021-03-28,71.96,98.96,100.94,,,,
USC00043914,2021-03-29,75.02,98.96,100.94,,,,
USC00043914,2021-03-30,78.08,98.96,100.94,,,,
USC00043914,2021-03-31,73.04,98.96,100.94,,,,
USC00043914,2021-04-01,71.06,98.96,100.94,,,,
USC00043914,2021-04-02,80.96,98.96,100.94,,,,
USC00043914,2021-04-03,75.92,98.96,100.94,,,,
USC00043914,2021-04-04,78.98,98.96,100.94,,,,
USC00043914,2021-04-05,80.96,98.96,100.94,,,,
USC00043914,2021-04-06,75.92,98.96,100.94,,,,
USC00043914,2021-04-07,71.96,98.96,100.94,,,,
USC00043914,2021-04-08,80.06,98.96,100.94,,,,
USC00043914,2021-04-09,75.02,98.96,100.94,,,,
USC00043914,2021-04-10,78.98,98.96,100.94,,,,
USC00043914,2021-04-11,78.08,98.96,100.94,,,,
USC00043914,2021-04-12,75.92,98.96,100.94,,,,
USC00043914,2021-04-13,71.96,98.96,100.94,,,,
USC00043914,2021-04-14,53.96,98.96,100.94,,,,
USC00043914,2021-04-15,62.06,98.96,100.94,,,,
USC00043914,2021-04-16,66.92,98.96,100.94,,,,
USC00043914,2021-04-17,69.98,98.96,100.94,,,,
USC00043914,2021-04-18,75.92,98.96,100.94,,,,
USC00043914,2021-04-19,75.92,98.96,100.94,,,,
USC00043914,2021-04-20,82.94,98.96,100.94,,,,
USC00043914,2021-04-21,75.92,98.96,100.94,,,,
USC00043914,2021-04-22,57.02,98.96,100.94,,,,
USC00043914,2021-04-23,53.96,98.96,100.94,,,,
USC00043914,2021-04-24,60.98,98.96,100.94,,,,
USC00043914,2021-04-25,68.0,98.96,100.94,,,,
USC00043914,2021-04-26,66.02,98.96,100.94,,,,
USC00043914,2021-04-27,53.06,98.96,100.94,,,,
USC00043914,2021-04-28,60.08,98.96,100.94,,,,
USC00043914,2021-04-29,78.08,98.96,100.94,,,,
USC00043914,2021-04-30,87.98,98.96,100.94,,,,
USC00043914,2021-05-01,91.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-02,82.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-03,62.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-04,78.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-05,86.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-06,87.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-07,82.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-08,77.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-09,75.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-10,77.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-11,73.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-12,86.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-13,87.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-14,80.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-15,80.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-16,71.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-17,55.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-18,60.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-19,75.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-20,,98.96,100.94,,,,
USC00043914,2021-05-21,66.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-22,62.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-23,66.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-24,75.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-25,86.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-26,84.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-27,78.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-28,78.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-29,,98.96,100.94,,,,
USC00043914,2021-05-30,77.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-05-31,80.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-01,89.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-02,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-03,,98.96,100.94,,,,
USC00043914,2021-06-04,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-05,,98.96,100.94,,,,
USC00043914,2021-06-06,,98.96,100.94,,,,
USC00043914,2021-06-07,,98.96,100.94,,,,
USC00043914,2021-06-08,71.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-09,78.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-10,80.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-11,78.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-12,87.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-13,91.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-14,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-15,100.94,98.96,100.94,1.0,1.0,0.0,0.0
USC00043914,2021-06-16,105.08,98.96,100.94,1.0,1.0,1.0,0.0
USC00043914,2021-06-17,105.98,98.96,100.94,1.0,1.0,1.0,0.0
USC00043914,2021-06-18,100.04,98.96,100.94,1.0,1.0,0.0,0.0
USC00043914,2021-06-19,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-20,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-21,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-22,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-23,91.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-24,87.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-25,87.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-26,89.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-27,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-06-28,104.0,98.96,100.94,1.0,0.0,1.0,0.0
USC00043914,2021-06-29,105.08,98.96,100.94,1.0,0.0,1.0,0.0
USC00043914,2021-06-30,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-01,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-02,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-03,,98.96,100.94,,,,
USC00043914,2021-07-04,,98.96,100.94,,,,
USC00043914,2021-07-05,,98.96,100.94,,,,
USC00043914,2021-07-06,,98.96,100.94,,,,
USC00043914,2021-07-07,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-08,98.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-09,100.94,98.96,100.94,1.0,0.0,0.0,0.0
USC00043914,2021-07-10,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-11,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-12,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-13,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-14,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-15,,98.96,100.94,,,,
USC00043914,2021-07-16,91.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-17,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-18,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-19,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-20,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-21,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-22,,98.96,100.94,,,,
USC00043914,2021-07-23,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-24,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-25,89.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-26,89.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-27,84.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-28,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-29,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-30,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-07-31,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-01,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-02,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-03,,98.96,100.94,,,,
USC00043914,2021-08-04,102.92,98.96,100.94,1.0,1.0,1.0,
USC00043914,2021-08-05,105.08,98.96,100.94,1.0,1.0,1.0,
USC00043914,2021-08-06,100.94,98.96,100.94,1.0,1.0,0.0,0.0
USC00043914,2021-08-07,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-08,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-09,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-10,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-11,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-12,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-13,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-14,,98.96,100.94,,,,
USC00043914,2021-08-15,,98.96,100.94,,,,
USC00043914,2021-08-16,,98.96,100.94,,,,
USC00043914,2021-08-17,,98.96,100.94,,,,
USC00043914,2021-08-18,89.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-19,75.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-20,80.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-21,84.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-22,73.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-23,82.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-24,87.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-25,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-26,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-08-27,100.04,98.96,100.94,1.0,1.0,0.0,0.0
USC00043914,2021-08-28,102.02,98.96,100.94,1.0,1.0,1.0,0.0
USC00043914,2021-08-29,102.92,98.96,100.94,1.0,1.0,1.0,0.0
USC00043914,2021-08-30,100.94,98.96,100.94,1.0,1.0,0.0,0.0
USC00043914,2021-08-31,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-01,82.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-02,80.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-03,87.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-04,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-05,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-06,102.02,98.96,100.94,1.0,0.0,1.0,0.0
USC00043914,2021-09-07,100.94,98.96,100.94,1.0,0.0,0.0,0.0
USC00043914,2021-09-08,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-09,100.04,98.96,100.94,1.0,0.0,0.0,0.0
USC00043914,2021-09-10,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-11,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-12,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-13,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-14,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-15,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-16,91.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-17,87.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-18,87.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-19,87.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-20,84.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-21,89.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-22,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-23,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-24,91.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-25,86.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-26,84.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-27,78.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-28,77.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-29,73.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-09-30,77.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2021-10-01,87.08,98.96,100.94,,,,
USC00043914,2021-10-02,87.98,98.96,100.94,,,,
USC00043914,2021-10-03,86.0,98.96,100.94,,,,
USC00043914,2021-10-04,87.98,98.96,100.94,,,,
USC00043914,2021-10-05,89.06,98.96,100.94,,,,
USC00043914,2021-10-06,73.94,98.96,100.94,,,,
USC00043914,2021-10-07,71.96,98.96,100.94,,,,
USC00043914,2021-10-08,64.94,98.96,100.94,,,,
USC00043914,2021-10-09,57.92,98.96,100.94,,,,
USC00043914,2021-10-10,69.08,98.96,100.94,,,,
USC00043914,2021-10-11,78.98,98.96,100.94,,,,
USC00043914,2021-10-12,64.04,98.96,100.94,,,,
USC00043914,2021-10-13,64.04,98.96,100.94,,,,
USC00043914,2021-10-14,71.06,98.96,100.94,,,,
USC00043914,2021-10-15,77.0,98.96,100.94,,,,
USC00043914,2021-10-16,75.02,98.96,100.94,,,,
USC00043914,2021-10-17,78.98,98.96,100.94,,,,
USC00043914,2021-10-18,77.0,98.96,100.94,,,,
USC00043914,2021-10-19,53.96,98.96,100.94,,,,
USC00043914,2021-10-20,69.08,98.96,100.94,,,,
USC00043914,2021-10-21,78.08,98.96,100.94,,,,
USC00043914,2021-10-22,84.02,98.96,100.94,,,,
USC00043914,2021-10-23,77.0,98.96,100.94,,,,
USC00043914,2021-10-24,66.02,98.96,100.94,,,,
USC00043914,2021-10-25,73.94,98.96,100.94,,,,
USC00043914,2021-10-26,57.02,98.96,100.94,,,,
USC00043914,2021-10-27,66.02,98.96,100.94,,,,
USC00043914,2021-10-28,77.0,98.96,100.94,,,,
USC00043914,2021-10-29,82.04,98.96,100.94,,,,
USC00043914,2021-10-30,84.02,98.96,100.94,,,,
USC00043914,2021-10-31,78.08,98.96,100.94,,,,
USC00043914,2021-11-01,73.04,98.96,100.94,,,,
USC00043914,2021-11-02,71.06,98.96,100.94,,,,
USC00043914,2021-11-03,75.02,98.96,100.94,,,,
USC00043914,2021-11-04,84.02,98.96,100.94,,,,
USC00043914,2021-11-05,84.02,98.96,100.94,,,,
USC00043914,2021-11-06,84.92,98.96,100.94,,,,
USC00043914,2021-11-07,80.96,98.96,100.94,,,,
USC00043914,2021-11-08,77.0,98.96,100.94,,,,
USC00043914,2021-11-09,73.04,98.96,100.94,,,,
USC00043914,2021-11-10,71.06,98.96,100.94,,,,
USC00043914,2021-11-11,,98.96,100.94,,,,
USC00043914,2021-11-12,,98.96,100.94,,,,
USC00043914,2021-11-13,82.04,98.96,100.94,,,,
USC00043914,2021-11-14,86.0,98.96,100.94,,,,
USC00043914,2021-11-15,84.02,98.96,100.94,,,,
USC00043914,2021-11-16,84.92,98.96,100.94,,,,
USC00043914,2021-11-17,,98.96,100.94,,,,
USC00043914,2021-11-18,75.92,98.96,100.94,,,,
USC00043914,2021-11-19,78.08,98.96,100.94,,,,
USC00043914,2021-11-20,73.94,98.96,100.94,,,,
USC00043914,2021-11-21,71.96,98.96,100.94,,,,
USC00043914,2021-11-22,73.04,98.96,100.94,,,,
USC00043914,2021-11-23,73.04,98.96,100.94,,,,
USC00043914,2021-11-24,69.08,98.96,100.94,,,,
USC00043914,2021-11-25,71.06,98.96,100.94,,,,
USC00043914,2021-11-26,64.94,98.96,100.94,,,,
USC00043914,2021-11-27,71.96,98.96,100.94,,,,
USC00043914,2021-11-28,,98.96,100.94,,,,
USC00043914,2021-11-29,77.0,98.96,100.94,,,,
USC00043914,2021-11-30,82.04,98.96,100.94,,,,
USC00043914,2021-12-01,82.04,98.96,100.94,,,,
USC00043914,2021-12-02,78.08,98.96,100.94,,,,
USC00043914,2021-12-03,78.08,98.96,100.94,,,,
USC00043914,2021-12-04,75.02,98.96,100.94,,,,
USC00043914,2021-12-05,73.04,98.96,100.94,,,,
USC00043914,2021-12-06,73.94,98.96,100.94,,,,
USC00043914,2021-12-07,75.92,98.96,100.94,,,,
USC00043914,2021-12-08,51.08,98.96,100.94,,,,
USC00043914,2021-12-09,64.94,98.96,100.94,,,,
USC00043914,2021-12-10,64.94,98.96,100.94,,,,
USC00043914,2021-12-11,51.08,98.96,100.94,,,,
USC00043914,2021-12-12,60.98,98.96,100.94,,,,
USC00043914,2021-12-13,62.96,98.96,100.94,,,,
USC00043914,2021-12-14,51.98,98.96,100.94,,,,
USC00043914,2021-12-15,51.08,98.96,100.94,,,,
USC00043914,2021-12-16,50.0,98.96,100.94,,,,
USC00043914,2021-12-17,50.0,98.96,100.94,,,,
USC00043914,2021-12-18,,98.96,100.94,,,,
USC00043914,2021-12-19,,98.96,100.94,,,,
USC00043914,2021-12-20,66.02,98.96,100.94,,,,
USC00043914,2021-12-21,64.04,98.96,100.94,,,,
USC00043914,2021-12-22,62.06,98.96,100.94,,,,
USC00043914,2021-12-23,66.92,98.96,100.94,,,,
USC00043914,2021-12-24,51.98,98.96,100.94,,,,
USC00043914,2021-12-25,51.08,98.96,100.94,,,,
USC00043914,2021-12-26,48.02,98.96,100.94,,,,
USC00043914,2021-12-27,48.92,98.96,100.94,,,,
USC00043914,2021-12-28,46.94,98.96,100.94,,,,
USC00043914,2021-12-29,41.0,98.96,100.94,,,,
USC00043914,2021-12-30,44.96,98.96,100.94,,,,
USC00043914,2021-12-31,55.04,98.96,100.94,,,,
USC00043914,2022-01-01,50.0,98.96,100.94,,,,
USC00043914,2022-01-02,51.98,98.96,100.94,,,,
USC00043914,2022-01-03,57.92,98.96,100.94,,,,
USC00043914,2022-01-04,62.96,98.96,100.94,,,,
USC00043914,2022-01-05,64.04,98.96,100.94,,,,
USC00043914,2022-01-06,71.96,98.96,100.94,,,,
USC00043914,2022-01-07,75.02,98.96,100.94,,,,
USC00043914,2022-01-08,66.02,98.96,100.94,,,,
USC00043914,2022-01-09,60.08,98.96,100.94,,,,
USC00043914,2022-01-10,60.98,98.96,100.94,,,,
USC00043914,2022-01-11,62.96,98.96,100.94,,,,
USC00043914,2022-01-12,64.94,98.96,100.94,,,,
USC00043914,2022-01-13,66.02,98.96,100.94,,,,
USC00043914,2022-01-14,64.94,98.96,100.94,,,,
USC00043914,2022-01-15,71.06,98.96,100.94,,,,
USC00043914,2022-01-16,59.0,98.96,100.94,,,,
USC00043914,2022-01-17,66.02,98.96,100.94,,,,
USC00043914,2022-01-18,62.96,98.96,100.94,,,,
USC00043914,2022-01-19,,98.96,100.94,,,,
USC00043914,2022-01-20,60.98,98.96,100.94,,,,
USC00043914,2022-01-21,69.08,98.96,100.94,,,,
USC00043914,2022-01-22,64.04,98.96,100.94,,,,
USC00043914,2022-01-23,60.98,98.96,100.94,,,,
USC00043914,2022-01-24,66.92,98.96,100.94,,,,
USC00043914,2022-01-25,66.92,98.96,100.94,,,,
USC00043914,2022-01-26,66.92,98.96,100.94,,,,
USC00043914,2022-01-27,60.98,98.96,100.94,,,,
USC00043914,2022-01-28,62.96,98.96,100.94,,,,
USC00043914,2022-01-29,57.92,98.96,100.94,,,,
USC00043914,2022-01-30,60.08,98.96,100.94,,,,
USC00043914,2022-01-31,69.08,98.96,100.94,,,,
USC00043914,2022-02-01,62.96,98.96,100.94,,,,
USC00043914,2022-02-02,51.98,98.96,100.94,,,,
USC00043914,2022-02-03,55.94,98.96,100.94,,,,
USC00043914,2022-02-04,57.92,98.96,100.94,,,,
USC00043914,2022-02-05,53.06,98.96,100.94,,,,
USC00043914,2022-02-06,60.08,98.96,100.94,,,,
USC00043914,2022-02-07,71.06,98.96,100.94,,,,
USC00043914,2022-02-08,64.94,98.96,100.94,,,,
USC00043914,2022-02-09,73.94,98.96,100.94,,,,
USC00043914,2022-02-10,,98.96,100.94,,,,
USC00043914,2022-02-11,73.94,98.96,100.94,,,,
USC00043914,2022-02-12,78.08,98.96,100.94,,,,
USC00043914,2022-02-13,73.04,98.96,100.94,,,,
USC00043914,2022-02-14,78.08,98.96,100.94,,,,
USC00043914,2022-02-15,75.92,98.96,100.94,,,,
USC00043914,2022-02-16,48.92,98.96,100.94,,,,
USC00043914,2022-02-17,55.94,98.96,100.94,,,,
USC00043914,2022-02-18,60.98,98.96,100.94,,,,
USC00043914,2022-02-19,64.94,98.96,100.94,,,,
USC00043914,2022-02-20,68.0,98.96,100.94,,,,
USC00043914,2022-02-21,68.0,98.96,100.94,,,,
USC00043914,2022-02-22,51.98,98.96,100.94,,,,
USC00043914,2022-02-23,46.04,98.96,100.94,,,,
USC00043914,2022-02-24,44.96,98.96,100.94,,,,
USC00043914,2022-02-25,,98.96,100.94,,,,
USC00043914,2022-02-26,59.0,98.96,100.94,,,,
USC00043914,2022-02-27,60.08,98.96,100.94,,,,
USC00043914,2022-02-28,62.96,98.96,100.94,,,,
USC00043914,2022-03-01,73.94,98.96,100.94,,,,
USC00043914,2022-03-02,80.06,98.96,100.94,,,,
USC00043914,2022-03-03,78.98,98.96,100.94,,,,
USC00043914,2022-03-04,71.06,98.96,100.94,,,,
USC00043914,2022-03-05,53.06,98.96,100.94,,,,
USC00043914,2022-03-06,44.96,98.96,100.94,,,,
USC00043914,2022-03-07,53.96,98.96,100.94,,,,
USC00043914,2022-03-08,,98.96,100.94,,,,
USC00043914,2022-03-09,62.06,98.96,100.94,,,,
USC00043914,2022-03-10,62.96,98.96,100.94,,,,
USC00043914,2022-03-11,62.06,98.96,100.94,,,,
USC00043914,2022-03-12,62.06,98.96,100.94,,,,
