date,group_type,crime_against,source_rows,distinct_nibrs_offense_ids,distinct_case_numbers
2021-01-01,A,PE,78,78,68
2021-01-01,A,PR,162,162,155
2021-01-01,A,SO,21,21,16
2021-01-01,B,,48,48,48
2021-01-01,B,SO,18,18,18
2021-01-02,A,PE,30,30,23
2021-01-02,A,PR,124,124,116
2021-01-02,A,SO,19,19,15
2021-01-02,B,,39,39,39
2021-01-02,B,SO,5,5,5
2021-01-03,A,PE,45,45,39
2021-01-03,A,PR,120,120,115
2021-01-03,A,SO,26,26,20
2021-01-03,B,,42,42,42
2021-01-03,B,SO,14,14,14
2021-01-04,A,PE,39,39,36
2021-01-04,A,PR,128,128,122
2021-01-04,A,SO,19,19,18
2021-01-04,B,,49,49,49
2021-01-04,B,SO,5,5,5
2021-01-05,A,PE,23,23,21
2021-01-05,A,PR,115,115,108
2021-01-05,A,SO,30,30,20
2021-01-05,B,,66,66,66
2021-01-05,B,SO,10,10,10
2021-01-06,A,PE,19,19,19
2021-01-06,A,PR,120,120,111
2021-01-06,A,SO,26,26,17
2021-01-06,B,,47,47,47
2021-01-06,B,SO,8,8,7
2021-01-07,A,PE,30,30,24
2021-01-07,A,PR,144,144,129
2021-01-07,A,SO,32,32,24
2021-01-07,B,,51,51,51
2021-01-07,B,SO,7,7,7
2021-01-08,A,PE,23,23,22
2021-01-08,A,PR,125,125,118
2021-01-08,A,SO,37,37,25
2021-01-08,B,,46,46,46
2021-01-08,B,SO,8,8,8
2021-01-09,A,PE,45,45,37
2021-01-09,A,PR,136,136,126
2021-01-09,A,SO,15,15,14
2021-01-09,B,,39,39,39
2021-01-09,B,SO,17,17,17
2021-01-10,A,PE,27,27,25
2021-01-10,A,PR,135,135,128
2021-01-10,A,SO,17,17,13
2021-01-10,B,,36,36,36
2021-01-10,B,SO,5,5,5
2021-01-11,A,PE,32,32,27
2021-01-11,A,PR,130,130,120
2021-01-11,A,SO,35,35,27
2021-01-11,B,,53,53,53
2021-01-11,B,SO,6,6,5
2021-01-12,A,PE,32,32,30
2021-01-12,A,PR,114,114,107
2021-01-12,A,SO,23,23,20
2021-01-12,B,,47,47,47
2021-01-12,B,SO,10,10,10
2021-01-13,A,PE,29,29,23
2021-01-13,A,PR,131,131,119
2021-01-13,A,SO,31,31,23
2021-01-13,B,,61,61,61
2021-01-13,B,SO,9,9,9
2021-01-14,A,PE,48,48,42
2021-01-14,A,PR,139,139,133
2021-01-14,A,SO,29,29,21
2021-01-14,B,,56,56,56
2021-01-14,B,SO,9,9,9
2021-01-15,A,PE,34,34,31
2021-01-15,A,PR,111,111,105
2021-01-15,A,SO,27,27,19
2021-01-15,B,,50,50,50
2021-01-15,B,SO,13,13,13
2021-01-16,A,PE,31,31,30
2021-01-16,A,PR,122,122,114
2021-01-16,A,SO,34,34,25
2021-01-16,B,,40,40,40
2021-01-16,B,SO,14,14,14
2021-01-17,A,PE,55,55,45
2021-01-17,A,PR,117,117,108
2021-01-17,A,SO,18,18,13
2021-01-17,B,,47,47,47
2021-01-17,B,SO,14,14,14
2021-01-18,A,PE,33,33,29
2021-01-18,A,PR,120,120,114
2021-01-18,A,SO,27,27,22
2021-01-18,B,,40,40,40
2021-01-18,B,SO,14,14,14
2021-01-19,A,PE,27,27,26
2021-01-19,A,PR,131,131,117
2021-01-19,A,SO,34,34,25
2021-01-19,B,,48,48,48
2021-01-19,B,SO,10,10,10
2021-01-20,A,PE,27,27,25
2021-01-20,A,PR,122,122,115
2021-01-20,A,SO,19,19,14
2021-01-20,B,,52,52,52
2021-01-20,B,SO,6,6,6
2021-01-21,A,PE,33,33,30
2021-01-21,A,PR,123,123,111
2021-01-21,A,SO,34,34,26
2021-01-21,B,,54,54,54
2021-01-21,B,SO,14,14,14
2021-01-22,A,PE,27,27,19
2021-01-22,A,PR,149,149,136
2021-01-22,A,SO,33,33,25
2021-01-22,B,,38,38,38
2021-01-22,B,SO,18,18,18
2021-01-23,A,PE,23,23,22
2021-01-23,A,PR,99,99,91
2021-01-23,A,SO,17,17,16
2021-01-23,B,,46,46,46
2021-01-23,B,SO,15,15,15
2021-01-24,A,PE,39,39,34
2021-01-24,A,PR,95,95,85
2021-01-24,A,SO,17,17,13
2021-01-24,B,,39,39,39
2021-01-24,B,SO,7,7,7
2021-01-25,A,PE,29,29,25
2021-01-25,A,PR,137,137,128
2021-01-25,A,SO,21,21,16
2021-01-25,B,,48,48,48
2021-01-25,B,SO,7,7,7
2021-01-26,A,PE,23,23,21
2021-01-26,A,PR,112,112,103
2021-01-26,A,SO,29,29,23
2021-01-26,B,,46,46,46
2021-01-26,B,SO,4,4,4
2021-01-27,A,PE,25,25,24
2021-01-27,A,PR,114,114,100
2021-01-27,A,SO,38,38,29
2021-01-27,B,,66,66,66
2021-01-27,B,SO,10,10,10
2021-01-28,A,PE,32,32,30
2021-01-28,A,PR,106,106,104
2021-01-28,A,SO,36,36,31
2021-01-28,B,,48,48,48
2021-01-28,B,SO,10,10,10
2021-01-29,A,PE,42,42,37
2021-01-29,A,PR,109,109,102
2021-01-29,A,SO,18,18,14
2021-01-29,B,,46,46,46
2021-01-29,B,SO,15,15,15
2021-01-30,A,PE,46,46,39
2021-01-30,A,PR,97,97,94
2021-01-30,A,SO,27,27,18
2021-01-30,B,,46,46,46
2021-01-30,B,SO,10,10,10
2021-01-31,A,PE,49,49,39
2021-01-31,A,PR,118,118,109
2021-01-31,A,SO,22,22,16
2021-01-31,B,,31,31,31
2021-01-31,B,SO,14,14,14
2021-02-01,A,PE,37,37,35
2021-02-01,A,PR,149,149,139
2021-02-01,A,SO,25,25,18
2021-02-01,B,,43,43,43
2021-02-01,B,SO,8,8,8
2021-02-02,A,PE,46,46,38
2021-02-02,A,PR,110,110,100
2021-02-02,A,SO,27,27,22
2021-02-02,B,,52,52,52
2021-02-02,B,SO,12,12,12
2021-02-03,A,PE,22,22,18
2021-02-03,A,PR,130,130,119
2021-02-03,A,SO,19,19,14
2021-02-03,B,,68,68,68
2021-02-03,B,SO,11,11,11
2021-02-04,A,PE,30,30,27
2021-02-04,A,PR,135,135,129
2021-02-04,A,SO,35,35,27
2021-02-04,B,,49,49,49
2021-02-04,B,SO,12,12,12
2021-02-05,A,PE,24,24,23
2021-02-05,A,PR,127,127,118
2021-02-05,A,SO,31,31,22
2021-02-05,B,,51,51,51
2021-02-05,B,SO,8,8,7
2021-02-06,A,PE,45,45,40
2021-02-06,A,PR,132,132,124
2021-02-06,A,SO,28,28,21
2021-02-06,B,,44,44,44
2021-02-06,B,SO,14,14,14
2021-02-07,A,PE,43,43,38
2021-02-07,A,PR,120,120,109
2021-02-07,A,SO,26,26,18
2021-02-07,B,,31,31,31
2021-02-07,B,SO,16,16,16
2021-02-08,A,PE,29,29,28
2021-02-08,A,PR,133,133,122
2021-02-08,A,SO,45,45,33
2021-02-08,B,,63,63,63
2021-02-08,B,SO,10,10,10
2021-02-09,A,PE,27,27,25
2021-02-09,A,PR,105,105,98
2021-02-09,A,SO,32,32,24
2021-02-09,B,,69,69,69
2021-02-09,B,SO,13,13,13
2021-02-10,A,PE,39,39,31
2021-02-10,A,PR,133,133,117
2021-02-10,A,SO,44,44,33
2021-02-10,B,,55,55,55
2021-02-10,B,SO,12,12,12
2021-02-11,A,PE,21,21,20
2021-02-11,A,PR,109,109,102
2021-02-11,A,SO,51,51,34
2021-02-11,B,,43,43,43
2021-02-11,B,SO,17,17,16
2021-02-12,A,PE,47,47,39
2021-02-12,A,PR,144,144,136
2021-02-12,A,SO,49,49,34
2021-02-12,B,,64,64,64
2021-02-12,B,SO,11,11,11
2021-02-13,A,PE,34,34,33
2021-02-13,A,PR,116,116,111
2021-02-13,A,SO,29,29,22
2021-02-13,B,,34,34,34
2021-02-13,B,SO,21,21,21
2021-02-14,A,PE,38,38,36
2021-02-14,A,PR,112,112,106
2021-02-14,A,SO,27,27,21
2021-02-14,B,,40,40,40
2021-02-14,B,SO,10,10,10
2021-02-15,A,PE,35,35,33
2021-02-15,A,PR,142,142,137
2021-02-15,A,SO,36,36,27
2021-02-15,B,,46,46,46
2021-02-15,B,SO,11,11,11
2021-02-16,A,PE,26,26,25
2021-02-16,A,PR,138,138,131
2021-02-16,A,SO,31,31,24
2021-02-16,B,,52,52,52
2021-02-16,B,SO,8,8,8
2021-02-17,A,PE,28,28,27
2021-02-17,A,PR,128,128,120
2021-02-17,A,SO,37,37,26
2021-02-17,B,,50,50,50
2021-02-17,B,SO,4,4,4
2021-02-18,A,PE,38,38,33
2021-02-18,A,PR,117,117,110
2021-02-18,A,SO,44,44,33
2021-02-18,B,,66,66,66
2021-02-18,B,SO,10,10,10
2021-02-19,A,PE,30,30,29
2021-02-19,A,PR,125,125,117
2021-02-19,A,SO,24,24,21
2021-02-19,B,,53,53,53
2021-02-19,B,SO,19,19,19
2021-02-20,A,PE,36,36,29
2021-02-20,A,PR,128,128,120
2021-02-20,A,SO,20,20,17
2021-02-20,B,,55,55,55
2021-02-20,B,SO,20,20,20
2021-02-21,A,PE,28,28,26
2021-02-21,A,PR,117,117,109
2021-02-21,A,SO,19,19,14
2021-02-21,B,,47,47,47
2021-02-21,B,SO,17,17,17
2021-02-22,A,PE,30,30,30
2021-02-22,A,PR,107,107,99
2021-02-22,A,SO,29,29,22
2021-02-22,B,,54,54,54
2021-02-22,B,SO,11,11,11
2021-02-23,A,PE,28,28,26
2021-02-23,A,PR,124,124,115
2021-02-23,A,SO,29,29,23
2021-02-23,B,,64,64,64
2021-02-23,B,SO,17,17,17
2021-02-24,A,PE,41,41,27
2021-02-24,A,PR,122,122,114
2021-02-24,A,SO,37,37,27
2021-02-24,B,,59,59,59
2021-02-24,B,SO,6,6,6
2021-02-25,A,PE,27,27,22
2021-02-25,A,PR,106,106,97
2021-02-25,A,SO,47,47,29
2021-02-25,B,,58,58,58
2021-02-25,B,SO,11,11,11
2021-02-26,A,PE,34,34,29
2021-02-26,A,PR,125,125,113
2021-02-26,A,SO,28,28,22
2021-02-26,B,,56,56,56
2021-02-26,B,SO,16,16,16
2021-02-27,A,PE,48,48,43
2021-02-27,A,PR,97,97,90
2021-02-27,A,SO,24,24,17
2021-02-27,B,,54,54,54
2021-02-27,B,SO,18,18,18
2021-02-28,A,PE,37,37,32
2021-02-28,A,PR,99,99,94
2021-02-28,A,SO,19,19,16
2021-02-28,B,,47,47,47
2021-02-28,B,SO,15,15,15
2021-03-01,A,PE,43,43,38
2021-03-01,A,PR,139,139,130
2021-03-01,A,SO,26,26,18
2021-03-01,B,,44,44,44
2021-03-01,B,SO,8,8,8
2021-03-02,A,PE,33,33,24
2021-03-02,A,PR,96,96,90
2021-03-02,A,SO,28,28,19
2021-03-02,B,,51,51,51
2021-03-02,B,SO,15,15,15
2021-03-03,A,PE,20,20,18
2021-03-03,A,PR,106,106,102
2021-03-03,A,SO,19,19,14
2021-03-03,B,,42,42,42
2021-03-03,B,SO,15,15,15
2021-03-04,A,PE,23,23,21
2021-03-04,A,PR,114,114,106
2021-03-04,A,SO,28,28,23
2021-03-04,B,,48,48,48
2021-03-04,B,SO,5,5,5
2021-03-05,A,PE,24,24,24
2021-03-05,A,PR,102,102,94
2021-03-05,A,SO,34,34,27
2021-03-05,B,,51,51,51
2021-03-05,B,SO,13,13,13
2021-03-06,A,PE,32,32,26
2021-03-06,A,PR,120,120,110
2021-03-06,A,SO,34,34,23
2021-03-06,B,,63,63,63
2021-03-06,B,SO,16,16,16
2021-03-07,A,PE,37,37,33
2021-03-07,A,PR,126,126,113
2021-03-07,A,SO,25,25,20
2021-03-07,B,,44,44,44
2021-03-07,B,SO,13,13,13
2021-03-08,A,PE,35,35,32
2021-03-08,A,PR,114,114,108
2021-03-08,A,SO,25,25,17
2021-03-08,B,,50,50,50
2021-03-08,B,SO,3,3,3
2021-03-09,A,PE,31,31,29
2021-03-09,A,PR,117,117,110
2021-03-09,A,SO,25,25,20
2021-03-09,B,,55,55,55
2021-03-09,B,SO,15,15,15
2021-03-10,A,PE,26,26,26
2021-03-10,A,PR,124,124,115
2021-03-10,A,SO,15,15,10
2021-03-10,B,,42,42,42
2021-03-10,B,SO,5,5,5
2021-03-11,A,PE,25,25,25
2021-03-11,A,PR,107,107,98
2021-03-11,A,SO,30,30,21
2021-03-11,B,,51,51,51
2021-03-11,B,SO,11,11,11
2021-03-12,A,PE,24,24,19
2021-03-12,A,PR,125,125,114
2021-03-12,A,SO,22,22,15
2021-03-12,B,,38,38,38
2021-03-12,B,SO,15,15,15
2021-03-13,A,PE,35,35,33
2021-03-13,A,PR,120,120,114
2021-03-13,A,SO,20,20,17
2021-03-13,B,,50,50,50
2021-03-13,B,SO,29,29,29
2021-03-14,A,PE,42,42,39
2021-03-14,A,PR,96,96,87
2021-03-14,A,SO,20,20,16
2021-03-14,B,,40,40,40
2021-03-14,B,SO,27,27,27
2021-03-15,A,PE,37,37,34
2021-03-15,A,PR,109,109,103
2021-03-15,A,SO,14,14,13
2021-03-15,B,,51,51,51
2021-03-15,B,SO,16,16,16
2021-03-16,A,PE,23,23,20
2021-03-16,A,PR,111,111,107
2021-03-16,A,SO,26,26,19
2021-03-16,B,,51,51,51
2021-03-16,B,SO,11,11,11
2021-03-17,A,PE,41,41,36
2021-03-17,A,PR,109,109,101
2021-03-17,A,SO,21,21,16
2021-03-17,B,,47,47,47
2021-03-17,B,SO,17,17,17
2021-03-18,A,PE,19,19,15
2021-03-18,A,PR,92,92,86
2021-03-18,A,SO,20,20,13
2021-03-18,B,,46,46,46
2021-03-18,B,SO,7,7,7
2021-03-19,A,PE,31,31,26
2021-03-19,A,PR,129,129,120
2021-03-19,A,SO,19,19,16
2021-03-19,B,,49,49,49
2021-03-19,B,SO,14,14,14
2021-03-20,A,PE,31,31,29
2021-03-20,A,PR,130,130,113
2021-03-20,A,SO,13,13,10
2021-03-20,B,,47,47,47
2021-03-20,B,SO,15,15,15
2021-03-21,A,PE,48,48,42
2021-03-21,A,PR,120,120,112
2021-03-21,A,SO,17,17,15
2021-03-21,B,,45,45,45
2021-03-21,B,SO,19,19,19
2021-03-22,A,PE,36,36,29
2021-03-22,A,PR,105,105,97
2021-03-22,A,SO,11,11,9
2021-03-22,B,,46,46,46
2021-03-22,B,SO,11,11,11
2021-03-23,A,PE,39,39,35
2021-03-23,A,PR,136,136,127
2021-03-23,A,SO,32,32,21
2021-03-23,B,,49,49,49
2021-03-23,B,SO,5,5,5
2021-03-24,A,PE,28,28,24
2021-03-24,A,PR,110,110,102
2021-03-24,A,SO,27,27,19
2021-03-24,B,,57,57,57
2021-03-24,B,SO,8,8,8
2021-03-25,A,PE,32,32,28
2021-03-25,A,PR,116,116,110
2021-03-25,A,SO,15,15,11
2021-03-25,B,,43,43,43
2021-03-25,B,SO,11,11,11
2021-03-26,A,PE,38,38,30
2021-03-26,A,PR,121,121,118
2021-03-26,A,SO,23,23,18
2021-03-26,B,,53,53,53
2021-03-26,B,SO,15,15,15
2021-03-27,A,PE,49,49,44
2021-03-27,A,PR,119,119,111
2021-03-27,A,SO,26,26,19
2021-03-27,B,,45,45,45
2021-03-27,B,SO,19,19,19
2021-03-28,A,PE,51,51,40
2021-03-28,A,PR,99,99,94
2021-03-28,A,SO,23,23,18
2021-03-28,B,,34,34,34
2021-03-28,B,SO,19,19,19
2021-03-29,A,PE,29,29,29
2021-03-29,A,PR,107,107,100
2021-03-29,A,SO,34,34,20
2021-03-29,B,,41,41,41
2021-03-29,B,SO,8,8,8
2021-03-30,A,PE,40,40,34
2021-03-30,A,PR,121,121,113
2021-03-30,A,SO,22,22,16
2021-03-30,B,,53,53,53
2021-03-30,B,SO,10,10,10
2021-03-31,A,PE,45,45,33
2021-03-31,A,PR,97,97,92
2021-03-31,A,SO,28,28,20
2021-03-31,B,,47,47,47
2021-03-31,B,SO,4,4,4
2021-04-01,A,PE,43,43,39
2021-04-01,A,PR,117,117,110
2021-04-01,A,SO,22,22,18
2021-04-01,B,,43,43,43
2021-04-01,B,SO,17,17,17
2021-04-02,A,PE,46,46,39
2021-04-02,A,PR,126,126,120
2021-04-02,A,SO,11,11,11
2021-04-02,B,,52,52,52
2021-04-02,B,SO,15,15,15
2021-04-03,A,PE,56,56,50
2021-04-03,A,PR,113,113,107
2021-04-03,A,SO,20,20,15
2021-04-03,B,,34,34,34
2021-04-03,B,SO,24,24,24
2021-04-04,A,PE,53,53,50
2021-04-04,A,PR,101,101,95
2021-04-04,A,SO,24,24,18
2021-04-04,B,,42,42,42
2021-04-04,B,SO,9,9,9
2021-04-05,A,PE,41,41,36
2021-04-05,A,PR,121,121,111
2021-04-05,A,SO,20,20,16
2021-04-05,B,,48,48,48
2021-04-05,B,SO,9,9,9
2021-04-06,A,PE,33,33,31
2021-04-06,A,PR,108,108,103
2021-04-06,A,SO,66,66,58
2021-04-06,B,,61,61,61
2021-04-06,B,SO,5,5,5
2021-04-07,A,PE,36,36,34
2021-04-07,A,PR,117,117,110
2021-04-07,A,SO,22,22,18
2021-04-07,B,,56,56,56
2021-04-07,B,SO,6,6,6
2021-04-08,A,PE,31,31,25
2021-04-08,A,PR,92,92,90
2021-04-08,A,SO,14,14,13
2021-04-08,B,,59,59,59
2021-04-08,B,SO,15,15,15
2021-04-09,A,PE,24,24,22
2021-04-09,A,PR,105,105,100
2021-04-09,A,SO,29,29,23
2021-04-09,B,,51,51,51
2021-04-09,B,SO,10,10,10
2021-04-10,A,PE,34,34,29
2021-04-10,A,PR,105,105,96
2021-04-10,A,SO,23,23,18
2021-04-10,B,,48,48,48
2021-04-10,B,SO,21,21,21
2021-04-11,A,PE,50,50,47
2021-04-11,A,PR,104,104,93
2021-04-11,A,SO,27,27,21
2021-04-11,B,,44,44,44
2021-04-11,B,SO,16,16,16
2021-04-12,A,PE,36,36,32
2021-04-12,A,PR,116,116,109
2021-04-12,A,SO,17,17,11
2021-04-12,B,,40,40,40
2021-04-12,B,SO,8,8,8
2021-04-13,A,PE,36,36,34
2021-04-13,A,PR,97,97,93
2021-04-13,A,SO,12,12,10
2021-04-13,B,,40,40,40
2021-04-13,B,SO,7,7,7
2021-04-14,A,PE,30,30,26
2021-04-14,A,PR,122,122,112
2021-04-14,A,SO,36,36,23
2021-04-14,B,,73,73,73
2021-04-14,B,SO,7,7,7
2021-04-15,A,PE,29,29,28
2021-04-15,A,PR,99,99,91
2021-04-15,A,SO,21,21,16
2021-04-15,B,,44,44,44
2021-04-15,B,SO,10,10,10
2021-04-16,A,PE,28,28,28
2021-04-16,A,PR,132,132,123
2021-04-16,A,SO,20,20,17
2021-04-16,B,,37,37,37
2021-04-16,B,SO,21,21,21
2021-04-17,A,PE,44,44,38
2021-04-17,A,PR,121,121,116
2021-04-17,A,SO,19,19,16
2021-04-17,B,,24,24,24
2021-04-17,B,SO,21,21,21
2021-04-18,A,PE,34,34,30
2021-04-18,A,PR,87,87,81
2021-04-18,A,SO,16,16,12
2021-04-18,B,,32,32,32
2021-04-18,B,SO,18,18,18
2021-04-19,A,PE,27,27,27
2021-04-19,A,PR,99,99,94
2021-04-19,A,SO,17,17,15
2021-04-19,B,,49,49,49
2021-04-19,B,SO,8,8,8
2021-04-20,A,PE,28,28,27
2021-04-20,A,PR,125,125,116
2021-04-20,A,SO,19,19,13
2021-04-20,B,,50,50,50
2021-04-20,B,SO,6,6,6
2021-04-21,A,PE,27,27,26
2021-04-21,A,PR,110,110,101
2021-04-21,A,SO,31,31,21
2021-04-21,B,,44,44,44
2021-04-21,B,SO,6,6,6
2021-04-22,A,PE,37,37,32
2021-04-22,A,PR,120,120,113
2021-04-22,A,SO,26,26,20
2021-04-22,B,,49,49,49
2021-04-22,B,SO,3,3,3
2021-04-23,A,PE,26,26,23
2021-04-23,A,PR,124,124,116
2021-04-23,A,SO,17,17,15
2021-04-23,B,,49,49,49
2021-04-23,B,SO,11,11,11
2021-04-24,A,PE,37,37,35
2021-04-24,A,PR,121,121,112
2021-04-24,A,SO,21,21,18
2021-04-24,B,,39,39,39
2021-04-24,B,SO,27,27,27
2021-04-25,A,PE,50,50,44
2021-04-25,A,PR,129,129,117
2021-04-25,A,SO,27,27,23
2021-04-25,B,,38,38,38
2021-04-25,B,SO,19,19,18
2021-04-26,A,PE,25,25,20
2021-04-26,A,PR,102,102,98
2021-04-26,A,SO,24,24,16
2021-04-26,B,,43,43,43
2021-04-26,B,SO,7,7,7
2021-04-27,A,PE,22,22,22
2021-04-27,A,PR,103,103,90
2021-04-27,A,SO,26,26,19
2021-04-27,B,,50,50,50
2021-04-27,B,SO,7,7,7
2021-04-28,A,PE,30,30,30
2021-04-28,A,PR,106,106,96
2021-04-28,A,SO,24,24,18
2021-04-28,B,,50,50,50
2021-04-28,B,SO,2,2,2
2021-04-29,A,PE,39,39,33
2021-04-29,A,PR,101,101,93
2021-04-29,A,SO,22,22,21
2021-04-29,B,,40,40,40
2021-04-29,B,SO,10,10,10
2021-04-30,A,PE,47,47,35
2021-04-30,A,PR,128,128,118
2021-04-30,A,SO,25,25,19
2021-04-30,B,,43,43,43
2021-04-30,B,SO,14,14,14
2021-05-01,A,PE,52,52,49
2021-05-01,A,PR,158,158,137
2021-05-01,A,SO,11,11,10
2021-05-01,B,,34,34,34
2021-05-01,B,SO,27,27,27
2021-05-02,A,PE,45,45,39
2021-05-02,A,PR,109,109,99
2021-05-02,A,SO,9,9,7
2021-05-02,B,,43,43,43
2021-05-02,B,SO,18,18,18
2021-05-03,A,PE,38,38,34
2021-05-03,A,PR,127,127,117
2021-05-03,A,SO,29,29,21
2021-05-03,B,,63,63,63
2021-05-03,B,SO,10,10,10
2021-05-04,A,PE,30,30,28
2021-05-04,A,PR,114,114,99
2021-05-04,A,SO,30,30,24
2021-05-04,B,,46,46,46
2021-05-04,B,SO,8,8,8
2021-05-05,A,PE,25,25,23
2021-05-05,A,PR,131,131,108
2021-05-05,A,SO,28,28,21
2021-05-05,B,,57,57,57
2021-05-05,B,SO,15,15,15
2021-05-06,A,PE,45,45,40
2021-05-06,A,PR,129,129,115
2021-05-06,A,SO,14,14,11
2021-05-06,B,,55,55,55
2021-05-06,B,SO,14,14,14
2021-05-07,A,PE,31,31,29
2021-05-07,A,PR,138,138,126
2021-05-07,A,SO,27,27,20
2021-05-07,B,,49,49,49
2021-05-07,B,SO,11,11,11
2021-05-08,A,PE,49,49,46
2021-05-08,A,PR,124,124,115
2021-05-08,A,SO,21,21,15
2021-05-08,B,,50,50,50
2021-05-08,B,SO,27,27,27
2021-05-09,A,PE,50,50,40
2021-05-09,A,PR,99,99,90
2021-05-09,A,SO,12,12,10
2021-05-09,B,,43,43,43
2021-05-09,B,SO,26,26,26
2021-05-10,A,PE,34,34,32
2021-05-10,A,PR,109,109,98
2021-05-10,A,SO,22,22,17
2021-05-10,B,,45,45,45
2021-05-10,B,SO,10,10,10
2021-05-11,A,PE,36,36,31
2021-05-11,A,PR,108,108,104
2021-05-11,A,SO,25,25,21
2021-05-11,B,,52,52,52
2021-05-11,B,SO,8,8,8
2021-05-12,A,PE,45,45,39
2021-05-12,A,PR,108,108,100
2021-05-12,A,SO,27,27,23
2021-05-12,B,,41,41,41
2021-05-12,B,SO,10,10,10
2021-05-13,A,PE,38,38,32
2021-05-13,A,PR,142,142,133
2021-05-13,A,SO,20,20,15
2021-05-13,B,,38,38,38
2021-05-13,B,SO,13,13,13
2021-05-14,A,PE,37,37,34
2021-05-14,A,PR,155,155,143
2021-05-14,A,SO,14,14,12
2021-05-14,B,,46,46,46
2021-05-14,B,SO,18,18,18
2021-05-15,A,PE,41,41,36
2021-05-15,A,PR,109,109,100
2021-05-15,A,SO,17,17,14
2021-05-15,B,,44,44,44
2021-05-15,B,SO,29,29,29
2021-05-16,A,PE,48,48,43
2021-05-16,A,PR,115,115,105
2021-05-16,A,SO,13,13,12
2021-05-16,B,,38,38,38
2021-05-16,B,SO,27,27,27
2021-05-17,A,PE,32,32,25
2021-05-17,A,PR,133,133,126
2021-05-17,A,SO,16,16,14
2021-05-17,B,,59,59,59
2021-05-17,B,SO,10,10,10
2021-05-18,A,PE,25,25,25
2021-05-18,A,PR,121,121,114
2021-05-18,A,SO,21,21,17
2021-05-18,B,,37,37,37
2021-05-18,B,SO,11,11,11
2021-05-19,A,PE,32,32,26
2021-05-19,A,PR,110,110,104
2021-05-19,A,SO,29,29,22
2021-05-19,B,,48,48,48
2021-05-19,B,SO,10,10,10
2021-05-20,A,PE,31,31,28
2021-05-20,A,PR,146,146,132
2021-05-20,A,SO,23,23,17
2021-05-20,B,,52,52,52
2021-05-20,B,SO,4,4,4
2021-05-21,A,PE,41,41,36
2021-05-21,A,PR,126,126,116
2021-05-21,A,SO,27,27,20
2021-05-21,B,,64,64,64
2021-05-21,B,SO,18,18,18
2021-05-22,A,PE,38,38,36
2021-05-22,A,PR,121,121,110
2021-05-22,A,SO,18,18,12
2021-05-22,B,,38,38,38
2021-05-22,B,SO,23,23,23
2021-05-23,A,PE,41,41,34
2021-05-23,A,PR,110,110,99
2021-05-23,A,SO,24,24,18
2021-05-23,B,,41,41,41
2021-05-23,B,SO,17,17,17
2021-05-24,A,PE,43,43,35
2021-05-24,A,PR,124,124,115
2021-05-24,A,SO,20,20,16
2021-05-24,B,,38,38,38
2021-05-24,B,SO,11,11,11
2021-05-25,A,PE,28,28,24
2021-05-25,A,PR,134,134,123
2021-05-25,A,SO,16,16,13
2021-05-25,B,,39,39,39
2021-05-25,B,SO,6,6,6
2021-05-26,A,PE,24,24,24
2021-05-26,A,PR,122,122,110
2021-05-26,A,SO,27,27,18
2021-05-26,B,,45,45,45
2021-05-26,B,SO,13,13,12
2021-05-27,A,PE,32,32,27
2021-05-27,A,PR,140,140,126
2021-05-27,A,SO,25,25,17
2021-05-27,B,,60,60,60
2021-05-27,B,SO,15,15,15
2021-05-28,A,PE,35,35,28
2021-05-28,A,PR,110,110,107
2021-05-28,A,SO,25,25,19
2021-05-28,B,,50,50,50
2021-05-28,B,SO,24,24,24
2021-05-29,A,PE,27,27,27
2021-05-29,A,PR,116,116,108
2021-05-29,A,SO,14,14,12
2021-05-29,B,,38,38,38
2021-05-29,B,SO,44,44,44
2021-05-30,A,PE,57,57,51
2021-05-30,A,PR,100,100,94
2021-05-30,A,SO,20,20,17
2021-05-30,B,,41,41,41
2021-05-30,B,SO,27,27,27
2021-05-31,A,PE,46,46,38
2021-05-31,A,PR,100,100,92
2021-05-31,A,SO,25,25,21
2021-05-31,B,,40,40,40
2021-05-31,B,SO,19,19,19
2021-06-01,A,PE,37,37,36
2021-06-01,A,PR,154,154,146
2021-06-01,A,SO,18,18,15
2021-06-01,B,,52,52,52
2021-06-01,B,SO,10,10,10
2021-06-02,A,PE,39,39,36
2021-06-02,A,PR,127,127,119
2021-06-02,A,SO,27,27,22
2021-06-02,B,,44,44,44
2021-06-02,B,SO,1,1,1
2021-06-03,A,PE,29,29,27
2021-06-03,A,PR,115,115,104
2021-06-03,A,SO,31,31,24
2021-06-03,B,,44,44,44
2021-06-03,B,SO,7,7,7
2021-06-04,A,PE,39,39,32
2021-06-04,A,PR,144,144,129
2021-06-04,A,SO,32,32,27
2021-06-04,B,,46,46,46
2021-06-04,B,SO,21,21,21
2021-06-05,A,PE,28,28,23
2021-06-05,A,PR,89,89,84
2021-06-05,A,SO,15,15,12
2021-06-05,B,,42,42,42
2021-06-05,B,SO,26,26,26
2021-06-06,A,PE,42,42,42
2021-06-06,A,PR,113,113,103
2021-06-06,A,SO,17,17,15
2021-06-06,B,,42,42,42
2021-06-06,B,SO,22,22,22
2021-06-07,A,PE,36,36,34
2021-06-07,A,PR,112,112,104
2021-06-07,A,SO,21,21,15
2021-06-07,B,,43,43,43
2021-06-07,B,SO,7,7,7
2021-06-08,A,PE,34,34,31
2021-06-08,A,PR,107,107,97
2021-06-08,A,SO,22,22,18
