date,group_type,crime_against,source_rows,distinct_nibrs_offense_ids,distinct_case_numbers
2020-06-06,B,SO,8,8,8
2020-06-07,A,PE,36,36,35
2020-06-07,A,PR,109,109,101
2020-06-07,A,SO,16,16,15
2020-06-07,B,,36,36,36
2020-06-07,B,SO,6,6,6
2020-06-08,A,PE,36,36,29
2020-06-08,A,PR,114,114,114
2020-06-08,A,SO,11,11,9
2020-06-08,B,,36,36,36
2020-06-08,B,SO,13,13,13
2020-06-09,A,PE,29,29,27
2020-06-09,A,PR,118,118,110
2020-06-09,A,SO,19,19,14
2020-06-09,B,,43,43,43
2020-06-09,B,SO,10,10,10
2020-06-10,A,PE,26,26,24
2020-06-10,A,PR,115,115,106
2020-06-10,A,SO,14,14,12
2020-06-10,B,,51,51,51
2020-06-10,B,SO,10,10,10
2020-06-11,A,PE,33,33,28
2020-06-11,A,PR,101,101,92
2020-06-11,A,SO,22,22,17
2020-06-11,B,,46,46,46
2020-06-11,B,SO,11,11,11
2020-06-12,A,PE,20,20,20
2020-06-12,A,PR,122,122,113
2020-06-12,A,SO,17,17,13
2020-06-12,B,,45,45,45
2020-06-12,B,SO,16,16,16
2020-06-13,A,PE,34,34,32
2020-06-13,A,PR,99,99,96
2020-06-13,A,SO,22,22,17
2020-06-13,B,,41,41,41
2020-06-13,B,SO,14,14,14
2020-06-14,A,PE,33,33,33
2020-06-14,A,PR,110,110,102
2020-06-14,A,SO,13,13,13
2020-06-14,B,,26,26,26
2020-06-14,B,SO,11,11,11
2020-06-15,A,PE,32,32,29
2020-06-15,A,PR,109,109,100
2020-06-15,A,SO,33,33,25
2020-06-15,B,,39,39,39
2020-06-15,B,SO,9,9,9
2020-06-16,A,PE,36,36,32
2020-06-16,A,PR,111,111,103
2020-06-16,A,SO,17,17,15
2020-06-16,B,,40,40,40
2020-06-16,B,SO,14,14,13
2020-06-17,A,PE,40,40,37
2020-06-17,A,PR,98,98,85
2020-06-17,A,SO,19,19,16
2020-06-17,B,,52,52,52
2020-06-17,B,SO,15,15,14
2020-06-18,A,PE,41,41,33
2020-06-18,A,PR,95,95,89
2020-06-18,A,SO,11,11,9
2020-06-18,B,,44,44,44
2020-06-18,B,SO,6,6,6
2020-06-19,A,PE,23,23,22
2020-06-19,A,PR,122,122,114
2020-06-19,A,SO,25,25,20
2020-06-19,B,,26,26,26
2020-06-19,B,SO,11,11,11
2020-06-20,A,PE,37,37,37
2020-06-20,A,PR,121,121,115
2020-06-20,A,SO,18,18,15
2020-06-20,B,,30,30,30
2020-06-20,B,SO,21,21,20
2020-06-21,A,PE,41,41,37
2020-06-21,A,PR,102,102,96
2020-06-21,A,SO,17,17,14
2020-06-21,B,,44,44,44
2020-06-21,B,SO,23,23,23
2020-06-22,A,PE,31,31,31
2020-06-22,A,PR,109,109,102
2020-06-22,A,SO,23,23,18
2020-06-22,B,,36,36,36
2020-06-22,B,SO,8,8,8
2020-06-23,A,PE,30,30,26
2020-06-23,A,PR,111,111,100
2020-06-23,A,SO,20,20,17
2020-06-23,B,,47,47,47
2020-06-23,B,SO,11,11,11
2020-06-24,A,PE,30,30,29
2020-06-24,A,PR,112,112,104
2020-06-24,A,SO,32,32,28
2020-06-24,B,,48,48,48
2020-06-24,B,SO,13,13,13
2020-06-25,A,PE,42,42,29
2020-06-25,A,PR,93,93,86
2020-06-25,A,SO,30,30,23
2020-06-25,B,,35,35,35
2020-06-25,B,SO,11,11,11
2020-06-26,A,PE,30,30,27
2020-06-26,A,PR,97,97,91
2020-06-26,A,SO,15,15,12
2020-06-26,B,,34,34,34
2020-06-26,B,SO,15,15,15
2020-06-27,A,PE,27,27,26
2020-06-27,A,PR,103,103,98
2020-06-27,A,SO,16,16,13
2020-06-27,B,,25,25,25
2020-06-27,B,SO,22,22,22
2020-06-28,A,PE,36,36,33
2020-06-28,A,PR,123,123,118
2020-06-28,A,SO,8,8,6
2020-06-28,B,,24,24,24
2020-06-28,B,SO,16,16,15
2020-06-29,A,PE,29,29,26
2020-06-29,A,PR,110,110,101
2020-06-29,A,SO,15,15,13
2020-06-29,B,,34,34,34
2020-06-29,B,SO,8,8,8
2020-06-30,A,PE,37,37,33
2020-06-30,A,PR,101,101,93
2020-06-30,A,SO,27,27,23
2020-06-30,B,,49,49,49
2020-06-30,B,SO,9,9,9
2020-07-01,A,PE,44,44,42
2020-07-01,A,PR,155,155,144
2020-07-01,A,SO,18,18,16
2020-07-01,B,,47,47,47
2020-07-01,B,SO,9,9,9
2020-07-02,A,PE,36,36,33
2020-07-02,A,PR,92,92,86
2020-07-02,A,SO,38,38,32
2020-07-02,B,,36,36,36
2020-07-02,B,SO,17,17,17
2020-07-03,A,PE,37,37,33
2020-07-03,A,PR,117,117,109
2020-07-03,A,SO,20,20,17
2020-07-03,B,,42,42,42
2020-07-03,B,SO,20,20,20
2020-07-04,A,PE,40,40,35
2020-07-04,A,PR,90,90,83
2020-07-04,A,SO,19,19,16
2020-07-04,B,,30,30,30
2020-07-04,B,SO,20,20,20
2020-07-05,A,PE,30,30,28
2020-07-05,A,PR,94,94,87
2020-07-05,A,SO,22,22,22
2020-07-05,B,,39,39,39
2020-07-05,B,SO,16,16,16
2020-07-06,A,PE,23,23,19
2020-07-06,A,PR,92,92,85
2020-07-06,A,SO,14,14,11
2020-07-06,B,,30,30,30
2020-07-06,B,SO,7,7,7
2020-07-07,A,PE,38,38,35
2020-07-07,A,PR,99,99,93
2020-07-07,A,SO,33,33,26
2020-07-07,B,,47,47,47
2020-07-07,B,SO,10,10,10
2020-07-08,A,PE,18,18,18
2020-07-08,A,PR,95,95,88
2020-07-08,A,SO,27,27,21
2020-07-08,B,,33,33,33
2020-07-08,B,SO,9,9,9
2020-07-09,A,PE,36,36,27
2020-07-09,A,PR,93,93,84
2020-07-09,A,SO,22,22,18
2020-07-09,B,,37,37,37
2020-07-09,B,SO,19,19,19
2020-07-10,A,PE,34,34,31
2020-07-10,A,PR,124,124,119
2020-07-10,A,SO,21,21,16
2020-07-10,B,,35,35,35
2020-07-10,B,SO,15,15,14
2020-07-11,A,PE,40,40,36
2020-07-11,A,PR,90,90,85
2020-07-11,A,SO,20,20,15
2020-07-11,B,,35,35,35
2020-07-11,B,SO,17,17,16
2020-07-12,A,PE,34,34,31
2020-07-12,A,PR,94,94,90
2020-07-12,A,SO,20,20,16
2020-07-12,B,,36,36,36
2020-07-12,B,SO,13,13,13
2020-07-13,A,PE,24,24,22
2020-07-13,A,PR,118,118,113
2020-07-13,A,SO,21,21,16
2020-07-13,B,,38,38,38
2020-07-13,B,SO,8,8,8
2020-07-14,A,PE,32,32,31
2020-07-14,A,PR,78,78,72
2020-07-14,A,SO,21,21,17
2020-07-14,B,,38,38,38
2020-07-14,B,SO,11,11,11
2020-07-15,A,PE,27,27,27
2020-07-15,A,PR,106,106,101
2020-07-15,A,SO,28,28,21
2020-07-15,B,,48,48,48
2020-07-15,B,SO,12,12,12
2020-07-16,A,PE,40,40,32
2020-07-16,A,PR,114,114,107
2020-07-16,A,SO,36,36,29
2020-07-16,B,,48,48,48
2020-07-16,B,SO,19,19,19
2020-07-17,A,PE,36,36,31
2020-07-17,A,PR,106,106,102
2020-07-17,A,SO,17,17,15
2020-07-17,B,,43,43,43
2020-07-17,B,SO,12,12,12
2020-07-18,A,PE,47,47,43
2020-07-18,A,PR,106,106,100
2020-07-18,A,SO,30,30,21
2020-07-18,B,,35,35,35
2020-07-18,B,SO,11,11,11
2020-07-19,A,PE,26,26,25
2020-07-19,A,PR,88,88,79
2020-07-19,A,SO,23,23,15
2020-07-19,B,,37,37,37
2020-07-19,B,SO,9,9,9
2020-07-20,A,PE,40,40,37
2020-07-20,A,PR,93,93,90
2020-07-20,A,SO,23,23,19
2020-07-20,B,,46,46,46
2020-07-20,B,SO,7,7,7
2020-07-21,A,PE,32,32,31
2020-07-21,A,PR,83,83,75
2020-07-21,A,SO,27,27,23
2020-07-21,B,,41,41,41
2020-07-21,B,SO,11,11,11
2020-07-22,A,PE,29,29,29
2020-07-22,A,PR,117,117,106
2020-07-22,A,SO,35,35,25
2020-07-22,B,,41,41,41
2020-07-22,B,SO,6,6,6
2020-07-23,A,PE,33,33,30
2020-07-23,A,PR,109,109,99
2020-07-23,A,SO,33,33,28
2020-07-23,B,,36,36,36
2020-07-23,B,SO,12,12,12
2020-07-24,A,PE,39,39,35
2020-07-24,A,PR,112,112,104
2020-07-24,A,SO,24,24,17
2020-07-24,B,,59,59,59
2020-07-24,B,SO,12,12,12
2020-07-25,A,PE,49,49,46
2020-07-25,A,PR,102,102,98
2020-07-25,A,SO,21,21,17
2020-07-25,B,,32,32,32
2020-07-25,B,SO,13,13,13
2020-07-26,A,PE,41,41,35
2020-07-26,A,PR,73,73,70
2020-07-26,A,SO,31,31,23
2020-07-26,B,,36,36,36
2020-07-26,B,SO,19,19,19
2020-07-27,A,PE,35,35,31
2020-07-27,A,PR,102,102,96
2020-07-27,A,SO,23,23,16
2020-07-27,B,,44,44,44
2020-07-27,B,SO,13,13,13
2020-07-28,A,PE,33,33,29
2020-07-28,A,PR,114,114,107
2020-07-28,A,SO,35,35,24
2020-07-28,B,,36,36,36
2020-07-28,B,SO,7,7,7
2020-07-29,A,PE,19,19,18
2020-07-29,A,PR,99,99,93
2020-07-29,A,SO,29,29,24
2020-07-29,B,,44,44,44
2020-07-29,B,SO,11,11,11
2020-07-30,A,PE,31,31,28
2020-07-30,A,PR,90,90,80
2020-07-30,A,SO,41,41,31
2020-07-30,B,,61,61,61
2020-07-30,B,SO,15,15,15
2020-07-31,A,PE,31,31,26
2020-07-31,A,PR,99,99,87
2020-07-31,A,SO,32,32,24
2020-07-31,B,,41,41,41
2020-07-31,B,SO,10,10,9
2020-08-01,A,PE,45,45,43
2020-08-01,A,PR,124,124,116
2020-08-01,A,SO,26,26,22
2020-08-01,B,,33,33,33
2020-08-01,B,SO,22,22,20
2020-08-02,A,PE,33,33,31
2020-08-02,A,PR,96,96,86
2020-08-02,A,SO,24,24,20
2020-08-02,B,,46,46,46
2020-08-02,B,SO,11,11,11
2020-08-03,A,PE,26,26,24
2020-08-03,A,PR,92,92,88
2020-08-03,A,SO,29,29,22
2020-08-03,B,,46,46,46
2020-08-03,B,SO,12,12,12
2020-08-04,A,PE,36,36,32
2020-08-04,A,PR,71,71,65
2020-08-04,A,SO,34,34,28
2020-08-04,B,,46,46,46
2020-08-04,B,SO,9,9,9
2020-08-05,A,PE,33,33,28
2020-08-05,A,PR,108,108,102
2020-08-05,A,SO,45,45,34
2020-08-05,B,,48,48,48
2020-08-05,B,SO,12,12,12
2020-08-06,A,PE,30,30,28
2020-08-06,A,PR,110,110,103
2020-08-06,A,SO,38,38,27
2020-08-06,B,,50,50,50
2020-08-06,B,SO,20,20,20
2020-08-07,A,PE,32,32,31
2020-08-07,A,PR,102,102,94
2020-08-07,A,SO,51,51,37
2020-08-07,B,,41,41,41
2020-08-07,B,SO,12,12,12
2020-08-08,A,PE,47,47,44
2020-08-08,A,PR,89,89,85
2020-08-08,A,SO,34,34,26
2020-08-08,B,,36,36,36
2020-08-08,B,SO,19,19,19
2020-08-09,A,PE,50,50,45
2020-08-09,A,PR,98,98,89
2020-08-09,A,SO,34,34,25
2020-08-09,B,,41,41,41
2020-08-09,B,SO,15,15,15
2020-08-10,A,PE,20,20,18
2020-08-10,A,PR,120,120,113
2020-08-10,A,SO,34,34,26
2020-08-10,B,,54,54,54
2020-08-10,B,SO,7,7,7
2020-08-11,A,PE,23,23,22
2020-08-11,A,PR,91,91,85
2020-08-11,A,SO,42,42,36
2020-08-11,B,,50,50,50
2020-08-11,B,SO,12,12,12
2020-08-12,A,PE,35,35,31
2020-08-12,A,PR,99,99,94
2020-08-12,A,SO,28,28,23
2020-08-12,B,,47,47,47
2020-08-12,B,SO,12,12,12
2020-08-13,A,PE,29,29,28
2020-08-13,A,PR,107,107,102
2020-08-13,A,SO,39,39,34
2020-08-13,B,,49,49,49
2020-08-13,B,SO,12,12,12
2020-08-14,A,PE,38,38,37
2020-08-14,A,PR,88,88,84
2020-08-14,A,SO,50,50,37
2020-08-14,B,,45,45,45
2020-08-14,B,SO,15,15,15
2020-08-15,A,PE,43,43,37
2020-08-15,A,PR,94,94,87
2020-08-15,A,SO,39,39,26
2020-08-15,B,,51,51,51
2020-08-15,B,SO,21,21,21
2020-08-16,A,PE,55,55,44
2020-08-16,A,PR,80,80,78
2020-08-16,A,SO,29,29,21
2020-08-16,B,,44,44,44
2020-08-16,B,SO,14,14,14
2020-08-17,A,PE,32,32,31
2020-08-17,A,PR,98,98,95
2020-08-17,A,SO,35,35,28
2020-08-17,B,,57,57,57
2020-08-17,B,SO,9,9,8
2020-08-18,A,PE,19,19,17
2020-08-18,A,PR,85,85,81
2020-08-18,A,SO,33,33,26
2020-08-18,B,,54,54,54
2020-08-18,B,SO,11,11,11
2020-08-19,A,PE,40,40,35
2020-08-19,A,PR,113,113,107
2020-08-19,A,SO,24,24,21
2020-08-19,B,,53,53,53
2020-08-19,B,SO,12,12,12
2020-08-20,A,PE,50,50,46
2020-08-20,A,PR,86,86,81
2020-08-20,A,SO,38,38,28
2020-08-20,B,,72,72,72
2020-08-20,B,SO,14,14,14
2020-08-21,A,PE,44,44,43
2020-08-21,A,PR,105,105,103
2020-08-21,A,SO,48,48,38
2020-08-21,B,,58,58,58
2020-08-21,B,SO,19,19,18
2020-08-22,A,PE,33,33,31
2020-08-22,A,PR,93,93,89
2020-08-22,A,SO,39,39,31
2020-08-22,B,,40,40,40
2020-08-22,B,SO,24,24,23
2020-08-23,A,PE,42,42,40
2020-08-23,A,PR,76,76,70
2020-08-23,A,SO,33,33,23
2020-08-23,B,,39,39,39
2020-08-23,B,SO,14,14,14
2020-08-24,A,PE,27,27,22
2020-08-24,A,PR,114,114,105
2020-08-24,A,SO,40,40,30
2020-08-24,B,,51,51,51
2020-08-24,B,SO,10,10,10
2020-08-25,A,PE,40,40,33
2020-08-25,A,PR,101,101,97
2020-08-25,A,SO,44,44,29
2020-08-25,B,,62,62,62
2020-08-25,B,SO,9,9,9
2020-08-26,A,PE,33,33,28
2020-08-26,A,PR,107,107,104
2020-08-26,A,SO,37,37,28
2020-08-26,B,,60,60,60
2020-08-26,B,SO,21,21,19
2020-08-27,A,PE,39,39,36
2020-08-27,A,PR,97,97,95
2020-08-27,A,SO,49,49,40
2020-08-27,B,,44,44,44
2020-08-27,B,SO,11,11,11
2020-08-28,A,PE,44,44,37
2020-08-28,A,PR,87,87,87
2020-08-28,A,SO,26,26,20
2020-08-28,B,,49,49,49
2020-08-28,B,SO,14,14,14
2020-08-29,A,PE,40,40,34
2020-08-29,A,PR,104,104,101
2020-08-29,A,SO,23,23,16
2020-08-29,B,,23,23,23
2020-08-29,B,SO,9,9,9
2020-08-30,A,PE,30,30,24
2020-08-30,A,PR,81,81,78
2020-08-30,A,SO,6,6,5
2020-08-30,B,,37,37,37
2020-08-30,B,SO,12,12,12
2020-08-31,A,PE,35,35,33
2020-08-31,A,PR,110,110,104
2020-08-31,A,SO,32,32,23
2020-08-31,B,,54,54,54
2020-08-31,B,SO,9,9,9
2020-09-01,A,PE,52,52,45
2020-09-01,A,PR,129,129,122
2020-09-01,A,SO,39,39,28
2020-09-01,B,,56,56,56
2020-09-01,B,SO,13,13,13
2020-09-02,A,PE,39,39,35
2020-09-02,A,PR,97,97,97
2020-09-02,A,SO,24,24,20
2020-09-02,B,,52,52,52
2020-09-02,B,SO,22,22,22
2020-09-03,A,PE,41,41,36
2020-09-03,A,PR,107,107,99
2020-09-03,A,SO,41,41,30
2020-09-03,B,,46,46,46
2020-09-03,B,SO,15,15,15
2020-09-04,A,PE,42,42,39
2020-09-04,A,PR,123,123,113
2020-09-04,A,SO,42,42,30
2020-09-04,B,,47,47,47
2020-09-04,B,SO,18,18,18
2020-09-05,A,PE,45,45,44
2020-09-05,A,PR,112,112,106
2020-09-05,A,SO,33,33,23
2020-09-05,B,,34,34,34
2020-09-05,B,SO,15,15,15
2020-09-06,A,PE,49,49,39
2020-09-06,A,PR,118,118,117
2020-09-06,A,SO,29,29,21
2020-09-06,B,,44,44,44
2020-09-06,B,SO,20,20,20
2020-09-07,A,PE,33,33,29
2020-09-07,A,PR,116,116,104
2020-09-07,A,SO,33,33,26
2020-09-07,B,,46,46,46
2020-09-07,B,SO,19,19,18
2020-09-08,A,PE,43,43,39
2020-09-08,A,PR,91,91,82
2020-09-08,A,SO,50,50,36
2020-09-08,B,,66,66,66
2020-09-08,B,SO,10,10,10
2020-09-09,A,PE,36,36,35
2020-09-09,A,PR,83,83,80
2020-09-09,A,SO,50,50,37
2020-09-09,B,,55,55,55
2020-09-09,B,SO,12,12,12
2020-09-10,A,PE,43,43,36
2020-09-10,A,PR,101,101,97
2020-09-10,A,SO,48,48,35
2020-09-10,B,,53,53,53
2020-09-10,B,SO,6,6,6
2020-09-11,A,PE,28,28,25
2020-09-11,A,PR,118,118,113
2020-09-11,A,SO,40,40,31
2020-09-11,B,,42,42,42
2020-09-11,B,SO,8,8,8
2020-09-12,A,PE,32,32,30
2020-09-12,A,PR,97,97,87
2020-09-12,A,SO,44,44,31
2020-09-12,B,,35,35,35
2020-09-12,B,SO,12,12,12
2020-09-13,A,PE,33,33,30
2020-09-13,A,PR,95,95,91
2020-09-13,A,SO,18,18,14
2020-09-13,B,,52,52,52
2020-09-13,B,SO,11,11,11
2020-09-14,A,PE,38,38,32
2020-09-14,A,PR,111,111,105
2020-09-14,A,SO,33,33,25
2020-09-14,B,,48,48,48
2020-09-14,B,SO,9,9,9
2020-09-15,A,PE,25,25,24
2020-09-15,A,PR,108,108,103
2020-09-15,A,SO,31,31,22
2020-09-15,B,,44,44,44
2020-09-15,B,SO,9,9,9
2020-09-16,A,PE,27,27,27
2020-09-16,A,PR,105,105,102
2020-09-16,A,SO,41,41,26
2020-09-16,B,,51,51,51
2020-09-16,B,SO,6,6,6
2020-09-17,A,PE,34,34,30
2020-09-17,A,PR,127,127,119
2020-09-17,A,SO,46,46,33
2020-09-17,B,,57,57,57
2020-09-17,B,SO,12,12,12
2020-09-18,A,PE,35,35,34
2020-09-18,A,PR,108,108,101
2020-09-18,A,SO,42,42,29
2020-09-18,B,,42,42,42
2020-09-18,B,SO,19,19,17
2020-09-19,A,PE,51,51,46
2020-09-19,A,PR,116,116,107
2020-09-19,A,SO,21,21,16
2020-09-19,B,,40,40,40
2020-09-19,B,SO,16,16,16
2020-09-20,A,PE,36,36,35
2020-09-20,A,PR,104,104,99
2020-09-20,A,SO,17,17,13
2020-09-20,B,,41,41,41
2020-09-20,B,SO,16,16,16
2020-09-21,A,PE,36,36,33
2020-09-21,A,PR,125,125,117
2020-09-21,A,SO,40,40,31
2020-09-21,B,,47,47,47
2020-09-21,B,SO,6,6,6
2020-09-22,A,PE,34,34,29
2020-09-22,A,PR,114,114,111
2020-09-22,A,SO,35,35,28
2020-09-22,B,,48,48,48
2020-09-22,B,SO,12,12,12
2020-09-23,A,PE,34,34,33
2020-09-23,A,PR,97,97,90
2020-09-23,A,SO,31,31,22
2020-09-23,B,,31,31,31
2020-09-23,B,SO,18,18,18
2020-09-24,A,PE,30,30,26
2020-09-24,A,PR,90,90,85
2020-09-24,A,SO,26,26,21
2020-09-24,B,,42,42,42
2020-09-24,B,SO,8,8,8
2020-09-25,A,PE,40,40,35
2020-09-25,A,PR,107,107,97
2020-09-25,A,SO,34,34,25
2020-09-25,B,,42,42,42
2020-09-25,B,SO,8,8,8
2020-09-26,A,PE,48,48,44
2020-09-26,A,PR,92,92,90
2020-09-26,A,SO,9,9,8
2020-09-26,B,,27,27,27
2020-09-26,B,SO,12,12,12
2020-09-27,A,PE,35,35,33
2020-09-27,A,PR,89,89,85
2020-09-27,A,SO,20,20,17
2020-09-27,B,,33,33,33
2020-09-27,B,SO,5,5,5
2020-09-28,A,PE,31,31,29
2020-09-28,A,PR,110,110,105
2020-09-28,A,SO,44,44,33
2020-09-28,B,,50,50,50
2020-09-28,B,SO,8,8,8
2020-09-29,A,PE,31,31,30
2020-09-29,A,PR,107,107,104
2020-09-29,A,SO,54,54,36
2020-09-29,B,,57,57,57
2020-09-29,B,SO,7,7,7
2020-09-30,A,PE,32,32,30
2020-09-30,A,PR,109,109,101
2020-09-30,A,SO,32,32,26
2020-09-30,B,,61,61,61
2020-09-30,B,SO,15,15,15
2020-10-01,A,PE,49,49,46
2020-10-01,A,PR,157,157,148
2020-10-01,A,SO,47,47,40
2020-10-01,B,,61,61,61
2020-10-01,B,SO,10,10,10
2020-10-02,A,PE,37,37,27
2020-10-02,A,PR,111,111,102
2020-10-02,A,SO,49,49,36
2020-10-02,B,,56,56,56
2020-10-02,B,SO,9,9,9
2020-10-03,A,PE,42,42,36
2020-10-03,A,PR,93,93,88
2020-10-03,A,SO,28,28,22
2020-10-03,B,,42,42,42
2020-10-03,B,SO,22,22,22
2020-10-04,A,PE,31,31,26
2020-10-04,A,PR,130,130,123
2020-10-04,A,SO,24,24,21
2020-10-04,B,,41,41,41
2020-10-04,B,SO,12,12,12
2020-10-05,A,PE,25,25,22
2020-10-05,A,PR,105,105,101
2020-10-05,A,SO,40,40,30
2020-10-05,B,,54,54,54
2020-10-05,B,SO,9,9,9
2020-10-06,A,PE,31,31,26
2020-10-06,A,PR,114,114,111
2020-10-06,A,SO,34,34,28
2020-10-06,B,,54,54,54
2020-10-06,B,SO,13,13,13
2020-10-07,A,PE,40,40,37
2020-10-07,A,PR,101,101,93
2020-10-07,A,SO,40,40,30
2020-10-07,B,,53,53,53
2020-10-07,B,SO,8,8,7
2020-10-08,A,PE,41,41,33
2020-10-08,A,PR,101,101,90
2020-10-08,A,SO,36,36,29
2020-10-08,B,,52,52,52
2020-10-08,B,SO,13,13,13
2020-10-09,A,PE,31,31,28
2020-10-09,A,PR,126,126,120
2020-10-09,A,SO,45,45,34
2020-10-09,B,,40,40,40
2020-10-09,B,SO,15,15,15
2020-10-10,A,PE,40,40,39
2020-10-10,A,PR,95,95,91
2020-10-10,A,SO,26,26,18
2020-10-10,B,,36,36,36
2020-10-10,B,SO,23,23,23
2020-10-11,A,PE,37,37,31
2020-10-11,A,PR,105,105,97
2020-10-11,A,SO,22,22,18
2020-10-11,B,,39,39,39
2020-10-11,B,SO,14,14,14
2020-10-12,A,PE,35,35,32
2020-10-12,A,PR,103,103,94
2020-10-12,A,SO,32,32,24
2020-10-12,B,,58,58,58
2020-10-12,B,SO,7,7,7
2020-10-13,A,PE,28,28,28
2020-10-13,A,PR,113,113,106
2020-10-13,A,SO,39,39,26
2020-10-13,B,,55,55,55
2020-10-13,B,SO,9,9,8
2020-10-14,A,PE,26,26,24
2020-10-14,A,PR,126,126,119
2020-10-14,A,SO,29,29,24
2020-10-14,B,,54,54,54
2020-10-14,B,SO,5,5,5
2020-10-15,A,PE,38,38,31
2020-10-15,A,PR,134,134,121
2020-10-15,A,SO,57,57,43
2020-10-15,B,,63,63,63
2020-10-15,B,SO,18,18,18
2020-10-16,A,PE,30,30,29
2020-10-16,A,PR,117,117,111
2020-10-16,A,SO,35,35,28
2020-10-16,B,,38,38,38
2020-10-16,B,SO,14,14,14
2020-10-17,A,PE,37,37,32
2020-10-17,A,PR,100,100,91
2020-10-17,A,SO,26,26,21
2020-10-17,B,,37,37,37
2020-10-17,B,SO,14,14,14
2020-10-18,A,PE,44,44,38
2020-10-18,A,PR,109,109,99
2020-10-18,A,SO,15,15,12
2020-10-18,B,,46,46,46
2020-10-18,B,SO,11,11,11
2020-10-19,A,PE,31,31,29
2020-10-19,A,PR,127,127,121
2020-10-19,A,SO,29,29,23
2020-10-19,B,,42,42,42
2020-10-19,B,SO,6,6,6
2020-10-20,A,PE,33,33,30
2020-10-20,A,PR,114,114,109
2020-10-20,A,SO,35,35,27
2020-10-20,B,,55,55,55
2020-10-20,B,SO,5,5,5
2020-10-21,A,PE,40,40,37
2020-10-21,A,PR,114,114,103
2020-10-21,A,SO,47,47,34
2020-10-21,B,,59,59,59
2020-10-21,B,SO,9,9,9
2020-10-22,A,PE,44,44,41
2020-10-22,A,PR,112,112,109
2020-10-22,A,SO,35,35,24
2020-10-22,B,,44,44,44
2020-10-22,B,SO,16,16,16
2020-10-23,A,PE,38,38,38
2020-10-23,A,PR,126,126,123
2020-10-23,A,SO,38,38,31
2020-10-23,B,,44,44,44
2020-10-23,B,SO,22,22,22
2020-10-24,A,PE,35,35,33
2020-10-24,A,PR,123,123,118
2020-10-24,A,SO,20,20,17
2020-10-24,B,,42,42,42
2020-10-24,B,SO,24,24,23
2020-10-25,A,PE,37,37,32
2020-10-25,A,PR,95,95,90
2020-10-25,A,SO,20,20,17
2020-10-25,B,,40,40,40
2020-10-25,B,SO,14,14,14
2020-10-26,A,PE,20,20,20
2020-10-26,A,PR,119,119,111
2020-10-26,A,SO,28,28,20
2020-10-26,B,,42,42,42
2020-10-26,B,SO,8,8,8
2020-10-27,A,PE,24,24,22
2020-10-27,A,PR,109,109,104
2020-10-27,A,SO,29,29,23
2020-10-27,B,,53,53,53
2020-10-27,B,SO,12,12,12
2020-10-28,A,PE,29,29,27
2020-10-28,A,PR,124,124,117
2020-10-28,A,SO,35,35,27
2020-10-28,B,,43,43,43
2020-10-28,B,SO,14,14,14
2020-10-29,A,PE,37,37,34
2020-10-29,A,PR,119,119,108
2020-10-29,A,SO,52,52,41
2020-10-29,B,,68,68,68
2020-10-29,B,SO,17,17,17
2020-10-30,A,PE,26,26,25
2020-10-30,A,PR,123,123,116
2020-10-30,A,SO,35,35,26
2020-10-30,B,,42,42,42
2020-10-30,B,SO,13,13,13
2020-10-31,A,PE,54,54,48
2020-10-31,A,PR,124,124,113
2020-10-31,A,SO,19,19,15
2020-10-31,B,,33,33,33
2020-10-31,B,SO,23,23,23
2020-11-01,A,PE,57,57,50
2020-11-01,A,PR,140,140,132
2020-11-01,A,SO,25,25,18
2020-11-01,B,,42,42,42
2020-11-01,B,SO,17,17,17
2020-11-02,A,PE,27,27,25
2020-11-02,A,PR,139,139,116
2020-11-02,A,SO,38,38,25
2020-11-02,B,,56,56,56
2020-11-02,B,SO,11,11,11
2020-11-03,A,PE,30,30,28
2020-11-03,A,PR,112,112,106
2020-11-03,A,SO,40,40,28
2020-11-03,B,,35,35,35
2020-11-03,B,SO,7,7,7
2020-11-04,A,PE,38,38,35
2020-11-04,A,PR,105,105,97
2020-11-04,A,SO,12,12,10
2020-11-04,B,,43,43,43
2020-11-04,B,SO,10,10,10
2020-11-05,A,PE,30,30,26
2020-11-05,A,PR,112,112,104
2020-11-05,A,SO,32,32,23
2020-11-05,B,,46,46,46
2020-11-05,B,SO,7,7,7
2020-11-06,A,PE,24,24,22
2020-11-06,A,PR,129,129,123
2020-11-06,A,SO,27,27,22
2020-11-06,B,,53,53,53
2020-11-06,B,SO,7,7,7
2020-11-07,A,PE,27,27,27
2020-11-07,A,PR,120,120,112
2020-11-07,A,SO,24,24,18
2020-11-07,B,,42,42,42
2020-11-07,B,SO,16,16,15
2020-11-08,A,PE,32,32,29
2020-11-08,A,PR,103,103,96
2020-11-08,A,SO,20,20,15
2020-11-08,B,,57,57,57
2020-11-08,B,SO,10,10,10
2020-11-09,A,PE,34,34,31
2020-11-09,A,PR,106,106,99
2020-11-09,A,SO,40,40,28
2020-11-09,B,,39,39,39
2020-11-09,B,SO,11,11,11
2020-11-10,A,PE,40,40,36
2020-11-10,A,PR,94,94,86
2020-11-10,A,SO,31,31,27
2020-11-10,B,,48,48,48
2020-11-10,B,SO,12,12,12
2020-11-11,A,PE,22,22,20
2020-11-11,A,PR,126,126,122
2020-11-11,A,SO,25,25,20
2020-11-11,B,,39,39,39
2020-11-11,B,SO,6,6,6
2020-11-12,A,PE,34,34,29
2020-11-12,A,PR,101,101,98
