date,group_type,crime_against,source_rows,distinct_nibrs_offense_ids,distinct_case_numbers
2024-06-07,A,PE,47,47,39
2024-06-07,A,PR,118,118,110
2024-06-07,A,SO,28,28,21
2024-06-07,B,,52,52,52
2024-06-07,B,SO,18,18,18
2024-06-08,A,PE,52,52,43
2024-06-08,A,PR,108,108,105
2024-06-08,A,SO,19,19,12
2024-06-08,B,,39,39,39
2024-06-08,B,SO,26,26,26
2024-06-09,A,PE,44,44,39
2024-06-09,A,PR,105,105,100
2024-06-09,A,SO,20,20,14
2024-06-09,B,,43,43,43
2024-06-09,B,SO,22,22,22
2024-06-10,A,PE,36,36,34
2024-06-10,A,PR,101,101,96
2024-06-10,A,SO,27,27,20
2024-06-10,B,,38,38,38
2024-06-10,B,SO,2,2,2
2024-06-11,A,PE,36,36,32
2024-06-11,A,PR,97,97,94
2024-06-11,A,SO,23,23,18
2024-06-11,B,,42,42,42
2024-06-11,B,SO,9,9,9
2024-06-12,A,PE,35,35,29
2024-06-12,A,PR,106,106,101
2024-06-12,A,SO,21,21,15
2024-06-12,B,,42,42,42
2024-06-12,B,SO,5,5,5
2024-06-13,A,PE,19,19,19
2024-06-13,A,PR,91,91,84
2024-06-13,A,SO,21,21,14
2024-06-13,B,,48,48,48
2024-06-13,B,SO,16,16,16
2024-06-14,A,PE,29,29,24
2024-06-14,A,PR,117,117,113
2024-06-14,A,SO,11,11,7
2024-06-14,B,,39,39,39
2024-06-14,B,SO,14,14,14
2024-06-15,A,PE,45,45,38
2024-06-15,A,PR,107,107,101
2024-06-15,A,SO,10,10,8
2024-06-15,B,,43,43,43
2024-06-15,B,SO,18,18,18
2024-06-16,A,PE,24,24,23
2024-06-16,A,PR,95,95,90
2024-06-16,A,SO,11,11,10
2024-06-16,B,,34,34,34
2024-06-16,B,SO,26,26,26
2024-06-17,A,PE,32,32,31
2024-06-17,A,PR,92,92,86
2024-06-17,A,SO,23,23,17
2024-06-17,B,,44,44,44
2024-06-17,B,SO,16,16,15
2024-06-18,A,PE,45,45,37
2024-06-18,A,PR,89,89,80
2024-06-18,A,SO,24,24,18
2024-06-18,B,,49,49,49
2024-06-18,B,SO,6,6,6
2024-06-19,A,PE,38,38,35
2024-06-19,A,PR,95,95,93
2024-06-19,A,SO,31,31,21
2024-06-19,B,,42,42,42
2024-06-19,B,SO,8,8,7
2024-06-20,A,PE,34,34,33
2024-06-20,A,PR,103,103,99
2024-06-20,A,SO,29,29,22
2024-06-20,B,,40,40,40
2024-06-20,B,SO,8,8,8
2024-06-21,A,PE,45,45,40
2024-06-21,A,PR,86,86,82
2024-06-21,A,SO,14,14,12
2024-06-21,B,,47,47,47
2024-06-21,B,SO,11,11,11
2024-06-22,A,PE,41,41,37
2024-06-22,A,PR,97,97,93
2024-06-22,A,SO,15,15,12
2024-06-22,B,,36,36,36
2024-06-22,B,SO,21,21,21
2024-06-23,A,PE,38,38,36
2024-06-23,A,PR,110,110,102
2024-06-23,A,SO,6,6,6
2024-06-23,B,,36,36,36
2024-06-23,B,SO,12,12,12
2024-06-24,A,PE,42,42,36
2024-06-24,A,PR,126,126,118
2024-06-24,A,SO,21,21,15
2024-06-24,B,,50,50,50
2024-06-24,B,SO,10,10,10
2024-06-25,A,PE,24,24,22
2024-06-25,A,PR,105,105,99
2024-06-25,A,SO,11,11,8
2024-06-25,B,,53,53,53
2024-06-25,B,SO,9,9,9
2024-06-26,A,PE,32,32,26
2024-06-26,A,PR,100,100,93
2024-06-26,A,SO,24,24,17
2024-06-26,B,,48,48,48
2024-06-26,B,SO,7,7,7
2024-06-27,A,PE,37,37,35
2024-06-27,A,PR,87,87,80
2024-06-27,A,SO,21,21,13
2024-06-27,B,,40,40,40
2024-06-27,B,SO,13,13,13
2024-06-28,A,PE,31,31,30
2024-06-28,A,PR,115,115,113
2024-06-28,A,SO,19,19,16
2024-06-28,B,,51,51,51
2024-06-28,B,SO,20,20,20
2024-06-29,A,PE,41,41,36
2024-06-29,A,PR,88,88,83
2024-06-29,A,SO,16,16,12
2024-06-29,B,,29,29,29
2024-06-29,B,SO,26,26,26
2024-06-30,A,PE,56,56,47
2024-06-30,A,PR,91,91,87
2024-06-30,A,SO,17,17,14
2024-06-30,B,,41,41,41
2024-06-30,B,SO,20,20,20
2024-07-01,A,PE,44,44,41
2024-07-01,A,PR,123,123,115
2024-07-01,A,SO,22,22,17
2024-07-01,B,,46,46,46
2024-07-01,B,SO,10,10,10
2024-07-02,A,PE,51,51,47
2024-07-02,A,PR,112,112,108
2024-07-02,A,SO,21,21,17
2024-07-02,B,,52,52,52
2024-07-02,B,SO,9,9,9
2024-07-03,A,PE,40,40,34
2024-07-03,A,PR,111,111,108
2024-07-03,A,SO,17,17,13
2024-07-03,B,,54,54,54
2024-07-03,B,SO,12,12,12
2024-07-04,A,PE,48,48,46
2024-07-04,A,PR,97,97,93
2024-07-04,A,SO,23,23,17
2024-07-04,B,,40,40,40
2024-07-04,B,SO,17,17,17
2024-07-05,A,PE,55,55,47
2024-07-05,A,PR,106,106,97
2024-07-05,A,SO,32,32,23
2024-07-05,B,,43,43,43
2024-07-05,B,SO,18,18,18
2024-07-06,A,PE,39,39,37
2024-07-06,A,PR,97,97,91
2024-07-06,A,SO,31,31,23
2024-07-06,B,,38,38,38
2024-07-06,B,SO,27,27,27
2024-07-07,A,PE,42,42,36
2024-07-07,A,PR,75,75,74
2024-07-07,A,SO,14,14,14
2024-07-07,B,,49,49,49
2024-07-07,B,SO,19,19,17
2024-07-08,A,PE,34,34,30
2024-07-08,A,PR,103,103,98
2024-07-08,A,SO,21,21,18
2024-07-08,B,,39,39,39
2024-07-08,B,SO,10,10,9
2024-07-09,A,PE,35,35,29
2024-07-09,A,PR,89,89,86
2024-07-09,A,SO,30,30,24
2024-07-09,B,,57,57,57
2024-07-09,B,SO,8,8,8
2024-07-10,A,PE,19,19,19
2024-07-10,A,PR,112,112,108
2024-07-10,A,SO,19,19,14
2024-07-10,B,,51,51,51
2024-07-10,B,SO,11,11,11
2024-07-11,A,PE,35,35,33
2024-07-11,A,PR,135,135,125
2024-07-11,A,SO,26,26,19
2024-07-11,B,,61,61,61
2024-07-11,B,SO,6,6,6
2024-07-12,A,PE,43,43,39
2024-07-12,A,PR,88,88,86
2024-07-12,A,SO,23,23,16
2024-07-12,B,,54,54,54
2024-07-12,B,SO,9,9,8
2024-07-13,A,PE,46,46,40
2024-07-13,A,PR,110,110,101
2024-07-13,A,SO,32,32,23
2024-07-13,B,,46,46,46
2024-07-13,B,SO,20,20,20
2024-07-14,A,PE,54,54,43
2024-07-14,A,PR,82,82,78
2024-07-14,A,SO,20,20,15
2024-07-14,B,,47,47,47
2024-07-14,B,SO,22,22,22
2024-07-15,A,PE,48,48,44
2024-07-15,A,PR,103,103,92
2024-07-15,A,SO,16,16,13
2024-07-15,B,,53,53,53
2024-07-15,B,SO,5,5,5
2024-07-16,A,PE,19,19,18
2024-07-16,A,PR,102,102,95
2024-07-16,A,SO,27,27,19
2024-07-16,B,,35,35,35
2024-07-16,B,SO,9,9,9
2024-07-17,A,PE,31,31,29
2024-07-17,A,PR,94,94,88
2024-07-17,A,SO,33,33,22
2024-07-17,B,,58,58,58
2024-07-17,B,SO,9,9,9
2024-07-18,A,PE,31,31,29
2024-07-18,A,PR,89,89,84
2024-07-18,A,SO,27,27,18
2024-07-18,B,,45,45,45
2024-07-18,B,SO,9,9,9
2024-07-19,A,PE,42,42,39
2024-07-19,A,PR,122,122,117
2024-07-19,A,SO,14,14,12
2024-07-19,B,,41,41,41
2024-07-19,B,SO,6,6,6
2024-07-20,A,PE,31,31,26
2024-07-20,A,PR,140,140,135
2024-07-20,A,SO,15,15,13
2024-07-20,B,,30,30,30
2024-07-20,B,SO,24,24,23
2024-07-21,A,PE,47,47,37
2024-07-21,A,PR,90,90,88
2024-07-21,A,SO,14,14,12
2024-07-21,B,,45,45,45
2024-07-21,B,SO,22,22,21
2024-07-22,A,PE,37,37,36
2024-07-22,A,PR,84,84,81
2024-07-22,A,SO,29,29,21
2024-07-22,B,,42,42,42
2024-07-22,B,SO,7,7,7
2024-07-23,A,PE,36,36,34
2024-07-23,A,PR,108,108,105
2024-07-23,A,SO,33,33,22
2024-07-23,B,,58,58,58
2024-07-23,B,SO,7,7,7
2024-07-24,A,PE,46,46,44
2024-07-24,A,PR,115,115,108
2024-07-24,A,SO,23,23,18
2024-07-24,B,,48,48,48
2024-07-24,B,SO,15,15,15
2024-07-25,A,PE,38,38,36
2024-07-25,A,PR,114,114,109
2024-07-25,A,SO,28,28,20
2024-07-25,B,,56,56,56
2024-07-25,B,SO,14,14,14
2024-07-26,A,PE,44,44,40
2024-07-26,A,PR,121,121,116
2024-07-26,A,SO,20,20,16
2024-07-26,B,,31,31,31
2024-07-26,B,SO,14,14,14
2024-07-27,A,PE,61,61,52
2024-07-27,A,PR,107,107,104
2024-07-27,A,SO,16,16,15
2024-07-27,B,,46,46,46
2024-07-27,B,SO,15,15,15
2024-07-28,A,PE,45,45,43
2024-07-28,A,PR,88,88,82
2024-07-28,A,SO,15,15,11
2024-07-28,B,,40,40,40
2024-07-28,B,SO,14,14,14
2024-07-29,A,PE,33,33,27
2024-07-29,A,PR,65,65,63
2024-07-29,A,SO,21,21,15
2024-07-29,B,,30,30,30
2024-07-29,B,SO,16,16,16
2024-07-30,A,PE,33,33,30
2024-07-30,A,PR,104,104,98
2024-07-30,A,SO,15,15,12
2024-07-30,B,,50,50,50
2024-07-30,B,SO,9,9,9
2024-07-31,A,PE,53,53,52
2024-07-31,A,PR,107,107,106
2024-07-31,A,SO,21,21,16
2024-07-31,B,,51,51,51
2024-07-31,B,SO,10,10,10
2024-08-01,A,PE,43,43,37
2024-08-01,A,PR,106,106,102
2024-08-01,A,SO,27,27,22
2024-08-01,B,,59,59,59
2024-08-01,B,SO,10,10,10
2024-08-02,A,PE,42,42,34
2024-08-02,A,PR,116,116,113
2024-08-02,A,SO,28,28,21
2024-08-02,B,,59,59,59
2024-08-02,B,SO,21,21,21
2024-08-03,A,PE,45,45,44
2024-08-03,A,PR,103,103,98
2024-08-03,A,SO,30,30,23
2024-08-03,B,,57,57,57
2024-08-03,B,SO,21,21,21
2024-08-04,A,PE,54,54,49
2024-08-04,A,PR,85,85,80
2024-08-04,A,SO,20,20,15
2024-08-04,B,,43,43,43
2024-08-04,B,SO,20,20,20
2024-08-05,A,PE,46,46,42
2024-08-05,A,PR,100,100,96
2024-08-05,A,SO,19,19,11
2024-08-05,B,,43,43,43
2024-08-05,B,SO,6,6,6
2024-08-06,A,PE,47,47,40
2024-08-06,A,PR,86,86,81
2024-08-06,A,SO,27,27,21
2024-08-06,B,,54,54,54
2024-08-06,B,SO,7,7,7
2024-08-07,A,PE,27,27,26
2024-08-07,A,PR,90,90,83
2024-08-07,A,SO,31,31,24
2024-08-07,B,,47,47,47
2024-08-07,B,SO,9,9,9
2024-08-08,A,PE,28,28,25
2024-08-08,A,PR,88,88,83
2024-08-08,A,SO,41,41,29
2024-08-08,B,,43,43,43
2024-08-08,B,SO,8,8,8
2024-08-09,A,PE,48,48,43
2024-08-09,A,PR,115,115,104
2024-08-09,A,SO,25,25,18
2024-08-09,B,,41,41,41
2024-08-09,B,SO,13,13,13
2024-08-10,A,PE,39,39,37
2024-08-10,A,PR,88,88,87
2024-08-10,A,SO,16,16,13
2024-08-10,B,,40,40,40
2024-08-10,B,SO,30,30,29
2024-08-11,A,PE,53,53,49
2024-08-11,A,PR,97,97,96
2024-08-11,A,SO,15,15,13
2024-08-11,B,,45,45,45
2024-08-11,B,SO,10,10,10
2024-08-12,A,PE,49,49,45
2024-08-12,A,PR,103,103,100
2024-08-12,A,SO,21,21,17
2024-08-12,B,,63,63,63
2024-08-12,B,SO,6,6,6
2024-08-13,A,PE,28,28,26
2024-08-13,A,PR,94,94,89
2024-08-13,A,SO,24,24,19
2024-08-13,B,,47,47,47
2024-08-13,B,SO,5,5,5
2024-08-14,A,PE,41,41,35
2024-08-14,A,PR,85,85,83
2024-08-14,A,SO,15,15,12
2024-08-14,B,,51,51,51
2024-08-14,B,SO,10,10,10
2024-08-15,A,PE,30,30,27
2024-08-15,A,PR,104,104,98
2024-08-15,A,SO,23,23,17
2024-08-15,B,,51,51,51
2024-08-15,B,SO,11,11,11
2024-08-16,A,PE,40,40,40
2024-08-16,A,PR,113,113,108
2024-08-16,A,SO,16,16,12
2024-08-16,B,,48,48,48
2024-08-16,B,SO,12,12,12
2024-08-17,A,PE,52,52,41
2024-08-17,A,PR,104,104,98
2024-08-17,A,SO,20,20,15
2024-08-17,B,,41,41,41
2024-08-17,B,SO,34,34,34
2024-08-18,A,PE,46,46,34
2024-08-18,A,PR,77,77,77
2024-08-18,A,SO,13,13,11
2024-08-18,B,,40,40,40
2024-08-18,B,SO,22,22,22
2024-08-19,A,PE,34,34,31
2024-08-19,A,PR,87,87,84
2024-08-19,A,SO,27,27,21
2024-08-19,B,,39,39,39
2024-08-19,B,SO,12,12,12
2024-08-20,A,PE,39,39,33
2024-08-20,A,PR,106,106,103
2024-08-20,A,SO,19,19,16
2024-08-20,B,,42,42,42
2024-08-20,B,SO,5,5,5
2024-08-21,A,PE,31,31,28
2024-08-21,A,PR,97,97,87
2024-08-21,A,SO,24,24,19
2024-08-21,B,,57,57,57
2024-08-21,B,SO,4,4,4
2024-08-22,A,PE,44,44,40
2024-08-22,A,PR,79,79,76
2024-08-22,A,SO,13,13,11
2024-08-22,B,,50,50,50
2024-08-22,B,SO,10,10,10
2024-08-23,A,PE,35,35,34
2024-08-23,A,PR,111,111,106
2024-08-23,A,SO,19,19,12
2024-08-23,B,,58,58,58
2024-08-23,B,SO,11,11,11
2024-08-24,A,PE,59,59,49
2024-08-24,A,PR,97,97,92
2024-08-24,A,SO,19,19,13
2024-08-24,B,,48,48,48
2024-08-24,B,SO,28,28,28
2024-08-25,A,PE,55,55,49
2024-08-25,A,PR,88,88,82
2024-08-25,A,SO,13,13,11
2024-08-25,B,,45,45,45
2024-08-25,B,SO,27,27,27
2024-08-26,A,PE,41,41,40
2024-08-26,A,PR,74,74,74
2024-08-26,A,SO,17,17,14
2024-08-26,B,,42,42,42
2024-08-26,B,SO,8,8,8
2024-08-27,A,PE,31,31,30
2024-08-27,A,PR,73,73,71
2024-08-27,A,SO,5,5,5
2024-08-27,B,,34,34,34
2024-08-27,B,SO,6,6,6
2024-08-28,A,PE,39,39,35
2024-08-28,A,PR,99,99,96
2024-08-28,A,SO,19,19,13
2024-08-28,B,,40,40,40
2024-08-28,B,SO,8,8,8
2024-08-29,A,PE,28,28,27
2024-08-29,A,PR,104,104,100
2024-08-29,A,SO,23,23,18
2024-08-29,B,,44,44,44
2024-08-29,B,SO,2,2,2
2024-08-30,A,PE,44,44,37
2024-08-30,A,PR,112,112,102
2024-08-30,A,SO,32,32,21
2024-08-30,B,,38,38,38
2024-08-30,B,SO,15,15,14
2024-08-31,A,PE,39,39,33
2024-08-31,A,PR,100,100,94
2024-08-31,A,SO,22,22,16
2024-08-31,B,,49,49,49
2024-08-31,B,SO,33,33,33
2024-09-01,A,PE,60,60,58
2024-09-01,A,PR,104,104,102
2024-09-01,A,SO,18,18,14
2024-09-01,B,,35,35,35
2024-09-01,B,SO,23,23,23
2024-09-02,A,PE,55,55,49
2024-09-02,A,PR,100,100,94
2024-09-02,A,SO,20,20,17
2024-09-02,B,,48,48,48
2024-09-02,B,SO,19,19,19
2024-09-03,A,PE,35,35,31
2024-09-03,A,PR,123,123,114
2024-09-03,A,SO,18,18,13
2024-09-03,B,,53,53,53
2024-09-03,B,SO,5,5,5
2024-09-04,A,PE,46,46,40
2024-09-04,A,PR,93,93,89
2024-09-04,A,SO,10,10,10
2024-09-04,B,,53,53,53
2024-09-04,B,SO,6,6,6
2024-09-05,A,PE,43,43,39
2024-09-05,A,PR,93,93,90
2024-09-05,A,SO,33,33,25
2024-09-05,B,,43,43,43
2024-09-05,B,SO,12,12,12
2024-09-06,A,PE,33,33,31
2024-09-06,A,PR,115,115,109
2024-09-06,A,SO,22,22,16
2024-09-06,B,,36,36,36
2024-09-06,B,SO,13,13,13
2024-09-07,A,PE,62,62,52
2024-09-07,A,PR,95,95,88
2024-09-07,A,SO,25,25,16
2024-09-07,B,,36,36,36
2024-09-07,B,SO,19,19,18
2024-09-08,A,PE,43,43,37
2024-09-08,A,PR,65,65,64
2024-09-08,A,SO,19,19,14
2024-09-08,B,,41,41,41
2024-09-08,B,SO,19,19,19
2024-09-09,A,PE,39,39,36
2024-09-09,A,PR,99,99,95
2024-09-09,A,SO,26,26,21
2024-09-09,B,,39,39,39
2024-09-09,B,SO,8,8,8
2024-09-10,A,PE,36,36,34
2024-09-10,A,PR,104,104,97
2024-09-10,A,SO,16,16,11
2024-09-10,B,,52,52,52
2024-09-10,B,SO,9,9,9
2024-09-11,A,PE,36,36,33
2024-09-11,A,PR,79,79,79
2024-09-11,A,SO,26,26,18
2024-09-11,B,,52,52,52
2024-09-11,B,SO,9,9,9
2024-09-12,A,PE,40,40,33
2024-09-12,A,PR,99,99,94
2024-09-12,A,SO,11,11,7
2024-09-12,B,,44,44,44
2024-09-12,B,SO,11,11,11
2024-09-13,A,PE,40,40,29
2024-09-13,A,PR,103,103,97
2024-09-13,A,SO,31,31,20
2024-09-13,B,,48,48,48
2024-09-13,B,SO,10,10,10
2024-09-14,A,PE,54,54,48
2024-09-14,A,PR,106,106,99
2024-09-14,A,SO,19,19,16
2024-09-14,B,,34,34,34
2024-09-14,B,SO,16,16,16
2024-09-15,A,PE,32,32,32
2024-09-15,A,PR,97,97,90
2024-09-15,A,SO,8,8,7
2024-09-15,B,,26,26,26
2024-09-15,B,SO,17,17,17
2024-09-16,A,PE,39,39,35
2024-09-16,A,PR,103,103,101
2024-09-16,A,SO,22,22,18
2024-09-16,B,,44,44,44
2024-09-16,B,SO,7,7,7
2024-09-17,A,PE,32,32,29
2024-09-17,A,PR,103,103,102
2024-09-17,A,SO,40,40,28
2024-09-17,B,,45,45,45
2024-09-17,B,SO,9,9,8
2024-09-18,A,PE,38,38,32
2024-09-18,A,PR,110,110,103
2024-09-18,A,SO,40,40,30
2024-09-18,B,,62,62,62
2024-09-18,B,SO,10,10,10
2024-09-19,A,PE,39,39,32
2024-09-19,A,PR,84,84,82
2024-09-19,A,SO,23,23,21
2024-09-19,B,,35,35,35
2024-09-19,B,SO,7,7,7
2024-09-20,A,PE,45,45,39
2024-09-20,A,PR,102,102,98
2024-09-20,A,SO,33,33,26
2024-09-20,B,,40,40,40
2024-09-20,B,SO,16,16,15
2024-09-21,A,PE,51,51,45
2024-09-21,A,PR,112,112,102
2024-09-21,A,SO,17,17,11
2024-09-21,B,,34,34,34
2024-09-21,B,SO,12,12,12
2024-09-22,A,PE,46,46,42
2024-09-22,A,PR,87,87,85
2024-09-22,A,SO,8,8,6
2024-09-22,B,,39,39,39
2024-09-22,B,SO,16,16,16
2024-09-23,A,PE,43,43,40
2024-09-23,A,PR,98,98,95
2024-09-23,A,SO,11,11,8
2024-09-23,B,,52,52,52
2024-09-23,B,SO,8,8,8
2024-09-24,A,PE,42,42,38
2024-09-24,A,PR,104,104,97
2024-09-24,A,SO,34,34,27
2024-09-24,B,,58,58,58
2024-09-24,B,SO,7,7,7
2024-09-25,A,PE,40,40,35
2024-09-25,A,PR,99,99,94
2024-09-25,A,SO,30,30,21
2024-09-25,B,,69,69,69
2024-09-25,B,SO,6,6,6
2024-09-26,A,PE,41,41,34
2024-09-26,A,PR,92,92,89
2024-09-26,A,SO,26,26,18
2024-09-26,B,,56,56,56
2024-09-26,B,SO,10,10,10
2024-09-27,A,PE,38,38,37
2024-09-27,A,PR,94,94,85
2024-09-27,A,SO,48,48,34
2024-09-27,B,,63,63,63
2024-09-27,B,SO,11,11,10
2024-09-28,A,PE,32,32,29
2024-09-28,A,PR,110,110,107
2024-09-28,A,SO,20,20,17
2024-09-28,B,,36,36,36
2024-09-28,B,SO,19,19,19
2024-09-29,A,PE,37,37,35
2024-09-29,A,PR,90,90,84
2024-09-29,A,SO,12,12,9
2024-09-29,B,,40,40,40
2024-09-29,B,SO,29,29,29
2024-09-30,A,PE,39,39,35
2024-09-30,A,PR,107,107,103
2024-09-30,A,SO,28,28,21
2024-09-30,B,,36,36,36
2024-09-30,B,SO,13,13,13
2024-10-01,A,PE,33,33,31
2024-10-01,A,PR,122,122,115
2024-10-01,A,SO,39,39,27
2024-10-01,B,,55,55,55
2024-10-01,B,SO,8,8,8
2024-10-02,A,PE,49,49,45
2024-10-02,A,PR,107,107,99
2024-10-02,A,SO,27,27,22
2024-10-02,B,,50,50,50
2024-10-02,B,SO,7,7,7
2024-10-03,A,PE,29,29,28
2024-10-03,A,PR,96,96,94
2024-10-03,A,SO,30,30,20
2024-10-03,B,,52,52,52
2024-10-03,B,SO,8,8,8
2024-10-04,A,PE,32,32,28
2024-10-04,A,PR,103,103,94
2024-10-04,A,SO,31,31,26
2024-10-04,B,,49,49,49
2024-10-04,B,SO,18,18,18
2024-10-05,A,PE,47,47,38
2024-10-05,A,PR,100,100,94
2024-10-05,A,SO,14,14,12
2024-10-05,B,,33,33,33
2024-10-05,B,SO,22,22,22
2024-10-06,A,PE,46,46,37
2024-10-06,A,PR,103,103,101
2024-10-06,A,SO,13,13,11
2024-10-06,B,,38,38,38
2024-10-06,B,SO,22,22,22
2024-10-07,A,PE,33,33,28
2024-10-07,A,PR,88,88,87
2024-10-07,A,SO,26,26,19
2024-10-07,B,,43,43,43
2024-10-07,B,SO,5,5,5
2024-10-08,A,PE,40,40,32
2024-10-08,A,PR,116,116,110
2024-10-08,A,SO,35,35,24
2024-10-08,B,,56,56,56
2024-10-08,B,SO,13,13,13
2024-10-09,A,PE,56,56,45
2024-10-09,A,PR,91,91,83
2024-10-09,A,SO,33,33,25
2024-10-09,B,,60,60,60
2024-10-09,B,SO,8,8,8
2024-10-10,A,PE,23,23,23
2024-10-10,A,PR,101,101,93
2024-10-10,A,SO,20,20,13
2024-10-10,B,,57,57,57
2024-10-10,B,SO,14,14,14
2024-10-11,A,PE,46,46,41
2024-10-11,A,PR,111,111,108
2024-10-11,A,SO,20,20,14
2024-10-11,B,,45,45,45
2024-10-11,B,SO,20,20,20
2024-10-12,A,PE,51,51,47
2024-10-12,A,PR,93,93,88
2024-10-12,A,SO,22,22,17
2024-10-12,B,,36,36,36
2024-10-12,B,SO,19,19,18
2024-10-13,A,PE,39,39,37
2024-10-13,A,PR,83,83,80
2024-10-13,A,SO,15,15,12
2024-10-13,B,,31,31,31
2024-10-13,B,SO,19,19,19
2024-10-14,A,PE,45,45,39
2024-10-14,A,PR,82,82,78
2024-10-14,A,SO,26,26,19
2024-10-14,B,,56,56,56
2024-10-14,B,SO,15,15,12
2024-10-15,A,PE,32,32,23
2024-10-15,A,PR,119,119,109
2024-10-15,A,SO,31,31,26
2024-10-15,B,,54,54,54
2024-10-15,B,SO,10,10,10
2024-10-16,A,PE,36,36,30
2024-10-16,A,PR,93,93,89
2024-10-16,A,SO,39,39,25
2024-10-16,B,,70,70,70
2024-10-16,B,SO,13,13,12
2024-10-17,A,PE,28,28,25
2024-10-17,A,PR,91,91,89
2024-10-17,A,SO,29,29,22
2024-10-17,B,,47,47,47
2024-10-17,B,SO,3,3,3
2024-10-18,A,PE,34,34,31
2024-10-18,A,PR,82,82,80
2024-10-18,A,SO,21,21,18
2024-10-18,B,,37,37,37
2024-10-18,B,SO,14,14,14
2024-10-19,A,PE,44,44,42
2024-10-19,A,PR,83,83,80
2024-10-19,A,SO,16,16,13
2024-10-19,B,,42,42,42
2024-10-19,B,SO,24,24,23
2024-10-20,A,PE,49,49,43
2024-10-20,A,PR,98,98,94
2024-10-20,A,SO,10,10,8
2024-10-20,B,,33,33,33
2024-10-20,B,SO,10,10,10
2024-10-21,A,PE,38,38,31
2024-10-21,A,PR,105,105,100
2024-10-21,A,SO,23,23,18
2024-10-21,B,,40,40,40
2024-10-21,B,SO,6,6,6
2024-10-22,A,PE,35,35,35
2024-10-22,A,PR,93,93,81
2024-10-22,A,SO,32,32,24
2024-10-22,B,,45,45,45
2024-10-22,B,SO,10,10,10
2024-10-23,A,PE,33,33,30
2024-10-23,A,PR,93,93,88
2024-10-23,A,SO,25,25,17
2024-10-23,B,,45,45,44
2024-10-23,B,SO,7,7,7
2024-10-24,A,PE,17,17,15
2024-10-24,A,PR,101,101,97
2024-10-24,A,SO,36,36,25
2024-10-24,B,,55,55,55
2024-10-24,B,SO,10,10,10
2024-10-25,A,PE,46,46,42
2024-10-25,A,PR,104,104,98
2024-10-25,A,SO,23,23,16
2024-10-25,B,,42,42,42
2024-10-25,B,SO,19,19,19
2024-10-26,A,PE,45,45,41
2024-10-26,A,PR,110,110,106
2024-10-26,A,SO,18,18,14
2024-10-26,B,,40,40,40
2024-10-26,B,SO,22,22,22
2024-10-27,A,PE,44,44,40
2024-10-27,A,PR,86,86,83
2024-10-27,A,SO,20,20,16
2024-10-27,B,,33,33,33
2024-10-27,B,SO,19,19,19
2024-10-28,A,PE,29,29,28
2024-10-28,A,PR,88,88,81
2024-10-28,A,SO,27,27,21
2024-10-28,B,,54,54,54
2024-10-28,B,SO,8,8,8
2024-10-29,A,PE,35,35,31
2024-10-29,A,PR,92,92,90
2024-10-29,A,SO,28,28,22
2024-10-29,B,,55,55,55
2024-10-29,B,SO,10,10,9
2024-10-30,A,PE,42,42,38
2024-10-30,A,PR,117,117,107
2024-10-30,A,SO,42,42,32
2024-10-30,B,,66,66,66
2024-10-30,B,SO,11,11,11
2024-10-31,A,PE,31,31,30
2024-10-31,A,PR,100,100,99
2024-10-31,A,SO,28,28,23
2024-10-31,B,,44,44,44
2024-10-31,B,SO,6,6,6
2024-11-01,A,PE,38,38,35
2024-11-01,A,PR,123,123,119
2024-11-01,A,SO,20,20,14
2024-11-01,B,,33,33,33
2024-11-01,B,SO,28,28,28
2024-11-02,A,PE,38,38,32
2024-11-02,A,PR,95,95,92
2024-11-02,A,SO,17,17,13
2024-11-02,B,,39,39,39
2024-11-02,B,SO,33,33,33
2024-11-03,A,PE,42,42,35
2024-11-03,A,PR,88,88,82
2024-11-03,A,SO,18,18,12
2024-11-03,B,,45,45,45
2024-11-03,B,SO,17,17,17
2024-11-04,A,PE,33,33,30
2024-11-04,A,PR,96,96,92
2024-11-04,A,SO,23,23,18
2024-11-04,B,,51,51,51
2024-11-04,B,SO,13,13,13
2024-11-05,A,PE,31,31,27
2024-11-05,A,PR,101,101,99
2024-11-05,A,SO,22,22,16
2024-11-05,B,,42,42,42
2024-11-05,B,SO,6,6,6
2024-11-06,A,PE,42,42,31
2024-11-06,A,PR,92,92,87
2024-11-06,A,SO,41,41,28
2024-11-06,B,,56,56,56
2024-11-06,B,SO,7,7,7
2024-11-07,A,PE,35,35,33
2024-11-07,A,PR,98,98,94
2024-11-07,A,SO,29,29,20
2024-11-07,B,,68,68,68
2024-11-07,B,SO,7,7,7
2024-11-08,A,PE,31,31,29
2024-11-08,A,PR,99,99,91
2024-11-08,A,SO,26,26,20
2024-11-08,B,,44,44,44
2024-11-08,B,SO,16,16,16
2024-11-09,A,PE,38,38,35
2024-11-09,A,PR,112,112,106
2024-11-09,A,SO,28,28,21
2024-11-09,B,,51,51,51
2024-11-09,B,SO,18,18,18
2024-11-10,A,PE,40,40,36
2024-11-10,A,PR,85,85,79
2024-11-10,A,SO,18,18,12
2024-11-10,B,,34,34,34
2024-11-10,B,SO,11,11,11
2024-11-11,A,PE,41,41,34
2024-11-11,A,PR,105,105,98
2024-11-11,A,SO,30,30,22
2024-11-11,B,,61,61,61
2024-11-11,B,SO,16,16,14
2024-11-12,A,PE,50,50,43
2024-11-12,A,PR,80,80,76
2024-11-12,A,SO,33,33,21
