date,group_type,crime_against,source_rows,distinct_nibrs_offense_ids,distinct_case_numbers
2023-11-13,B,,51,51,51
2023-11-13,B,SO,10,10,9
2023-11-14,A,PE,40,40,37
2023-11-14,A,PR,107,107,103
2023-11-14,A,SO,16,16,15
2023-11-14,B,,46,46,46
2023-11-14,B,SO,6,6,6
2023-11-15,A,PE,29,29,27
2023-11-15,A,PR,102,102,94
2023-11-15,A,SO,10,10,10
2023-11-15,B,,28,28,28
2023-11-15,B,SO,5,5,5
2023-11-16,A,PE,42,42,36
2023-11-16,A,PR,87,87,82
2023-11-16,A,SO,38,38,25
2023-11-16,B,,63,63,63
2023-11-16,B,SO,7,7,7
2023-11-17,A,PE,37,37,31
2023-11-17,A,PR,113,113,110
2023-11-17,A,SO,24,24,18
2023-11-17,B,,46,46,46
2023-11-17,B,SO,20,20,19
2023-11-18,A,PE,45,45,40
2023-11-18,A,PR,102,102,99
2023-11-18,A,SO,18,18,15
2023-11-18,B,,29,29,29
2023-11-18,B,SO,24,24,23
2023-11-19,A,PE,43,43,36
2023-11-19,A,PR,83,83,80
2023-11-19,A,SO,14,14,11
2023-11-19,B,,36,36,36
2023-11-19,B,SO,15,15,15
2023-11-20,A,PE,38,38,30
2023-11-20,A,PR,97,97,92
2023-11-20,A,SO,32,32,24
2023-11-20,B,,38,38,38
2023-11-20,B,SO,11,11,11
2023-11-21,A,PE,28,28,25
2023-11-21,A,PR,103,103,101
2023-11-21,A,SO,21,21,14
2023-11-21,B,,44,44,44
2023-11-21,B,SO,3,3,3
2023-11-22,A,PE,30,30,28
2023-11-22,A,PR,108,108,101
2023-11-22,A,SO,18,18,15
2023-11-22,B,,51,51,51
2023-11-22,B,SO,12,12,12
2023-11-23,A,PE,48,48,42
2023-11-23,A,PR,65,65,65
2023-11-23,A,SO,14,14,10
2023-11-23,B,,25,25,25
2023-11-23,B,SO,11,11,11
2023-11-24,A,PE,45,45,39
2023-11-24,A,PR,100,100,96
2023-11-24,A,SO,18,18,15
2023-11-24,B,,36,36,36
2023-11-24,B,SO,13,13,13
2023-11-25,A,PE,40,40,38
2023-11-25,A,PR,111,111,109
2023-11-25,A,SO,13,13,9
2023-11-25,B,,44,44,44
2023-11-25,B,SO,14,14,14
2023-11-26,A,PE,50,50,42
2023-11-26,A,PR,98,98,96
2023-11-26,A,SO,18,18,14
2023-11-26,B,,46,46,46
2023-11-26,B,SO,15,15,15
2023-11-27,A,PE,31,31,28
2023-11-27,A,PR,121,121,120
2023-11-27,A,SO,20,20,14
2023-11-27,B,,40,40,40
2023-11-27,B,SO,8,8,8
2023-11-28,A,PE,31,31,27
2023-11-28,A,PR,119,119,117
2023-11-28,A,SO,26,26,16
2023-11-28,B,,58,58,58
2023-11-28,B,SO,9,9,9
2023-11-29,A,PE,31,31,22
2023-11-29,A,PR,112,112,104
2023-11-29,A,SO,14,14,12
2023-11-29,B,,51,51,51
2023-11-29,B,SO,9,9,9
2023-11-30,A,PE,29,29,26
2023-11-30,A,PR,76,76,71
2023-11-30,A,SO,13,13,12
2023-11-30,B,,48,48,48
2023-11-30,B,SO,13,13,13
2023-12-01,A,PE,61,61,49
2023-12-01,A,PR,146,146,140
2023-12-01,A,SO,28,28,22
2023-12-01,B,,45,45,45
2023-12-01,B,SO,16,16,16
2023-12-02,A,PE,57,57,48
2023-12-02,A,PR,107,107,107
2023-12-02,A,SO,15,15,11
2023-12-02,B,,29,29,29
2023-12-02,B,SO,16,16,16
2023-12-03,A,PE,48,48,44
2023-12-03,A,PR,100,100,95
2023-12-03,A,SO,16,16,14
2023-12-03,B,,36,36,36
2023-12-03,B,SO,14,14,14
2023-12-04,A,PE,40,40,36
2023-12-04,A,PR,98,98,96
2023-12-04,A,SO,18,18,14
2023-12-04,B,,42,42,42
2023-12-04,B,SO,14,14,14
2023-12-05,A,PE,30,30,27
2023-12-05,A,PR,89,89,87
2023-12-05,A,SO,27,27,18
2023-12-05,B,,45,45,45
2023-12-05,B,SO,10,10,10
2023-12-06,A,PE,33,33,32
2023-12-06,A,PR,111,111,106
2023-12-06,A,SO,31,31,20
2023-12-06,B,,38,38,38
2023-12-06,B,SO,4,4,4
2023-12-07,A,PE,36,36,33
2023-12-07,A,PR,110,110,107
2023-12-07,A,SO,19,19,16
2023-12-07,B,,41,41,41
2023-12-07,B,SO,15,15,15
2023-12-08,A,PE,33,33,31
2023-12-08,A,PR,98,98,97
2023-12-08,A,SO,11,11,9
2023-12-08,B,,44,44,44
2023-12-08,B,SO,15,15,15
2023-12-09,A,PE,29,29,28
2023-12-09,A,PR,109,109,103
2023-12-09,A,SO,17,17,13
2023-12-09,B,,39,39,39
2023-12-09,B,SO,22,22,22
2023-12-10,A,PE,33,33,31
2023-12-10,A,PR,83,83,81
2023-12-10,A,SO,17,17,14
2023-12-10,B,,26,26,26
2023-12-10,B,SO,14,14,14
2023-12-11,A,PE,26,26,23
2023-12-11,A,PR,95,95,90
2023-12-11,A,SO,15,15,11
2023-12-11,B,,39,39,39
2023-12-11,B,SO,12,12,12
2023-12-12,A,PE,38,38,35
2023-12-12,A,PR,98,98,96
2023-12-12,A,SO,22,22,17
2023-12-12,B,,46,46,46
2023-12-12,B,SO,10,10,10
2023-12-13,A,PE,46,46,33
2023-12-13,A,PR,103,103,99
2023-12-13,A,SO,11,11,10
2023-12-13,B,,34,34,34
2023-12-13,B,SO,7,7,6
2023-12-14,A,PE,39,39,34
2023-12-14,A,PR,119,119,113
2023-12-14,A,SO,24,24,19
2023-12-14,B,,36,36,36
2023-12-14,B,SO,11,11,11
2023-12-15,A,PE,29,29,27
2023-12-15,A,PR,131,131,127
2023-12-15,A,SO,23,23,16
2023-12-15,B,,43,43,43
2023-12-15,B,SO,16,16,16
2023-12-16,A,PE,48,48,42
2023-12-16,A,PR,114,114,111
2023-12-16,A,SO,12,12,10
2023-12-16,B,,27,27,27
2023-12-16,B,SO,21,21,21
2023-12-17,A,PE,38,38,35
2023-12-17,A,PR,87,87,86
2023-12-17,A,SO,17,17,13
2023-12-17,B,,27,27,27
2023-12-17,B,SO,16,16,16
2023-12-18,A,PE,35,35,29
2023-12-18,A,PR,109,109,104
2023-12-18,A,SO,18,18,14
2023-12-18,B,,44,44,44
2023-12-18,B,SO,8,8,7
2023-12-19,A,PE,39,39,30
2023-12-19,A,PR,102,102,96
2023-12-19,A,SO,24,24,19
2023-12-19,B,,52,52,52
2023-12-19,B,SO,14,14,14
2023-12-20,A,PE,36,36,30
2023-12-20,A,PR,103,103,100
2023-12-20,A,SO,23,23,18
2023-12-20,B,,45,45,45
2023-12-20,B,SO,6,6,6
2023-12-21,A,PE,27,27,25
2023-12-21,A,PR,104,104,99
2023-12-21,A,SO,16,16,12
2023-12-21,B,,35,35,35
2023-12-21,B,SO,11,11,11
2023-12-22,A,PE,47,47,34
2023-12-22,A,PR,130,130,122
2023-12-22,A,SO,11,11,9
2023-12-22,B,,27,27,27
2023-12-22,B,SO,9,9,9
2023-12-23,A,PE,38,38,32
2023-12-23,A,PR,119,119,115
2023-12-23,A,SO,17,17,14
2023-12-23,B,,34,34,34
2023-12-23,B,SO,15,15,15
2023-12-24,A,PE,33,33,33
2023-12-24,A,PR,90,90,85
2023-12-24,A,SO,9,9,7
2023-12-24,B,,28,28,28
2023-12-24,B,SO,17,17,17
2023-12-25,A,PE,36,36,30
2023-12-25,A,PR,67,67,66
2023-12-25,A,SO,9,9,8
2023-12-25,B,,19,19,19
2023-12-25,B,SO,5,5,5
2023-12-26,A,PE,40,40,34
2023-12-26,A,PR,88,88,81
2023-12-26,A,SO,17,17,13
2023-12-26,B,,33,33,33
2023-12-26,B,SO,6,6,6
2023-12-27,A,PE,27,27,26
2023-12-27,A,PR,73,73,71
2023-12-27,A,SO,19,19,14
2023-12-27,B,,33,33,33
2023-12-27,B,SO,8,8,8
2023-12-28,A,PE,20,20,19
2023-12-28,A,PR,81,81,80
2023-12-28,A,SO,20,20,15
2023-12-28,B,,48,48,48
2023-12-28,B,SO,6,6,6
2023-12-29,A,PE,39,39,36
2023-12-29,A,PR,122,122,117
2023-12-29,A,SO,14,14,10
2023-12-29,B,,42,42,42
2023-12-29,B,SO,12,12,12
2023-12-30,A,PE,29,29,25
2023-12-30,A,PR,88,88,87
2023-12-30,A,SO,19,19,14
2023-12-30,B,,36,36,36
2023-12-30,B,SO,25,25,25
2023-12-31,A,PE,50,50,47
2023-12-31,A,PR,73,73,70
2023-12-31,A,SO,11,11,5
2023-12-31,B,,32,32,32
2023-12-31,B,SO,27,27,27
