date,group_type,crime_against,source_rows,distinct_nibrs_offense_ids,distinct_case_numbers
2025-06-08,A,PE,57,57,46
2025-06-08,A,PR,79,79,75
2025-06-08,A,SO,15,15,12
2025-06-08,B,,47,47,47
2025-06-08,B,SO,25,25,25
2025-06-09,A,PE,31,31,28
2025-06-09,A,PR,87,87,80
2025-06-09,A,SO,25,25,18
2025-06-09,B,,43,43,43
2025-06-09,B,SO,13,13,13
2025-06-10,A,PE,31,31,30
2025-06-10,A,PR,83,83,80
2025-06-10,A,SO,37,37,30
2025-06-10,B,,54,54,54
2025-06-10,B,SO,16,16,16
2025-06-11,A,PE,41,41,35
2025-06-11,A,PR,98,98,91
2025-06-11,A,SO,31,31,21
2025-06-11,B,,50,50,50
2025-06-11,B,SO,15,15,15
2025-06-12,A,PE,33,33,33
2025-06-12,A,PR,89,89,88
2025-06-12,A,SO,27,27,22
2025-06-12,B,,42,42,42
2025-06-12,B,SO,10,10,10
2025-06-13,A,PE,35,35,31
2025-06-13,A,PR,92,92,88
2025-06-13,A,SO,21,21,16
2025-06-13,B,,41,41,41
2025-06-13,B,SO,20,20,20
2025-06-14,A,PE,34,34,31
2025-06-14,A,PR,89,89,86
2025-06-14,A,SO,15,15,13
2025-06-14,B,,35,35,35
2025-06-14,B,SO,17,17,17
2025-06-15,A,PE,37,37,32
2025-06-15,A,PR,69,69,64
2025-06-15,A,SO,15,15,10
2025-06-15,B,,39,39,39
2025-06-15,B,SO,22,22,22
2025-06-16,A,PE,34,34,33
2025-06-16,A,PR,87,87,81
2025-06-16,A,SO,20,20,18
2025-06-16,B,,53,53,53
2025-06-16,B,SO,17,17,17
2025-06-17,A,PE,38,38,36
2025-06-17,A,PR,85,85,82
2025-06-17,A,SO,27,27,22
2025-06-17,B,,58,58,58
2025-06-17,B,SO,15,15,15
2025-06-18,A,PE,40,40,39
2025-06-18,A,PR,84,84,81
2025-06-18,A,SO,26,26,22
2025-06-18,B,,57,57,57
2025-06-18,B,SO,13,13,12
2025-06-19,A,PE,33,33,29
2025-06-19,A,PR,113,113,104
2025-06-19,A,SO,25,25,18
2025-06-19,B,,53,53,53
2025-06-19,B,SO,11,11,11
2025-06-20,A,PE,55,55,45
2025-06-20,A,PR,85,85,79
2025-06-20,A,SO,32,32,27
2025-06-20,B,,46,46,46
2025-06-20,B,SO,14,14,13
2025-06-21,A,PE,43,43,40
2025-06-21,A,PR,101,101,95
2025-06-21,A,SO,19,19,15
2025-06-21,B,,48,48,48
2025-06-21,B,SO,25,25,25
2025-06-22,A,PE,64,64,54
2025-06-22,A,PR,73,73,67
2025-06-22,A,SO,8,8,8
2025-06-22,B,,27,27,27
2025-06-22,B,SO,17,17,16
2025-06-23,A,PE,31,31,28
2025-06-23,A,PR,84,84,78
2025-06-23,A,SO,24,24,19
2025-06-23,B,,40,40,40
2025-06-23,B,SO,13,13,13
2025-06-24,A,PE,35,35,31
2025-06-24,A,PR,91,91,89
2025-06-24,A,SO,34,34,23
2025-06-24,B,,45,45,45
2025-06-24,B,SO,9,9,9
2025-06-25,A,PE,39,39,37
2025-06-25,A,PR,95,95,84
2025-06-25,A,SO,25,25,18
2025-06-25,B,,53,53,53
2025-06-25,B,SO,14,14,14
2025-06-26,A,PE,34,34,30
2025-06-26,A,PR,82,82,80
2025-06-26,A,SO,23,23,18
2025-06-26,B,,52,52,52
2025-06-26,B,SO,8,8,8
2025-06-27,A,PE,21,21,19
2025-06-27,A,PR,84,84,80
2025-06-27,A,SO,11,11,7
2025-06-27,B,,43,43,43
2025-06-27,B,SO,9,9,9
2025-06-28,A,PE,43,43,39
2025-06-28,A,PR,87,87,81
2025-06-28,A,SO,14,14,13
2025-06-28,B,,48,48,48
2025-06-28,B,SO,20,20,20
2025-06-29,A,PE,53,53,48
2025-06-29,A,PR,77,77,71
2025-06-29,A,SO,19,19,16
2025-06-29,B,,40,40,40
2025-06-29,B,SO,24,24,24
2025-06-30,A,PE,37,37,33
2025-06-30,A,PR,100,100,96
2025-06-30,A,SO,14,14,12
2025-06-30,B,,56,56,56
2025-06-30,B,SO,12,12,12
2025-07-01,A,PE,24,24,22
2025-07-01,A,PR,130,130,118
2025-07-01,A,SO,25,25,18
2025-07-01,B,,47,47,47
2025-07-01,B,SO,7,7,7
2025-07-02,A,PE,28,28,28
2025-07-02,A,PR,105,105,100
2025-07-02,A,SO,25,25,17
2025-07-02,B,,54,54,54
2025-07-02,B,SO,14,14,14
2025-07-03,A,PE,31,31,28
2025-07-03,A,PR,115,115,105
2025-07-03,A,SO,45,45,30
2025-07-03,B,,65,65,65
2025-07-03,B,SO,11,11,11
2025-07-04,A,PE,64,64,53
2025-07-04,A,PR,79,79,78
2025-07-04,A,SO,20,20,15
2025-07-04,B,,47,47,47
2025-07-04,B,SO,36,36,34
2025-07-05,A,PE,55,55,51
2025-07-05,A,PR,102,102,99
2025-07-05,A,SO,21,21,15
2025-07-05,B,,31,31,31
2025-07-05,B,SO,30,30,29
2025-07-06,A,PE,41,41,40
2025-07-06,A,PR,70,70,67
2025-07-06,A,SO,21,21,16
2025-07-06,B,,32,32,32
2025-07-06,B,SO,18,18,18
2025-07-07,A,PE,41,41,31
2025-07-07,A,PR,77,77,75
2025-07-07,A,SO,27,27,23
2025-07-07,B,,44,44,44
2025-07-07,B,SO,15,15,15
2025-07-08,A,PE,38,38,35
2025-07-08,A,PR,90,90,85
2025-07-08,A,SO,35,35,24
2025-07-08,B,,57,57,57
2025-07-08,B,SO,12,12,12
2025-07-09,A,PE,23,23,19
2025-07-09,A,PR,123,123,113
2025-07-09,A,SO,25,25,17
2025-07-09,B,,63,63,63
2025-07-09,B,SO,11,11,11
2025-07-10,A,PE,27,27,26
2025-07-10,A,PR,86,86,82
2025-07-10,A,SO,19,19,14
2025-07-10,B,,48,48,48
2025-07-10,B,SO,16,16,16
2025-07-11,A,PE,32,32,32
2025-07-11,A,PR,129,129,123
2025-07-11,A,SO,21,21,16
2025-07-11,B,,50,50,50
2025-07-11,B,SO,15,15,15
2025-07-12,A,PE,29,29,28
2025-07-12,A,PR,96,96,92
2025-07-12,A,SO,15,15,12
2025-07-12,B,,35,35,35
2025-07-12,B,SO,28,28,28
2025-07-13,A,PE,62,62,56
2025-07-13,A,PR,80,80,76
2025-07-13,A,SO,15,15,14
2025-07-13,B,,42,42,42
2025-07-13,B,SO,28,28,28
2025-07-14,A,PE,41,41,38
2025-07-14,A,PR,96,96,89
2025-07-14,A,SO,13,13,12
2025-07-14,B,,40,40,40
2025-07-14,B,SO,10,10,10
2025-07-15,A,PE,34,34,33
2025-07-15,A,PR,91,91,85
2025-07-15,A,SO,47,47,35
2025-07-15,B,,53,53,53
2025-07-15,B,SO,14,14,13
2025-07-16,A,PE,38,38,33
2025-07-16,A,PR,83,83,76
2025-07-16,A,SO,23,23,19
2025-07-16,B,,57,57,57
2025-07-16,B,SO,10,10,10
2025-07-17,A,PE,31,31,26
2025-07-17,A,PR,87,87,82
2025-07-17,A,SO,43,43,33
2025-07-17,B,,56,56,56
2025-07-17,B,SO,14,14,14
2025-07-18,A,PE,34,34,32
2025-07-18,A,PR,93,93,90
2025-07-18,A,SO,25,25,21
2025-07-18,B,,50,50,50
2025-07-18,B,SO,10,10,10
2025-07-19,A,PE,48,48,46
2025-07-19,A,PR,97,97,90
2025-07-19,A,SO,22,22,19
2025-07-19,B,,48,48,48
2025-07-19,B,SO,27,27,27
2025-07-20,A,PE,67,67,57
2025-07-20,A,PR,91,91,88
2025-07-20,A,SO,10,10,9
2025-07-20,B,,34,34,34
2025-07-20,B,SO,8,8,8
2025-07-21,A,PE,36,36,31
2025-07-21,A,PR,102,102,98
2025-07-21,A,SO,15,15,13
2025-07-21,B,,56,56,56
2025-07-21,B,SO,11,11,11
2025-07-22,A,PE,42,42,31
2025-07-22,A,PR,88,88,85
2025-07-22,A,SO,20,20,13
2025-07-22,B,,42,42,42
2025-07-22,B,SO,3,3,3
2025-07-23,A,PE,27,27,25
2025-07-23,A,PR,102,102,93
2025-07-23,A,SO,23,23,16
2025-07-23,B,,61,61,61
2025-07-23,B,SO,13,13,13
2025-07-24,A,PE,53,53,47
2025-07-24,A,PR,87,87,83
2025-07-24,A,SO,30,30,25
2025-07-24,B,,41,41,41
2025-07-24,B,SO,11,11,11
2025-07-25,A,PE,39,39,36
2025-07-25,A,PR,98,98,92
2025-07-25,A,SO,42,42,31
2025-07-25,B,,46,46,46
2025-07-25,B,SO,11,11,11
2025-07-26,A,PE,51,51,46
2025-07-26,A,PR,86,86,82
2025-07-26,A,SO,27,27,18
2025-07-26,B,,38,38,38
2025-07-26,B,SO,23,23,23
2025-07-27,A,PE,44,44,37
2025-07-27,A,PR,69,69,66
2025-07-27,A,SO,23,23,16
2025-07-27,B,,43,43,43
2025-07-27,B,SO,17,17,17
2025-07-28,A,PE,32,32,27
2025-07-28,A,PR,85,85,82
2025-07-28,A,SO,36,36,28
2025-07-28,B,,45,45,45
2025-07-28,B,SO,16,16,16
2025-07-29,A,PE,33,33,30
2025-07-29,A,PR,96,96,95
2025-07-29,A,SO,18,18,16
2025-07-29,B,,50,50,50
2025-07-29,B,SO,6,6,6
2025-07-30,A,PE,34,34,32
2025-07-30,A,PR,102,102,98
2025-07-30,A,SO,19,19,14
2025-07-30,B,,43,43,43
2025-07-30,B,SO,15,15,15
2025-07-31,A,PE,27,27,24
2025-07-31,A,PR,98,98,90
2025-07-31,A,SO,21,21,15
2025-07-31,B,,52,52,52
2025-07-31,B,SO,15,15,15
2025-08-01,A,PE,48,48,47
2025-08-01,A,PR,136,136,132
2025-08-01,A,SO,30,30,23
2025-08-01,B,,40,40,40
2025-08-01,B,SO,15,15,15
2025-08-02,A,PE,48,48,44
2025-08-02,A,PR,109,109,105
2025-08-02,A,SO,31,31,26
2025-08-02,B,,36,36,36
2025-08-02,B,SO,30,30,30
2025-08-03,A,PE,50,50,47
2025-08-03,A,PR,88,88,83
2025-08-03,A,SO,17,17,12
2025-08-03,B,,36,36,36
2025-08-03,B,SO,20,20,20
2025-08-04,A,PE,33,33,27
2025-08-04,A,PR,87,87,78
2025-08-04,A,SO,40,40,27
2025-08-04,B,,50,50,50
2025-08-04,B,SO,6,6,6
2025-08-05,A,PE,37,37,31
2025-08-05,A,PR,95,95,89
2025-08-05,A,SO,32,32,25
2025-08-05,B,,48,48,48
2025-08-05,B,SO,11,11,11
2025-08-06,A,PE,22,22,22
2025-08-06,A,PR,72,72,71
2025-08-06,A,SO,34,34,24
2025-08-06,B,,50,50,50
2025-08-06,B,SO,12,12,12
2025-08-07,A,PE,44,44,41
2025-08-07,A,PR,113,113,107
2025-08-07,A,SO,32,32,27
2025-08-07,B,,41,41,41
2025-08-07,B,SO,10,10,10
2025-08-08,A,PE,39,39,35
2025-08-08,A,PR,95,95,90
2025-08-08,A,SO,34,34,26
2025-08-08,B,,62,62,62
2025-08-08,B,SO,16,16,16
2025-08-09,A,PE,30,30,29
2025-08-09,A,PR,93,93,91
2025-08-09,A,SO,27,27,19
2025-08-09,B,,42,42,42
2025-08-09,B,SO,29,29,29
2025-08-10,A,PE,35,35,35
2025-08-10,A,PR,87,87,84
2025-08-10,A,SO,21,21,13
2025-08-10,B,,38,38,38
2025-08-10,B,SO,16,16,16
2025-08-11,A,PE,36,36,33
2025-08-11,A,PR,69,69,65
2025-08-11,A,SO,26,26,19
2025-08-11,B,,43,43,43
2025-08-11,B,SO,6,6,6
2025-08-12,A,PE,34,34,29
2025-08-12,A,PR,86,86,84
2025-08-12,A,SO,25,25,19
2025-08-12,B,,50,50,50
2025-08-12,B,SO,15,15,14
2025-08-13,A,PE,27,27,27
2025-08-13,A,PR,97,97,86
2025-08-13,A,SO,36,36,26
2025-08-13,B,,63,63,63
2025-08-13,B,SO,12,12,12
2025-08-14,A,PE,30,30,30
2025-08-14,A,PR,65,65,63
2025-08-14,A,SO,32,32,26
2025-08-14,B,,55,55,55
2025-08-14,B,SO,12,12,12
2025-08-15,A,PE,41,41,31
2025-08-15,A,PR,95,95,87
2025-08-15,A,SO,22,22,19
2025-08-15,B,,42,42,42
2025-08-15,B,SO,13,13,13
2025-08-16,A,PE,48,48,40
2025-08-16,A,PR,112,112,107
2025-08-16,A,SO,28,28,21
2025-08-16,B,,43,43,43
2025-08-16,B,SO,21,21,21
2025-08-17,A,PE,48,48,46
2025-08-17,A,PR,90,90,85
2025-08-17,A,SO,27,27,19
2025-08-17,B,,35,35,35
2025-08-17,B,SO,14,14,14
2025-08-18,A,PE,32,32,31
2025-08-18,A,PR,116,116,106
2025-08-18,A,SO,25,25,17
2025-08-18,B,,36,36,36
2025-08-18,B,SO,8,8,8
2025-08-19,A,PE,26,26,22
2025-08-19,A,PR,93,93,88
2025-08-19,A,SO,16,16,12
2025-08-19,B,,49,49,49
2025-08-19,B,SO,12,12,12
2025-08-20,A,PE,44,44,42
2025-08-20,A,PR,90,90,87
2025-08-20,A,SO,29,29,20
2025-08-20,B,,45,45,45
2025-08-20,B,SO,17,17,17
2025-08-21,A,PE,44,44,42
2025-08-21,A,PR,101,101,95
2025-08-21,A,SO,15,15,10
2025-08-21,B,,63,63,63
2025-08-21,B,SO,11,11,11
2025-08-22,A,PE,32,32,30
2025-08-22,A,PR,103,103,100
2025-08-22,A,SO,18,18,14
2025-08-22,B,,36,36,36
2025-08-22,B,SO,15,15,15
2025-08-23,A,PE,40,40,34
2025-08-23,A,PR,82,82,80
2025-08-23,A,SO,23,23,18
2025-08-23,B,,49,49,49
2025-08-23,B,SO,24,24,24
2025-08-24,A,PE,40,40,36
2025-08-24,A,PR,82,82,78
2025-08-24,A,SO,18,18,13
2025-08-24,B,,43,43,43
2025-08-24,B,SO,22,22,22
2025-08-25,A,PE,30,30,28
2025-08-25,A,PR,76,76,74
2025-08-25,A,SO,21,21,16
2025-08-25,B,,39,39,39
2025-08-25,B,SO,9,9,9
2025-08-26,A,PE,30,30,28
2025-08-26,A,PR,95,95,88
2025-08-26,A,SO,27,27,21
2025-08-26,B,,58,58,58
2025-08-26,B,SO,13,13,13
2025-08-27,A,PE,29,29,25
2025-08-27,A,PR,97,97,91
2025-08-27,A,SO,35,35,22
2025-08-27,B,,53,53,53
2025-08-27,B,SO,9,9,9
2025-08-28,A,PE,19,19,19
2025-08-28,A,PR,97,97,93
2025-08-28,A,SO,27,27,20
2025-08-28,B,,49,49,49
2025-08-28,B,SO,12,12,12
2025-08-29,A,PE,33,33,30
2025-08-29,A,PR,105,105,99
2025-08-29,A,SO,24,24,20
2025-08-29,B,,40,40,40
2025-08-29,B,SO,13,13,13
2025-08-30,A,PE,50,50,46
2025-08-30,A,PR,89,89,79
2025-08-30,A,SO,22,22,18
2025-08-30,B,,53,53,53
2025-08-30,B,SO,27,27,26
2025-08-31,A,PE,43,43,40
2025-08-31,A,PR,80,80,73
2025-08-31,A,SO,13,13,9
2025-08-31,B,,41,41,41
2025-08-31,B,SO,32,32,32
2025-09-01,A,PE,52,52,49
2025-09-01,A,PR,120,120,113
2025-09-01,A,SO,22,22,18
2025-09-01,B,,38,38,38
2025-09-01,B,SO,16,16,16
2025-09-02,A,PE,45,45,39
2025-09-02,A,PR,95,95,91
2025-09-02,A,SO,43,43,27
2025-09-02,B,,53,53,53
2025-09-02,B,SO,14,14,14
2025-09-03,A,PE,27,27,26
2025-09-03,A,PR,96,96,89
2025-09-03,A,SO,20,20,15
2025-09-03,B,,45,45,45
2025-09-03,B,SO,14,14,14
2025-09-04,A,PE,31,31,30
2025-09-04,A,PR,102,102,99
2025-09-04,A,SO,39,39,30
2025-09-04,B,,54,54,54
2025-09-04,B,SO,9,9,9
2025-09-05,A,PE,40,40,36
2025-09-05,A,PR,106,106,96
2025-09-05,A,SO,22,22,20
2025-09-05,B,,48,48,48
2025-09-05,B,SO,14,14,14
2025-09-06,A,PE,53,53,48
2025-09-06,A,PR,82,82,79
2025-09-06,A,SO,12,12,10
2025-09-06,B,,30,30,30
2025-09-06,B,SO,13,13,13
2025-09-07,A,PE,54,54,50
2025-09-07,A,PR,81,81,78
2025-09-07,A,SO,18,18,14
2025-09-07,B,,44,44,44
2025-09-07,B,SO,13,13,13
2025-09-08,A,PE,23,23,20
2025-09-08,A,PR,81,81,79
2025-09-08,A,SO,16,16,11
2025-09-08,B,,51,51,51
2025-09-08,B,SO,4,4,4
2025-09-09,A,PE,23,23,20
2025-09-09,A,PR,99,99,89
2025-09-09,A,SO,25,25,21
2025-09-09,B,,51,51,51
2025-09-09,B,SO,6,6,6
2025-09-10,A,PE,28,28,26
2025-09-10,A,PR,109,109,103
2025-09-10,A,SO,39,39,28
2025-09-10,B,,37,37,37
2025-09-10,B,SO,7,7,7
2025-09-11,A,PE,34,34,32
2025-09-11,A,PR,75,75,74
2025-09-11,A,SO,30,30,20
2025-09-11,B,,52,52,52
2025-09-11,B,SO,11,11,11
2025-09-12,A,PE,35,35,30
2025-09-12,A,PR,94,94,87
2025-09-12,A,SO,13,13,11
2025-09-12,B,,50,50,50
2025-09-12,B,SO,12,12,11
2025-09-13,A,PE,33,33,32
2025-09-13,A,PR,87,87,83
2025-09-13,A,SO,13,13,10
2025-09-13,B,,36,36,36
2025-09-13,B,SO,22,22,22
2025-09-14,A,PE,30,30,26
2025-09-14,A,PR,95,95,93
2025-09-14,A,SO,24,24,17
2025-09-14,B,,43,43,43
2025-09-14,B,SO,28,28,28
2025-09-15,A,PE,27,27,22
2025-09-15,A,PR,113,113,110
2025-09-15,A,SO,25,25,17
2025-09-15,B,,35,35,35
2025-09-15,B,SO,10,10,10
2025-09-16,A,PE,39,39,29
2025-09-16,A,PR,85,85,81
2025-09-16,A,SO,38,38,23
2025-09-16,B,,47,47,47
2025-09-16,B,SO,7,7,7
2025-09-17,A,PE,41,41,34
2025-09-17,A,PR,93,93,89
2025-09-17,A,SO,30,30,22
2025-09-17,B,,51,51,51
2025-09-17,B,SO,12,12,12
2025-09-18,A,PE,42,42,39
2025-09-18,A,PR,81,81,79
2025-09-18,A,SO,19,19,14
2025-09-18,B,,59,59,59
2025-09-18,B,SO,16,16,16
2025-09-19,A,PE,34,34,31
2025-09-19,A,PR,120,120,115
2025-09-19,A,SO,20,20,13
2025-09-19,B,,47,47,47
2025-09-19,B,SO,7,7,7
2025-09-20,A,PE,63,63,51
2025-09-20,A,PR,82,82,79
2025-09-20,A,SO,24,24,16
2025-09-20,B,,48,48,48
2025-09-20,B,SO,31,31,31
2025-09-21,A,PE,42,42,34
2025-09-21,A,PR,86,86,83
2025-09-21,A,SO,16,16,10
2025-09-21,B,,48,48,48
2025-09-21,B,SO,20,20,20
2025-09-22,A,PE,34,34,29
2025-09-22,A,PR,82,82,81
2025-09-22,A,SO,20,20,17
2025-09-22,B,,43,43,43
2025-09-22,B,SO,6,6,6
2025-09-23,A,PE,28,28,25
2025-09-23,A,PR,93,93,87
2025-09-23,A,SO,26,26,20
2025-09-23,B,,42,42,42
2025-09-23,B,SO,9,9,9
2025-09-24,A,PE,27,27,26
2025-09-24,A,PR,80,80,75
2025-09-24,A,SO,37,37,24
2025-09-24,B,,48,48,48
2025-09-24,B,SO,16,16,16
2025-09-25,A,PE,31,31,28
2025-09-25,A,PR,86,86,81
2025-09-25,A,SO,25,25,21
2025-09-25,B,,52,52,52
2025-09-25,B,SO,9,9,9
2025-09-26,A,PE,28,28,27
2025-09-26,A,PR,103,103,96
2025-09-26,A,SO,30,30,26
2025-09-26,B,,37,37,37
2025-09-26,B,SO,8,8,8
2025-09-27,A,PE,52,52,47
2025-09-27,A,PR,92,92,89
2025-09-27,A,SO,14,14,9
2025-09-27,B,,39,39,39
2025-09-27,B,SO,23,23,22
2025-09-28,A,PE,47,47,46
2025-09-28,A,PR,65,65,61
2025-09-28,A,SO,18,18,14
2025-09-28,B,,32,32,32
2025-09-28,B,SO,15,15,15
2025-09-29,A,PE,44,44,42
2025-09-29,A,PR,100,100,94
2025-09-29,A,SO,14,14,11
2025-09-29,B,,40,40,40
2025-09-29,B,SO,9,9,9
2025-09-30,A,PE,30,30,27
2025-09-30,A,PR,101,101,95
2025-09-30,A,SO,21,21,16
2025-09-30,B,,48,48,48
2025-09-30,B,SO,6,6,6
2025-10-01,A,PE,35,35,33
2025-10-01,A,PR,109,109,103
2025-10-01,A,SO,41,41,30
2025-10-01,B,,51,51,51
2025-10-01,B,SO,14,14,14
2025-10-02,A,PE,36,36,35
2025-10-02,A,PR,89,89,85
2025-10-02,A,SO,33,33,26
2025-10-02,B,,47,47,47
2025-10-02,B,SO,8,8,8
2025-10-03,A,PE,39,39,35
2025-10-03,A,PR,110,110,101
2025-10-03,A,SO,18,18,15
2025-10-03,B,,44,44,44
2025-10-03,B,SO,11,11,11
2025-10-04,A,PE,58,58,52
2025-10-04,A,PR,85,85,84
2025-10-04,A,SO,15,15,11
2025-10-04,B,,39,39,39
2025-10-04,B,SO,14,14,14
2025-10-05,A,PE,44,44,39
2025-10-05,A,PR,78,78,73
2025-10-05,A,SO,21,21,16
2025-10-05,B,,32,32,32
2025-10-05,B,SO,17,17,17
2025-10-06,A,PE,35,35,33
2025-10-06,A,PR,95,95,92
2025-10-06,A,SO,28,28,21
2025-10-06,B,,52,52,52
2025-10-06,B,SO,9,9,9
2025-10-07,A,PE,23,23,19
2025-10-07,A,PR,81,81,78
2025-10-07,A,SO,30,30,20
2025-10-07,B,,52,52,52
2025-10-07,B,SO,9,9,9
2025-10-08,A,PE,29,29,28
2025-10-08,A,PR,88,88,85
2025-10-08,A,SO,25,25,19
2025-10-08,B,,59,59,59
2025-10-08,B,SO,9,9,9
2025-10-09,A,PE,29,29,25
2025-10-09,A,PR,81,81,76
2025-10-09,A,SO,31,31,21
2025-10-09,B,,55,55,55
2025-10-09,B,SO,9,9,9
2025-10-10,A,PE,33,33,29
2025-10-10,A,PR,105,105,98
2025-10-10,A,SO,28,28,22
2025-10-10,B,,56,56,56
2025-10-10,B,SO,10,10,10
2025-10-11,A,PE,41,41,36
2025-10-11,A,PR,110,110,101
2025-10-11,A,SO,25,25,18
2025-10-11,B,,57,57,57
2025-10-11,B,SO,22,22,22
2025-10-12,A,PE,57,57,45
2025-10-12,A,PR,78,78,76
2025-10-12,A,SO,21,21,17
2025-10-12,B,,33,33,33
2025-10-12,B,SO,20,20,20
2025-10-13,A,PE,38,38,35
2025-10-13,A,PR,89,89,85
2025-10-13,A,SO,29,29,21
2025-10-13,B,,51,51,51
2025-10-13,B,SO,15,15,15
2025-10-14,A,PE,31,31,26
2025-10-14,A,PR,98,98,95
2025-10-14,A,SO,21,21,16
2025-10-14,B,,40,40,40
2025-10-14,B,SO,9,9,9
2025-10-15,A,PE,23,23,21
2025-10-15,A,PR,87,87,82
2025-10-15,A,SO,34,34,29
2025-10-15,B,,61,61,61
2025-10-15,B,SO,19,19,19
2025-10-16,A,PE,34,34,32
2025-10-16,A,PR,118,118,110
2025-10-16,A,SO,30,30,22
2025-10-16,B,,57,57,57
2025-10-16,B,SO,11,11,11
2025-10-17,A,PE,42,42,39
2025-10-17,A,PR,123,123,114
2025-10-17,A,SO,28,28,18
2025-10-17,B,,45,45,45
2025-10-17,B,SO,14,14,14
2025-10-18,A,PE,57,57,49
2025-10-18,A,PR,71,71,66
2025-10-18,A,SO,19,19,16
2025-10-18,B,,37,37,37
2025-10-18,B,SO,21,21,21
2025-10-19,A,PE,47,47,41
2025-10-19,A,PR,70,70,67
2025-10-19,A,SO,19,19,13
2025-10-19,B,,29,29,29
2025-10-19,B,SO,24,24,23
2025-10-20,A,PE,32,32,31
2025-10-20,A,PR,95,95,92
2025-10-20,A,SO,28,28,20
2025-10-20,B,,42,42,42
2025-10-20,B,SO,11,11,11
2025-10-21,A,PE,26,26,26
2025-10-21,A,PR,103,103,97
2025-10-21,A,SO,20,20,15
2025-10-21,B,,53,53,53
2025-10-21,B,SO,5,5,5
2025-10-22,A,PE,31,31,29
2025-10-22,A,PR,103,103,97
2025-10-22,A,SO,33,33,27
2025-10-22,B,,54,54,54
2025-10-22,B,SO,7,7,7
2025-10-23,A,PE,41,41,36
2025-10-23,A,PR,95,95,93
2025-10-23,A,SO,22,22,18
2025-10-23,B,,44,44,44
2025-10-23,B,SO,8,8,8
2025-10-24,A,PE,39,39,29
2025-10-24,A,PR,109,109,105
2025-10-24,A,SO,24,24,20
2025-10-24,B,,42,42,42
2025-10-24,B,SO,16,16,16
2025-10-25,A,PE,53,53,44
2025-10-25,A,PR,112,112,105
2025-10-25,A,SO,16,16,13
2025-10-25,B,,47,47,47
2025-10-25,B,SO,12,12,12
2025-10-26,A,PE,45,45,40
2025-10-26,A,PR,88,88,83
2025-10-26,A,SO,17,17,12
2025-10-26,B,,34,34,34
2025-10-26,B,SO,20,20,20
2025-10-27,A,PE,32,32,31
2025-10-27,A,PR,82,82,79
2025-10-27,A,SO,18,18,15
2025-10-27,B,,39,39,39
2025-10-27,B,SO,4,4,4
2025-10-28,A,PE,23,23,22
2025-10-28,A,PR,93,93,91
2025-10-28,A,SO,16,16,13
2025-10-28,B,,31,31,31
2025-10-28,B,SO,4,4,4
2025-10-29,A,PE,33,33,31
2025-10-29,A,PR,121,121,113
2025-10-29,A,SO,41,41,30
2025-10-29,B,,55,55,55
2025-10-29,B,SO,12,12,12
2025-10-30,A,PE,44,44,40
2025-10-30,A,PR,89,89,86
2025-10-30,A,SO,34,34,24
2025-10-30,B,,48,48,48
2025-10-30,B,SO,13,13,13
2025-10-31,A,PE,48,48,43
2025-10-31,A,PR,97,97,93
2025-10-31,A,SO,21,21,15
2025-10-31,B,,41,41,41
2025-10-31,B,SO,17,17,17
2025-11-01,A,PE,72,72,60
2025-11-01,A,PR,112,112,102
2025-11-01,A,SO,9,9,7
2025-11-01,B,,40,40,40
2025-11-01,B,SO,28,28,28
2025-11-02,A,PE,51,51,47
2025-11-02,A,PR,93,93,92
2025-11-02,A,SO,12,12,9
2025-11-02,B,,28,28,28
2025-11-02,B,SO,19,19,19
2025-11-03,A,PE,35,35,32
2025-11-03,A,PR,90,90,84
2025-11-03,A,SO,27,27,20
2025-11-03,B,,50,50,50
2025-11-03,B,SO,7,7,7
2025-11-04,A,PE,29,29,24
2025-11-04,A,PR,82,82,80
2025-11-04,A,SO,21,21,17
2025-11-04,B,,42,42,42
2025-11-04,B,SO,9,9,9
2025-11-05,A,PE,31,31,28
2025-11-05,A,PR,92,92,88
2025-11-05,A,SO,32,32,25
2025-11-05,B,,49,49,49
2025-11-05,B,SO,11,11,11
2025-11-06,A,PE,33,33,32
2025-11-06,A,PR,95,95,91
2025-11-06,A,SO,24,24,18
2025-11-06,B,,54,54,54
2025-11-06,B,SO,16,16,16
2025-11-07,A,PE,43,43,38
2025-11-07,A,PR,96,96,88
2025-11-07,A,SO,34,34,29
2025-11-07,B,,53,53,53
2025-11-07,B,SO,7,7,7
2025-11-08,A,PE,34,34,31
2025-11-08,A,PR,96,96,92
2025-11-08,A,SO,17,17,14
2025-11-08,B,,43,43,43
2025-11-08,B,SO,15,15,15
2025-11-09,A,PE,38,38,34
2025-11-09,A,PR,70,70,64
2025-11-09,A,SO,10,10,8
2025-11-09,B,,33,33,33
2025-11-09,B,SO,21,21,21
2025-11-10,A,PE,35,35,30
2025-11-10,A,PR,98,98,94
2025-11-10,A,SO,25,25,16
2025-11-10,B,,36,36,36
2025-11-10,B,SO,9,9,9
2025-11-11,A,PE,29,29,28
2025-11-11,A,PR,87,87,83
2025-11-11,A,SO,29,29,22
2025-11-11,B,,59,59,59
2025-11-11,B,SO,11,11,11
2025-11-12,A,PE,31,31,29
2025-11-12,A,PR,102,102,97
2025-11-12,A,SO,23,23,16
2025-11-12,B,,56,56,56
2025-11-12,B,SO,7,7,7
2025-11-13,A,PE,44,44,40
2025-11-13,A,PR,87,87,82
2025-11-13,A,SO,35,35,26
